日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2019-01-01,良,64,176,44,64,22,42,1.49,27
2019-01-02,轻度污染,104,233,77,114,34,66,2.12,14
2019-01-03,轻度污染,127,250,90,136,28,54,2.26,26
2019-01-04,优,49,108,23,52,21,39,1.15,35
2019-01-05,良,70,195,44,84,36,65,2.02,15
2019-01-06,轻度污染,109,251,78,130,42,61,2.24,18
2019-01-07,优,34,40,10,31,18,23,0.77,50
2019-01-08,优,46,104,23,47,25,38,1.11,35
2019-01-09,良,83,279,56,100,41,62,2.02,12
2019-01-10,中度污染,198,356,152,227,50,79,2.82,10
2019-01-11,中度污染,167,297,127,192,37,71,2.49,18
2019-01-12,轻度污染,148,265,111,182,35,74,2.31,12
2019-01-13,轻度污染,110,203,80,132,31,66,2.30,18
2019-01-14,良,85,150,43,105,19,41,1.70,32
2019-01-15,优,43,63,16,45,17,27,0.92,42
2019-01-16,良,79,259,54,97,37,61,1.87,15
2019-01-17,良,97,274,70,117,42,68,2.22,16
2019-01-18,良,81,180,52,97,30,51,1.96,29
2019-01-19,优,36,29,13,35,15,32,0.84,46
2019-01-20,优,45,88,19,45,17,32,0.93,43
2019-01-21,良,70,172,43,84,30,54,1.51,19
2019-01-22,良,96,243,68,127,37,65,2.09,16
2019-01-23,轻度污染,112,276,84,135,44,74,2.68,16
2019-01-24,良,75,122,38,85,21,43,1.56,33
2019-01-25,优,34,13,13,33,16,30,0.81,43
2019-01-26,良,72,182,45,83,34,54,1.65,24
2019-01-27,良,78,181,41,95,19,32,1.15,44
2019-01-28,良,63,121,39,72,28,53,1.52,27
2019-01-29,良,92,205,61,123,35,53,1.73,30
2019-01-30,优,50,74,8,55,9,12,0.59,60
2019-01-31,良,76,300,25,108,20,28,1.06,40
2019-02-01,轻度污染,102,314,55,148,25,43,1.41,28
2019-02-02,轻度污染,126,302,88,158,33,52,2.18,23
2019-02-03,轻度污染,112,259,38,172,16,23,1.00,50
2019-02-04,中度污染,151,326,102,195,36,48,1.50,44
