日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2023-01-01,重度污染,230,317,181,197,17,66,1.51,31
2023-01-02,重度污染,210,315,160,189,23,73,1.64,22
2023-01-03,严重污染,284,333,234,265,19,75,1.71,37
2023-01-04,严重污染,282,332,232,266,16,66,1.73,38
2023-01-05,严重污染,343,328,293,344,20,88,2.10,26
2023-01-06,中度污染,173,263,112,209,11,39,0.95,57
2023-01-07,轻度污染,136,279,84,177,15,75,1.03,20
2023-01-08,中度污染,177,313,134,223,22,73,1.47,33
2023-01-09,轻度污染,102,221,69,144,14,42,1.00,43
2023-01-10,良,63,157,40,75,9,35,0.61,42
2023-01-11,中度污染,158,291,120,137,5,34,0.85,44
2023-01-12,中度污染,200,302,151,185,4,42,1.12,17
2023-01-13,重度污染,228,307,178,206,7,53,1.93,4
2023-01-14,良,51,232,30,49,4,15,0.65,44
2023-01-15,优,36,152,16,36,5,16,0.45,53
2023-01-16,优,49,137,20,52,8,20,0.53,56
2023-01-17,良,87,259,33,124,9,16,0.57,60
2023-01-18,轻度污染,125,299,51,199,8,23,0.56,58
2023-01-19,轻度污染,102,264,51,155,8,21,0.61,62
2023-01-20,良,88,251,36,127,5,14,0.53,51
2023-01-21,轻度污染,121,268,90,173,16,31,0.80,35
2023-01-22,重度污染,242,310,195,264,26,28,1.26,57
2023-01-23,重度污染,206,330,161,217,13,24,1.21,59
2023-01-24,优,50,167,15,59,5,6,0.46,67
2023-01-25,良,68,236,46,83,6,12,0.66,61
2023-01-26,良,89,256,63,123,11,21,1.05,47
2023-01-27,良,76,234,34,96,6,16,0.66,58
2023-01-28,良,53,101,18,57,8,12,0.56,67
2023-01-29,良,62,154,33,73,9,25,0.48,68
2023-01-30,良,81,213,58,90,13,50,0.66,48
2023-01-31,轻度污染,114,265,85,125,15,62,0.97,45
2023-02-01,中度污染,155,311,48,207,8,29,0.68,53
2023-02-02,优,48,130,24,52,8,24,0.47,46
2023-02-03,良,86,288,64,97,9,32,0.70,40
2023-02-04,轻度污染,119,293,90,124,7,45,0.82,47
2023-02-05,轻度污染,147,299,112,142,11,38,0.82,70
2023-02-06,重度污染,249,330,199,227,11,44,1.23,61
2023-02-07,重度污染,243,328,193,228,11,49,1.35,49
2023-02-08,中度污染,163,307,125,173,11,38,1.08,49
2023-02-09,轻度污染,137,326,104,98,5,26,1.09,43
2023-02-10,轻度污染,143,316,109,102,4,30,1.11,37
2023-02-11,良,83,237,61,51,4,27,0.70,32
2023-02-12,良,69,245,50,39,4,23,0.85,34
2023-02-13,良,69,299,49,50,4,19,0.83,52
2023-02-14,良,56,261,40,48,4,32,0.60,45
2023-02-15,良,66,239,47,63,7,41,0.58,49
2023-02-16,轻度污染,101,296,75,83,9,36,0.72,52
2023-02-17,轻度污染,111,277,83,88,6,38,0.78,48
2023-02-18,轻度污染,124,277,83,119,6,42,0.82,49
2023-02-19,良,58,155,16,67,6,23,0.45,63
2023-02-20,良,71,211,43,83,12,30,0.68,60
2023-02-21,良,56,165,31,62,8,22,0.52,56
2023-02-22,良,60,206,42,52,5,23,0.51,54
2023-02-23,轻度污染,108,306,81,82,4,32,0.67,33
2023-02-24,中度污染,154,323,117,123,5,38,0.85,28
2023-02-25,轻度污染,138,314,104,123,8,32,0.82,55
2023-02-26,轻度污染,130,313,97,114,6,34,0.67,65
2023-02-27,良,72,193,52,66,7,30,0.50,81
2023-02-28,轻度污染,143,325,109,131,10,46,0.83,76
2023-03-01,轻度污染,103,265,73,121,9,44,0.70,60
2023-03-01,轻度污染,103,264,73,121,9,44,0.70,60
2023-03-02,良,100,292,75,120,11,43,0.62,78
2023-03-03,良,98,287,56,130,10,44,0.57,71
2023-03-04,良,74,184,31,99,9,38,0.50,67
2023-03-05,轻度污染,101,275,75,130,10,52,0.67,69
2023-03-06,轻度污染,101,286,74,123,11,47,0.74,78
2023-03-07,轻度污染,110,291,82,135,13,51,0.85,89
2023-03-08,良,94,258,51,133,11,41,0.68,83
2023-03-09,轻度污染,109,311,46,168,9,42,0.55,71
2023-03-10,良,81,233,47,111,8,33,0.63,89
2023-03-11,重度污染,229,323,42,365,5,18,0.53,71
2023-03-12,轻度污染,122,312,25,193,4,17,0.49,64
2023-03-13,良,100,302,31,150,6,25,0.52,68
2023-03-14,良,89,255,44,127,7,30,0.59,81
2023-03-15,中度污染,163,316,36,237,5,14,0.46,68
2023-03-16,良,69,201,23,96,4,23,0.53,46
2023-03-17,良,51,231,36,33,3,19,0.58,51
2023-03-18,良,72,277,52,53,4,25,0.60,57
2023-03-19,良,80,273,58,62,4,20,0.55,59
2023-03-20,良,82,252,60,67,5,27,0.68,42
2023-03-21,良,84,217,62,77,5,35,0.81,36
2023-03-22,中度污染,181,239,71,245,6,32,0.82,55
2023-03-23,严重污染,370,309,127,944,4,22,0.48,45
2023-03-24,中度污染,163,311,58,275,5,20,0.43,69
2023-03-25,轻度污染,124,322,51,198,8,34,0.52,51
2023-03-26,良,100,312,66,151,7,33,0.62,50
2023-03-27,良,93,282,55,137,8,33,0.64,66
2023-03-28,良,78,226,36,105,7,28,0.53,83
