日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2019-01-01,中度污染,151,332,114,160,20,71,1.37,13
2019-01-02,中度污染,197,344,151,191,19,70,1.31,29
2019-01-03,中度污染,199,323,151,190,18,75,1.28,19
2019-01-04,严重污染,324,364,273,304,22,89,2.31,10
2019-01-05,中度污染,151,302,119,165,22,69,1.69,20
2019-01-06,轻度污染,116,267,86,127,17,73,1.23,15
2019-01-07,重度污染,211,321,161,213,15,92,1.71,6
2019-01-08,中度污染,184,324,141,197,18,74,1.70,16
2019-01-09,良,64,204,38,71,12,46,0.87,19
2019-01-10,中度污染,156,333,118,133,12,55,1.28,22
2019-01-11,重度污染,234,346,183,200,13,63,1.75,23
2019-01-12,重度污染,249,338,198,240,13,79,1.86,14
2019-01-13,重度污染,235,317,185,216,8,68,1.98,12
2019-01-14,严重污染,282,350,231,282,10,80,2.03,8
2019-01-15,中度污染,174,337,112,217,10,43,1.23,31
2019-01-16,良,94,318,44,137,14,55,0.73,18
2019-01-17,良,73,155,43,93,19,54,0.83,25
2019-01-18,轻度污染,127,287,96,158,23,90,1.26,10
2019-01-19,重度污染,204,355,157,192,28,77,2.06,15
2019-01-20,轻度污染,130,298,97,139,16,69,1.50,12
2019-01-21,良,76,208,26,99,18,33,0.79,43
2019-01-22,良,59,75,29,66,15,44,0.65,45
2019-01-23,良,99,231,69,120,21,83,1.25,19
2019-01-24,中度污染,200,353,153,206,18,107,1.54,10
2019-01-25,轻度污染,116,265,84,141,19,48,1.30,37
2019-01-26,良,68,156,45,78,12,44,0.73,37
2019-01-27,轻度污染,122,296,92,133,18,59,0.96,26
2019-01-28,中度污染,176,342,133,180,23,67,1.46,24
2019-01-29,重度污染,225,358,174,224,20,71,1.40,23
2019-01-30,严重污染,261,362,212,242,8,55,1.70,13
2019-01-31,良,75,298,38,97,11,24,0.90,43
2019-02-01,良,76,195,50,77,11,18,0.79,64
2019-02-02,轻度污染,136,330,103,122,8,31,1.29,53
2019-02-03,轻度污染,136,307,80,154,11,31,1.04,50
2019-02-04,良,82,194,38,111,14,28,0.65,68
2019-02-05,中度污染,159,266,123,182,16,28,0.89,58
2019-02-06,严重污染,303,366,254,330,13,22,1.76,48
2019-02-07,良,87,271,56,106,9,8,0.81,61
2019-02-08,良,58,249,33,64,8,13,0.69,57
2019-02-09,良,66,256,43,78,11,16,0.80,53
2019-02-10,良,62,220,41,61,7,15,0.66,56
2019-02-11,轻度污染,118,317,89,107,10,31,1.01,49
2019-02-12,轻度污染,138,323,104,121,8,28,1.10,38
2019-02-13,中度污染,167,347,129,154,9,28,1.25,24
2019-02-14,轻度污染,122,337,92,99,9,32,1.37,26
2019-02-15,中度污染,167,357,126,139,7,46,1.63,19
2019-02-16,轻度污染,146,356,110,135,9,46,1.20,51
2019-02-17,中度污染,152,353,115,144,12,62,1.12,50
2019-02-18,良,75,266,54,74,11,47,0.58,43
2019-02-19,轻度污染,149,319,113,132,11,52,0.94,27
2019-02-20,重度污染,238,343,187,219,10,63,1.29,27
2019-02-21,严重污染,254,356,203,231,9,74,1.36,19
2019-02-22,严重污染,251,357,200,231,15,72,1.35,34
