日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2016-01-01,良,81,97,59,75,15,60,0.92,48
2016-01-02,轻度污染,131,187,98,120,25,83,1.24,35
2016-01-03,重度污染,206,289,156,188,28,124,1.82,17
2016-01-04,中度污染,171,254,129,139,26,88,1.42,38
2016-01-05,优,50,96,27,20,12,27,0.63,84
2016-01-06,良,63,150,44,60,16,33,0.72,66
2016-01-07,轻度污染,102,253,76,91,24,60,1.08,37
2016-01-08,良,88,204,65,80,32,53,1.02,51
2016-01-09,轻度污染,149,267,112,130,39,84,1.27,48
2016-01-10,良,87,186,63,74,26,65,0.83,51
2016-01-11,良,64,183,46,31,15,34,0.73,74
2016-01-12,良,57,158,39,49,16,30,0.65,61
2016-01-13,轻度污染,150,338,113,130,38,63,1.39,28
2016-01-14,重度污染,205,347,156,181,49,89,1.92,25
2016-01-15,中度污染,186,335,142,170,41,102,1.65,29
2016-01-16,中度污染,170,309,129,150,38,89,1.48,48
2016-01-17,轻度污染,105,233,78,58,19,42,0.97,83
2016-01-18,中度污染,180,331,137,156,29,47,1.33,49
2016-01-19,轻度污染,115,235,86,104,32,46,1.14,52
2016-01-20,优,38,21,24,37,15,34,0.65,55
2016-01-21,优,27,19,17,21,11,31,0.58,51
2016-01-22,良,53,157,36,43,14,28,0.79,64
2016-01-23,良,62,211,40,52,20,22,0.80,66
2016-01-24,良,67,263,28,79,20,18,0.65,63
2016-01-25,良,64,188,31,75,21,44,0.77,45
2016-01-26,良,74,192,53,88,23,84,1.00,31
2016-01-27,良,61,106,42,51,14,87,1.01,18
2016-01-28,优,36,36,22,24,10,67,0.96,23
2016-01-29,优,38,63,21,28,10,34,0.73,65
2016-01-30,良,56,122,32,59,13,30,0.73,63
2016-01-31,良,75,217,55,70,18,33,0.95,64
2016-02-01,良,65,148,46,52,17,27,0.88,65
2016-02-02,轻度污染,114,250,85,103,30,54,1.32,54
2016-02-03,良,80,126,58,72,21,60,1.01,54
2016-02-04,优,49,53,34,41,16,63,0.79,40
2016-02-05,中度污染,165,340,125,145,32,75,1.45,63
2016-02-06,良,86,265,62,80,22,33,0.96,77
2016-02-07,良,80,164,58,86,21,44,0.91,70
2016-02-08,轻度污染,121,126,89,143,23,43,0.90,75
2016-02-09,良,99,237,74,111,24,46,0.93,84
2016-02-10,良,65,132,34,56,18,28,0.62,94
2016-02-11,优,49,77,20,30,13,20,0.59,89
2016-02-12,优,41,39,23,27,11,26,0.69,64
2016-02-13,良,72,302,52,53,9,29,1.36,36
2016-02-14,优,48,269,32,42,11,19,0.69,67
2016-02-15,优,45,192,28,40,17,24,0.65,74
2016-02-16,优,50,176,34,49,20,39,0.73,63
2016-02-17,良,75,264,54,70,29,56,0.92,59
2016-02-18,良,91,283,67,82,20,54,0.80,75
2016-02-19,良,96,204,70,80,17,86,0.89,33
2016-02-20,轻度污染,113,289,79,115,22,43,0.82,64
2016-02-21,良,81,150,39,111,13,33,0.64,81
2016-02-22,良,59,84,37,66,9,32,0.64,81
2016-02-23,良,62,152,43,64,10,25,0.70,84
2016-02-24,良,58,133,37,57,14,26,0.61,88
2016-02-25,良,63,142,42,60,15,39,0.65,86
2016-02-26,良,96,266,71,98,17,56,0.78,79
2016-02-27,良,84,237,59,99,17,55,0.76,62
2016-02-28,良,94,246,62,107,17,41,0.79,72
2016-02-29,良,78,206,55,74,17,31,0.76,88
2016-03-01,良,53,56,30,52,14,38,0.60,77
