日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2017-01-01,轻度污染,147,200,111,165,24,91,1.82,14
2017-01-02,中度污染,169,231,128,157,15,69,1.38,33
2017-01-03,重度污染,208,277,159,199,19,93,1.82,20
2017-01-04,重度污染,235,301,185,215,13,87,2.14,5
2017-01-05,优,43,39,30,29,4,40,1.69,12
2017-01-06,优,24,2,16,14,4,33,0.83,24
2017-01-07,优,37,50,26,30,4,34,0.98,16
2017-01-08,良,82,197,59,72,9,43,1.26,36
2017-01-09,轻度污染,140,305,106,121,17,58,1.76,37
2017-01-10,轻度污染,121,274,91,98,10,41,1.38,52
2017-01-11,轻度污染,149,311,113,103,10,45,1.47,24
2017-01-12,轻度污染,127,306,96,72,9,46,1.29,35
2017-01-13,轻度污染,107,280,80,106,9,70,1.43,15
2017-01-14,良,95,278,71,101,19,57,1.21,32
2017-01-15,良,68,185,47,75,12,47,0.95,33
2017-01-16,良,94,236,69,96,13,57,1.16,31
2017-01-17,良,91,194,67,94,10,56,1.00,28
2017-01-18,轻度污染,124,250,93,105,9,50,1.04,16
2017-01-19,轻度污染,150,284,113,127,10,33,1.05,44
2017-01-20,良,92,276,55,118,14,36,0.78,51
2017-01-21,良,87,240,59,118,16,60,1.10,31
2017-01-22,轻度污染,132,313,100,155,16,76,1.49,28
2017-01-23,轻度污染,116,273,87,124,20,67,1.28,37
2017-01-24,良,89,184,65,90,19,50,1.19,50
2017-01-25,轻度污染,109,191,81,93,10,42,1.17,45
2017-01-26,良,85,113,62,74,9,45,1.08,46
2017-01-27,中度污染,170,315,122,232,14,35,1.34,53
2017-01-28,中度污染,197,265,150,193,21,36,1.64,47
2017-01-29,中度污染,153,310,116,130,10,17,1.38,40
2017-01-30,轻度污染,146,348,109,124,12,17,1.48,55
2017-01-31,良,93,293,68,74,9,22,1.22,44
2017-02-01,良,80,226,58,32,4,16,1.00,36
2017-02-02,良,88,218,65,31,4,25,1.08,28
2017-02-03,良,86,194,63,27,5,29,1.28,14
2017-02-04,良,61,88,43,31,6,26,1.23,16
2017-02-05,良,80,176,58,68,7,34,1.48,24
2017-02-06,轻度污染,116,280,87,96,9,43,1.66,22
2017-02-07,良,76,240,55,55,7,28,1.05,43
2017-02-08,良,63,243,45,39,5,18,0.85,58
2017-02-09,轻度污染,112,325,84,81,10,36,1.20,50
2017-02-10,良,85,273,62,78,15,50,1.05,48
2017-02-11,良,67,126,47,71,20,54,1.05,44
2017-02-12,良,95,207,69,101,14,73,1.16,42
2017-02-13,良,95,188,69,108,26,89,1.42,35
2017-02-14,良,76,107,53,98,20,80,1.18,38
2017-02-15,轻度污染,112,197,82,147,23,100,1.52,35
2017-02-16,轻度污染,121,259,90,143,21,75,1.28,60
2017-02-17,重度污染,207,360,164,221,13,53,1.64,32
2017-02-18,轻度污染,133,310,99,131,13,59,1.39,22
2017-02-19,中度污染,177,318,133,171,13,63,1.54,28
2017-02-20,轻度污染,137,322,103,150,11,46,1.46,30
2017-02-21,优,45,43,23,47,7,30,0.91,31
2017-02-22,良,83,267,61,49,7,29,0.99,39
2017-02-23,良,83,258,61,72,13,48,1.09,40
2017-02-24,良,79,229,57,83,13,64,1.02,39
2017-02-25,良,85,247,62,92,15,65,0.97,51
2017-02-26,良,94,267,69,117,13,79,1.12,44
2017-02-27,良,100,271,72,133,25,86,1.31,43
2017-02-28,良,98,235,72,122,25,80,1.17,54
2017-03-01,良,100,298,54,127,11,53,0.85,54
2017-03-02,良,81,291,28,110,15,52,0.78,49
2017-03-03,良,80,206,44,108,26,63,0.97,46
2017-03-04,轻度污染,106,257,74,128,18,84,1.31,12
2017-03-05,良,81,212,59,74,8,48,1.02,33
2017-03-06,严重污染,266,366,216,244,12,63,1.85,44
2017-03-07,中度污染,183,355,144,178,14,71,1.56,59
2017-03-08,轻度污染,114,339,85,124,19,65,1.11,65
2017-03-09,轻度污染,108,331,81,140,26,84,1.27,55
2017-03-10,良,80,207,58,81,15,51,1.05,59
2017-03-11,轻度污染,102,265,75,119,14,72,1.29,20
2017-03-12,良,79,253,57,69,8,53,1.10,41
2017-03-13,优,41,74,26,25,5,22,0.87,65
2017-03-14,良,57,205,31,63,11,38,1.00,59
2017-03-15,良,65,190,44,70,13,55,0.96,44
2017-03-16,良,89,275,65,83,11,60,1.10,42
2017-03-17,良,99,278,73,83,9,83,1.19,21
2017-03-18,轻度污染,120,305,90,83,7,62,1.14,22
2017-03-19,轻度污染,105,285,78,68,7,61,1.27,12
2017-03-20,良,60,143,43,24,4,31,0.82,48
2017-03-21,良,71,208,50,59,7,48,0.96,41
2017-03-22,优,48,115,33,37,4,49,0.98,41
2017-03-23,良,61,192,43,44,6,43,1.18,30
2017-03-24,优,48,86,33,33,4,34,0.78,35
2017-03-25,良,75,227,42,85,8,47,0.87,36
2017-03-26,良,99,322,34,145,10,60,0.89,45
2017-03-27,良,98,317,41,145,12,64,0.92,58
2017-03-28,良,86,258,45,119,15,48,0.88,62
2017-03-29,轻度污染,101,251,73,128,14,40,1.09,64
2017-03-30,良,84,242,62,77,8,35,1.19,52
2017-03-31,良,59,167,38,53,7,27,0.75,88
2017-04-01,良,86,250,63,93,9,56,0.99,62
2017-04-02,良,80,207,48,91,12,63,0.95,69
2017-04-03,良,87,234,55,122,29,63,1.19,58
