日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2016-01-01,重度污染,212,337,167,185,32,102,3.37,7
2016-01-02,严重污染,303,351,253,272,34,120,4.54,9
2016-01-03,严重污染,302,326,256,299,19,86,3.78,11
2016-01-04,良,62,86,42,24,5,32,1.03,45
2016-01-05,优,46,67,29,40,9,33,0.80,33
2016-01-06,优,45,70,25,47,10,34,0.93,32
2016-01-07,优,24,2,11,20,6,25,0.52,42
2016-01-08,优,46,62,29,43,11,37,0.92,34
2016-01-09,良,95,183,69,91,21,69,1.77,12
2016-01-10,良,73,155,49,78,20,55,1.52,22
2016-01-11,优,26,20,10,22,5,22,0.54,50
2016-01-12,优,29,19,12,27,7,27,0.63,44
2016-01-13,优,43,46,23,43,12,44,0.90,33
2016-01-14,良,89,197,65,89,24,66,1.81,21
2016-01-15,轻度污染,123,248,93,119,32,80,2.48,12
2016-01-16,中度污染,166,299,126,145,44,71,2.56,8
2016-01-17,良,62,136,41,42,9,29,0.89,47
2016-01-18,优,42,61,9,42,3,15,0.51,54
2016-01-19,良,80,168,56,82,20,58,1.55,18
2016-01-20,轻度污染,149,339,112,136,52,76,3.33,6
2016-01-21,中度污染,175,347,132,148,28,68,2.78,6
2016-01-22,优,45,119,17,35,4,16,0.64,55
2016-01-23,优,42,85,8,41,3,11,0.57,56
2016-01-24,良,52,144,11,54,5,20,0.58,49
2016-01-25,优,47,50,26,46,15,39,0.79,36
2016-01-26,良,56,85,30,55,16,33,0.74,41
2016-01-27,轻度污染,122,295,91,100,35,73,2.03,13
2016-01-28,中度污染,157,315,119,128,43,77,2.32,17
2016-01-29,良,89,229,65,84,35,55,1.83,16
2016-01-30,良,67,171,48,58,20,46,1.26,25
2016-01-31,优,33,29,16,27,8,26,0.58,50
2016-02-01,优,27,41,12,22,8,28,0.56,48
2016-02-02,优,38,40,26,31,14,43,0.85,39
2016-02-03,优,50,39,34,44,18,52,1.16,29
2016-02-04,优,31,3,12,23,7,21,0.47,61
2016-02-05,优,38,35,9,30,5,14,0.36,67
2016-02-06,优,45,44,27,38,11,30,0.71,51
2016-02-07,良,66,93,40,68,18,34,0.90,45
2016-02-08,中度污染,198,277,190,250,53,35,1.01,44
2016-02-09,良,56,53,40,48,18,37,1.05,46
2016-02-10,轻度污染,122,291,92,94,45,61,2.40,26
2016-02-11,重度污染,206,345,156,166,43,68,3.14,11
2016-02-12,中度污染,192,330,147,99,18,54,2.20,24
2016-02-13,优,29,22,9,8,4,12,0.34,60
2016-02-14,优,34,77,6,14,3,10,0.35,66
2016-02-15,优,44,170,6,45,3,12,0.32,64
2016-02-16,优,39,59,7,37,4,15,0.31,63
2016-02-17,良,59,165,41,46,14,43,1.00,39
2016-02-18,优,41,16,14,31,5,21,0.42,66
2016-02-19,优,38,14,14,31,5,24,0.50,55
2016-02-20,优,36,14,14,21,5,18,0.42,61
2016-02-21,轻度污染,101,244,75,95,23,52,1.39,28
2016-02-22,轻度污染,104,265,71,90,16,41,1.15,43
2016-02-23,优,36,42,10,19,4,14,0.35,68
2016-02-24,优,49,95,25,44,8,32,0.74,44
2016-02-25,优,43,45,24,43,9,33,0.72,44
2016-02-26,良,54,107,34,55,12,36,0.74,49
2016-02-27,优,33,16,20,30,8,33,0.58,51
2016-02-28,良,56,90,29,48,7,31,0.74,49
2016-02-29,优,50,81,32,42,10,38,0.68,47
2016-03-01,轻度污染,150,357,114,126,28,79,1.87,23
2016-03-02,重度污染,206,353,159,175,30,103,2.46,27
2016-03-03,严重污染,321,366,271,281,44,114,3.38,23
2016-03-04,严重污染,376,364,326,277,46,113,4.38,11
2016-03-05,重度污染,207,314,59,306,2,19,0.38,66
2016-03-06,轻度污染,114,187,69,177,24,64,1.45,19
2016-03-07,良,67,112,32,84,9,28,0.82,55
2016-03-08,优,35,13,9,25,2,13,0.35,67
2016-03-09,优,33,55,9,22,3,14,0.35,62
2016-03-10,优,46,156,10,47,3,15,0.35,64
2016-03-11,优,47,81,21,49,6,31,0.56,52
2016-03-12,轻度污染,140,346,106,134,37,78,1.74,20
2016-03-13,良,54,102,29,46,8,31,0.64,64
2016-03-14,良,99,255,73,111,19,61,1.23,36
2016-03-15,中度污染,176,354,135,189,44,76,1.54,25
2016-03-16,严重污染,295,361,244,274,37,88,2.19,51
2016-03-17,严重污染,338,362,287,291,30,99,2.25,49
2016-03-18,重度污染,220,342,181,132,12,64,1.51,60
2016-03-19,良,91,181,61,111,15,41,1.01,55
2016-03-20,良,86,188,62,103,9,58,0.98,42
2016-03-21,中度污染,157,351,119,174,18,76,1.22,56
2016-03-22,中度污染,155,353,107,202,24,73,1.39,34
2016-03-23,优,44,95,16,39,3,24,0.49,64
2016-03-24,优,34,35,11,23,2,27,0.41,60
2016-03-25,优,38,19,15,31,3,32,0.44,59
2016-03-26,优,36,8,11,29,3,25,0.39,64
2016-03-27,优,41,15,14,40,4,32,0.38,57
2016-03-28,轻度污染,139,356,69,188,15,65,0.80,38
2016-03-29,良,61,63,17,69,4,28,0.39,68
2016-03-30,良,55,50,26,68,7,37,0.54,61
2016-03-31,中度污染,199,358,150,240,33,72,1.45,62
2016-04-01,轻度污染,106,265,39,142,5,25,0.46,65
2016-04-02,优,37,23,7,27,2,15,0.27,72
2016-04-03,优,47,78,17,50,2,23,0.31,69
2016-04-04,良,96,340,70,109,10,46,0.58,68
2016-04-05,轻度污染,149,359,112,152,17,49,0.97,80
2016-04-06,中度污染,175,355,136,171,30,67,1.97,53
2016-04-07,轻度污染,133,339,86,139,4,43,1.07,55
2016-04-08,良,67,202,21,83,4,28,0.34,72
2016-04-09,中度污染,167,335,72,244,10,53,0.70,48
2016-04-10,轻度污染,123,327,52,193,12,40,0.78,58
2016-04-11,良,76,221,39,100,8,39,0.58,60
2016-04-12,轻度污染,102,302,76,76,5,56,0.76,36
2016-04-13,中度污染,161,344,118,148,6,62,0.94,51
2016-04-14,良,74,168,30,96,2,24,0.33,81
2016-04-15,良,81,233,55,97,15,57,1.00,47
2016-04-16,良,64,239,32,78,2,19,0.34,60
2016-04-17,优,43,63,14,33,2,14,0.28,81
2016-04-18,优,43,63,17,32,2,20,0.30,76
2016-04-19,良,97,343,70,99,18,63,1.29,30
2016-04-20,良,91,309,66,85,7,40,0.85,73
2016-04-21,轻度污染,142,333,96,159,6,57,0.93,67
2016-04-22,良,80,225,33,108,2,19,0.24,87
2016-04-23,优,50,121,21,54,2,27,0.31,68
2016-04-24,轻度污染,117,322,84,146,20,52,0.88,70
2016-04-25,轻度污染,121,348,90,143,13,33,0.73,107
2016-04-26,轻度污染,103,338,76,127,24,42,1.36,96
2016-04-27,轻度污染,118,350,88,107,9,59,1.07,63
2016-04-28,轻度污染,121,351,83,89,6,48,0.97,92
2016-04-29,中度污染,157,357,119,149,15,59,1.29,94
2016-04-30,重度污染,209,365,159,181,9,60,1.42,129
2016-05-01,重度污染,242,363,192,179,23,42,2.25,147
2016-05-02,良,80,271,50,99,2,18,0.49,69
2016-05-03,良,56,129,24,64,2,25,0.41,60
2016-05-04,良,53,73,28,57,3,46,0.52,61
2016-05-05,良,95,295,54,117,13,44,0.94,79
2016-05-06,轻度污染,130,299,64,197,2,11,0.22,83
2016-05-07,优,49,113,20,43,2,24,0.27,83
2016-05-08,良,90,341,59,107,14,44,0.73,82
2016-05-09,良,58,169,34,62,4,35,0.51,55
2016-05-10,良,62,183,39,64,3,34,0.53,88
2016-05-11,中度污染,191,357,145,171,11,34,1.08,124
2016-05-12,良,67,115,37,37,3,25,0.50,66
2016-05-13,良,58,126,31,59,5,40,0.58,63
2016-05-14,良,58,165,37,32,2,34,0.53,62
2016-05-15,良,56,227,33,22,2,33,0.50,41
2016-05-16,良,55,106,22,53,2,41,0.47,60
2016-05-17,轻度污染,103,356,54,101,9,48,0.59,117
2016-05-18,轻度污染,103,318,58,98,7,33,0.52,131
2016-05-19,轻度污染,139,354,83,109,13,36,0.74,164
2016-05-20,轻度污染,142,349,87,111,18,45,1.05,149
2016-05-21,轻度污染,122,347,67,86,16,42,0.83,130
2016-05-22,良,100,341,45,82,6,40,0.62,139
2016-05-23,轻度污染,107,351,78,116,18,51,1.09,107
2016-05-24,良,54,114,19,41,2,21,0.34,99
2016-05-25,良,58,159,13,35,4,24,0.32,96
2016-05-26,良,59,182,21,57,2,28,0.32,82
2016-05-27,良,84,306,46,104,11,47,0.62,99
