日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2015-01-01,轻度污染,132,322,99,165,32,64,1.40,65
2015-01-02,轻度污染,132,549,99,170,28,73,1.31,61
2015-01-03,轻度污染,123,194,91,156,21,65,1.26,59
2015-01-04,良,82,59,60,84,13,44,1.04,49
2015-01-05,良,57,39,37,58,11,36,0.89,35
2015-01-06,良,54,92,36,50,10,38,1.03,11
2015-01-07,良,71,145,50,69,17,28,1.23,39
2015-01-08,良,73,118,52,75,20,29,1.17,52
2015-01-09,良,88,128,64,96,22,33,1.07,41
2015-01-10,优,39,14,26,34,10,27,0.91,34
2015-01-11,优,33,13,22,26,9,32,0.97,26
2015-01-12,优,32,14,21,30,11,28,0.88,23
2015-01-13,良,76,162,55,82,18,36,1.06,39
2015-01-14,轻度污染,108,215,80,126,20,52,1.23,39
2015-01-15,轻度污染,129,234,98,155,19,62,1.40,34
2015-01-16,轻度污染,150,262,113,185,21,69,1.50,36
2015-01-17,中度污染,152,302,114,186,25,64,1.52,45
2015-01-18,中度污染,151,324,114,176,24,62,1.39,59
2015-01-19,轻度污染,149,326,113,171,25,61,1.32,53
2015-01-20,中度污染,187,346,142,222,24,75,1.43,49
2015-01-21,重度污染,204,360,156,250,26,77,1.59,44
2015-01-22,中度污染,167,326,126,202,24,66,1.50,50
2015-01-23,轻度污染,116,162,87,123,16,46,1.13,87
2015-01-24,良,63,37,38,74,13,25,0.83,89
2015-01-25,良,72,63,51,86,12,36,0.95,67
2015-01-26,良,88,104,64,105,13,43,1.07,37
2015-01-27,良,74,151,53,81,10,39,0.95,42
2015-01-28,良,63,221,42,62,10,26,0.88,67
2015-01-29,良,57,157,35,63,10,27,1.03,56
2015-01-30,优,43,60,24,43,10,25,1.11,15
2015-01-31,优,46,43,31,41,8,28,1.08,18
2015-02-01,良,55,89,39,47,8,28,1.26,16
2015-02-02,良,94,184,69,97,12,38,1.36,11
2015-02-03,良,95,159,70,92,12,39,1.49,9
2015-02-04,优,40,26,25,38,9,29,1.22,18
2015-02-05,轻度污染,102,242,76,98,15,40,1.26,35
2015-02-06,轻度污染,139,321,105,146,26,55,1.40,53
2015-02-07,中度污染,192,356,145,180,20,61,1.51,37
2015-02-08,中度污染,163,348,124,181,22,59,1.46,50
2015-02-09,轻度污染,139,331,105,175,23,71,1.19,52
2015-02-10,中度污染,188,345,142,195,28,68,1.17,48
2015-02-11,中度污染,167,300,128,138,17,47,1.28,34
2015-02-12,轻度污染,148,258,112,164,16,60,1.54,26
2015-02-13,重度污染,211,353,160,202,15,80,1.55,24
2015-02-14,中度污染,164,273,128,138,11,56,1.38,28
2015-02-15,良,90,154,66,82,8,35,1.08,37
2015-02-16,良,85,132,62,81,9,35,1.12,40
2015-02-17,良,72,120,52,64,9,24,0.83,60
2015-02-18,良,74,126,53,61,9,16,0.82,57
2015-02-19,轻度污染,121,214,90,116,14,17,0.89,57
2015-02-20,良,55,142,37,56,8,11,0.74,72
2015-02-21,良,51,120,35,48,9,12,0.72,53
2015-02-22,优,43,51,30,40,7,13,0.74,39
2015-02-23,优,50,92,35,45,8,15,0.79,40
2015-02-24,优,37,38,23,34,8,14,0.70,48
2015-02-25,优,38,53,24,35,8,14,0.70,58
2015-02-26,优,48,111,31,45,10,18,0.79,61
2015-02-27,优,46,149,29,44,10,16,0.81,55
2015-02-28,优,49,183,32,48,9,18,0.87,50
2015-03-01,优,37,58,22,36,9,17,0.99,55
2015-03-02,良,84,226,61,77,10,31,1.07,44
2015-03-03,良,54,90,37,57,9,28,1.11,33
2015-03-04,良,57,174,39,55,10,26,1.02,45
2015-03-05,优,41,79,28,33,7,30,1.15,15
2015-03-06,优,28,32,18,23,8,20,0.95,26
2015-03-07,优,39,37,26,34,7,27,0.99,20
2015-03-08,优,43,54,30,38,9,33,1.25,6
