日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2022-01-01,良,63,136,42,63,15,32,0.76,35
2022-01-02,优,46,78,27,45,14,26,0.58,35
2022-01-03,良,62,104,42,62,13,36,0.83,25
2022-01-04,良,53,81,34,57,13,36,0.75,24
2022-01-05,良,71,159,51,74,19,41,0.93,24
2022-01-06,良,93,223,69,86,17,44,0.93,23
2022-01-07,良,84,186,61,87,20,49,1.10,23
2022-01-08,轻度污染,142,276,107,107,10,45,1.14,28
2022-01-09,良,87,188,64,82,14,46,0.81,26
2022-01-10,良,87,214,64,84,9,38,0.83,30
2022-01-11,优,48,124,32,44,11,32,0.63,29
2022-01-12,良,66,155,46,63,17,40,0.83,20
2022-01-13,良,62,159,44,61,13,35,0.73,30
2022-01-14,良,55,79,37,54,12,33,0.75,34
2022-01-15,良,82,161,59,76,11,31,0.75,43
2022-01-16,良,66,160,46,66,11,35,0.69,31
2022-01-17,良,59,179,41,56,9,35,0.71,32
2022-01-18,良,74,188,54,67,17,41,0.81,31
2022-01-19,良,77,174,56,69,21,37,0.73,33
2022-01-20,良,81,207,59,79,17,50,0.92,23
2022-01-21,良,93,249,67,93,16,50,1.17,29
2022-01-22,轻度污染,141,295,107,127,26,59,1.28,26
2022-01-23,良,98,246,73,91,21,46,0.88,40
2022-01-24,轻度污染,143,296,108,129,31,59,1.21,34
2022-01-25,中度污染,157,291,119,141,20,59,1.28,33
2022-01-26,轻度污染,102,255,75,94,14,36,0.84,44
2022-01-27,良,61,210,43,62,11,38,0.78,34
2022-01-28,良,56,219,38,54,11,30,0.65,40
2022-01-29,优,45,178,26,47,11,23,0.58,48
2022-01-30,优,46,136,31,46,12,25,0.66,49
2022-01-31,良,88,258,66,83,16,33,0.90,42
2022-02-01,重度污染,236,331,217,216,23,25,0.98,49
2022-02-02,优,46,164,31,36,11,14,0.59,58
2022-02-03,良,53,201,36,46,12,18,0.62,54
2022-02-04,优,42,165,27,38,12,17,0.54,54
2022-02-05,优,45,182,26,46,12,17,0.45,57
2022-02-06,良,59,259,42,51,12,27,0.65,45
2022-02-07,优,47,225,32,46,13,27,0.60,45
2022-02-08,良,56,210,40,56,13,33,0.70,45
2022-02-09,良,78,251,53,82,14,38,0.95,47
2022-02-10,轻度污染,140,321,106,125,19,57,1.58,41
2022-02-11,轻度污染,128,318,95,109,11,36,1.00,49
2022-02-12,优,50,140,34,43,14,38,0.63,39
2022-02-13,良,64,195,46,54,13,29,0.67,50
2022-02-14,良,59,196,42,50,12,24,0.63,57
2022-02-15,良,61,193,42,62,13,27,0.59,47
2022-02-16,良,94,284,69,76,14,32,0.64,41
2022-02-17,良,57,257,40,45,13,35,0.62,41
2022-02-18,良,58,265,36,58,14,27,0.66,53
2022-02-19,良,57,269,37,51,12,26,0.56,53
2022-02-20,良,56,251,37,51,14,33,0.63,43
2022-02-21,优,39,145,24,38,10,29,0.57,48
2022-02-22,优,46,201,32,44,12,33,0.69,48
2022-02-23,良,60,246,38,64,11,40,0.77,39
2022-02-24,良,60,182,36,69,13,30,0.60,54
2022-02-25,良,84,240,50,112,14,33,0.74,61
2022-02-26,优,35,32,18,36,10,20,0.45,64
2022-02-27,优,45,63,19,46,10,23,0.52,56
2022-02-28,优,37,41,21,35,13,29,0.50,46
2022-03-01,优,28,20,18,26,11,22,0.45,56
2022-03-02,优,44,56,22,45,12,26,0.58,51
2022-03-03,优,41,42,23,43,10,32,0.53,43
2022-03-04,良,94,254,22,134,9,17,0.48,68
2022-03-05,良,56,111,13,64,7,12,0.36,63
2022-03-06,优,35,40,19,37,9,23,0.51,52
2022-03-07,良,58,187,35,63,12,42,0.85,45
2022-03-08,轻度污染,102,289,74,116,15,48,1.15,53
