日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2020-01-01,中度污染,155,355,117,107,9,67,1.87,22
2020-01-02,轻度污染,147,319,112,92,7,65,1.85,21
2020-01-03,轻度污染,137,259,104,89,7,58,1.54,23
2020-01-04,中度污染,152,262,115,100,8,67,1.77,21
2020-01-05,轻度污染,142,298,107,134,8,74,1.82,18
2020-01-06,重度污染,233,365,183,165,8,72,2.11,22
2020-01-07,中度污染,195,360,152,129,8,83,2.41,17
2020-01-08,严重污染,252,363,203,179,10,88,2.78,17
2020-01-09,重度污染,215,355,170,174,10,80,2.52,19
2020-01-10,重度污染,248,356,201,206,11,68,2.25,24
2020-01-11,轻度污染,134,303,101,90,6,72,1.68,25
2020-01-12,严重污染,263,357,213,218,9,67,2.26,27
2020-01-13,中度污染,188,321,145,133,8,76,2.18,21
2020-01-14,中度污染,200,334,153,140,11,72,2.13,27
2020-01-15,轻度污染,145,305,109,83,8,62,1.74,32
2020-01-16,中度污染,192,335,147,141,9,57,1.72,36
2020-01-17,轻度污染,128,266,96,79,12,54,1.47,34
2020-01-18,良,73,153,52,49,6,57,1.25,36
2020-01-19,轻度污染,125,290,93,90,8,63,1.70,35
2020-01-20,轻度污染,127,307,96,89,8,71,1.74,33
2020-01-21,重度污染,201,357,154,154,8,82,2.13,29
2020-01-22,中度污染,178,331,138,132,6,73,1.84,28
2020-01-23,中度污染,195,320,150,138,6,78,2.00,29
2020-01-24,重度污染,219,342,172,166,8,63,2.07,42
2020-01-25,中度污染,154,299,117,108,15,46,1.55,58
2020-01-26,轻度污染,127,295,96,83,12,58,1.71,49
2020-01-27,轻度污染,146,331,110,68,8,61,1.71,43
2020-01-28,轻度污染,144,332,109,91,7,54,1.70,54
2020-01-29,轻度污染,115,309,86,83,7,38,1.53,62
2020-01-30,中度污染,166,352,125,112,6,54,1.97,41
2020-01-31,中度污染,153,339,116,107,7,41,1.68,47
2020-02-01,中度污染,175,354,133,130,8,49,1.80,35
2020-02-02,中度污染,163,359,124,130,9,49,1.79,47
2020-02-03,轻度污染,132,353,99,99,8,62,1.90,39
2020-02-04,中度污染,200,361,153,144,10,67,2.14,43
2020-02-05,严重污染,255,364,205,192,10,69,2.55,44
2020-02-06,中度污染,197,363,153,131,9,67,2.23,49
2020-02-07,中度污染,164,360,128,134,11,61,1.89,60
2020-02-08,严重污染,283,364,233,235,14,54,2.42,73
2020-02-09,轻度污染,133,320,101,123,12,31,1.45,90
2020-02-10,良,88,290,65,68,13,34,1.36,91
2020-02-11,轻度污染,123,343,92,91,13,32,1.53,98
2020-02-12,良,54,177,39,36,7,19,0.93,78
2020-02-13,优,37,97,25,24,7,31,0.98,55
2020-02-14,良,56,236,40,40,7,27,1.03,63
2020-02-15,良,96,361,72,68,8,38,1.31,58
2020-02-16,良,83,355,61,67,7,33,1.21,63
2020-02-17,良,62,335,44,61,9,39,1.19,56
2020-02-18,轻度污染,106,347,79,94,8,28,1.26,74
2020-02-19,良,61,233,44,37,7,21,0.93,65
2020-02-20,优,45,92,31,24,7,33,0.93,56
2020-02-21,良,72,218,52,46,7,31,1.00,57
2020-02-22,良,78,284,57,53,8,31,1.03,60
