日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2015-01-01,轻度污染,133,324,99,167,254,71,1.91,15
2015-01-02,中度污染,196,635,150,258,312,72,2.95,15
2015-01-03,重度污染,214,337,164,280,309,81,3.33,15
2015-01-04,中度污染,193,254,147,250,292,76,3.00,16
2015-01-05,轻度污染,124,165,85,188,228,56,1.78,16
2015-01-06,良,81,220,52,108,125,43,1.60,18
2015-01-07,轻度污染,139,335,105,173,233,74,2.22,15
2015-01-08,轻度污染,119,253,83,148,172,55,1.68,27
2015-01-09,良,90,133,59,120,138,49,1.44,24
2015-01-10,轻度污染,145,248,107,197,168,67,2.32,17
2015-01-11,重度污染,207,338,159,268,204,81,2.70,18
2015-01-12,重度污染,201,348,152,270,237,80,2.75,18
2015-01-13,重度污染,218,354,169,292,240,82,2.90,15
2015-01-14,轻度污染,105,212,68,157,191,53,1.44,19
2015-01-15,轻度污染,106,193,75,146,170,54,1.49,24
2015-01-16,良,85,138,57,112,219,56,1.21,20
2015-01-17,轻度污染,119,232,89,154,220,60,1.65,15
2015-01-18,良,64,61,27,77,80,30,0.73,42
2015-01-19,轻度污染,121,271,89,161,158,64,2.15,22
2015-01-20,良,92,162,50,115,84,35,1.36,35
2015-01-21,良,72,86,43,88,176,50,1.34,22
2015-01-22,良,94,156,66,130,176,52,1.86,17
2015-01-23,轻度污染,102,120,72,147,135,54,1.93,23
2015-01-24,良,81,80,52,107,180,57,1.37,22
2015-01-25,良,92,106,63,122,165,62,1.50,24
2015-01-26,良,89,109,41,121,96,30,0.83,34
2015-01-27,良,57,99,24,62,63,24,0.82,32
2015-01-28,良,70,256,45,86,69,33,1.03,23
2015-01-29,良,74,234,45,92,136,37,0.92,30
2015-01-30,良,85,238,52,112,118,40,1.20,23
2015-01-31,良,60,121,31,67,102,32,0.93,29
2015-02-01,良,82,190,56,104,108,39,1.21,28
2015-02-02,轻度污染,109,230,81,130,102,39,1.55,27
2015-02-03,轻度污染,129,237,97,152,170,47,1.76,23
2015-02-04,良,60,96,34,64,105,38,0.84,33
2015-02-05,良,88,202,64,105,148,57,1.36,24
