日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2021-01-01,良,58,217,39,54,7,55,0.64,25
2021-01-02,良,87,259,64,87,12,68,1.15,22
2021-01-03,良,93,256,69,88,9,68,0.80,17
2021-01-04,轻度污染,149,318,113,131,14,73,1.32,25
2021-01-05,重度污染,203,358,158,155,6,45,1.22,22
2021-01-06,轻度污染,124,323,93,106,7,42,1.15,19
2021-01-07,良,68,256,22,85,7,25,0.51,46
2021-01-08,良,52,197,23,54,8,43,0.58,33
2021-01-09,良,63,280,41,74,9,61,0.68,23
2021-01-10,良,69,241,46,86,10,56,0.80,33
2021-01-11,良,63,174,33,80,11,42,0.68,28
2021-01-12,良,80,194,41,109,10,56,0.60,34
2021-01-13,良,78,177,55,101,12,76,0.99,29
2021-01-14,良,96,231,68,128,18,88,1.40,22
2021-01-15,轻度污染,116,242,82,172,17,68,1.17,38
2021-01-16,轻度污染,122,295,68,194,10,34,0.73,42
2021-01-17,良,76,215,48,103,9,38,0.61,39
2021-01-18,良,73,195,46,96,11,54,0.70,38
2021-01-19,良,79,214,56,106,17,67,0.99,39
2021-01-20,良,84,205,61,103,15,83,1.21,16
2021-01-21,轻度污染,117,239,89,105,8,68,1.12,5
2021-01-22,轻度污染,119,239,90,104,7,54,1.00,18
2021-01-23,中度污染,151,297,114,107,6,44,1.26,28
2021-01-24,良,56,55,40,49,7,36,1.05,39
2021-01-25,轻度污染,109,259,80,74,6,32,1.15,33
2021-01-26,中度污染,161,324,122,125,7,46,1.33,33
2021-01-27,轻度污染,137,300,103,115,6,56,1.36,15
2021-01-28,轻度污染,105,274,64,119,7,47,1.03,31
2021-01-29,良,100,296,40,153,9,51,0.74,30
2021-01-30,良,89,266,51,129,14,72,1.04,13
2021-01-31,良,93,257,68,128,10,69,1.28,6
2021-02-01,良,76,208,55,70,6,53,0.92,15
2021-02-02,良,77,263,56,78,7,55,1.34,22
2021-02-03,良,99,291,74,90,7,59,1.11,23
2021-02-04,轻度污染,101,287,75,99,7,50,0.99,45
2021-02-05,良,75,208,55,64,5,29,0.71,58
2021-02-06,良,51,95,36,42,5,33,0.71,52
2021-02-07,良,78,249,57,72,6,55,1.18,12
2021-02-08,良,83,312,61,98,6,23,0.80,61
2021-02-09,良,62,225,44,57,7,35,0.82,49
2021-02-10,良,81,233,59,74,9,48,1.03,28
2021-02-11,良,78,197,57,70,7,29,0.93,55
2021-02-12,轻度污染,107,228,80,95,7,25,0.90,50
2021-02-13,良,83,269,61,78,8,32,0.82,41
2021-02-14,良,80,297,59,69,9,26,0.73,50
2021-02-15,轻度污染,114,355,86,102,7,25,1.00,49
2021-02-16,良,74,323,51,73,8,20,0.73,67
2021-02-17,良,62,321,40,68,9,30,0.72,65
2021-02-18,良,71,323,51,74,9,35,0.82,72
2021-02-19,良,58,214,40,63,10,37,0.69,67
2021-02-20,优,44,103,28,43,8,36,0.55,72
2021-02-21,良,53,170,36,53,8,46,0.67,65
2021-02-22,良,81,279,59,92,13,63,1.09,66
2021-02-23,良,96,344,68,128,17,36,1.14,88
2021-02-24,良,56,218,35,60,8,26,0.70,54
2021-02-25,优,29,48,19,23,5,19,0.61,33
2021-02-26,优,29,97,18,17,5,18,0.61,45
2021-02-27,良,73,232,53,53,6,33,0.90,35
2021-02-28,良,55,235,39,43,6,39,0.91,12
2021-03-01,优,17,10,10,16,5,22,0.74,34
2021-03-02,优,38,115,26,33,8,31,0.82,56
2021-03-03,良,57,212,40,51,10,43,0.78,38
2021-03-04,良,56,176,38,56,7,43,0.85,44
2021-03-05,优,46,132,31,39,6,39,0.93,28
2021-03-06,优,36,117,24,31,4,26,0.64,30
2021-03-07,良,74,301,54,78,6,34,0.73,23
2021-03-08,良,91,284,68,78,6,48,0.91,18
2021-03-09,良,58,188,41,48,5,35,0.59,41
2021-03-10,优,47,130,31,44,7,49,0.79,26
2021-03-11,优,35,68,23,30,5,41,0.79,33
2021-03-12,优,49,128,33,48,6,51,1.01,37
2021-03-13,良,54,124,35,58,9,56,1.09,38
2021-03-14,良,62,133,41,71,9,50,0.94,56
2021-03-15,良,69,170,49,73,9,62,1.34,13
2021-03-16,良,67,155,45,66,5,27,0.93,49
2021-03-17,轻度污染,103,265,50,155,6,32,1.02,42
2021-03-18,优,47,111,25,51,5,30,0.76,26
2021-03-19,优,30,45,20,26,5,26,0.56,38
2021-03-20,良,71,195,49,72,6,26,0.73,59
2021-03-21,轻度污染,115,322,45,180,8,26,0.59,59
2021-03-22,良,71,204,28,92,9,46,0.63,54
2021-03-23,良,76,201,37,101,11,63,0.71,37
2021-03-24,良,69,156,35,89,7,55,0.60,53
