日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2020-01-01,良,55,105,35,60,5,55,0.58,22
2020-01-02,良,64,118,45,67,6,62,0.73,9
2020-01-03,良,57,94,40,60,3,43,0.44,11
2020-01-04,轻度污染,132,235,100,139,9,74,1.09,10
2020-01-05,良,98,218,72,96,7,50,0.84,37
2020-01-06,优,49,136,33,45,5,50,0.84,8
2020-01-07,优,27,36,15,19,3,40,1.30,9
2020-01-08,良,59,182,42,50,6,33,0.78,38
2020-01-09,优,47,95,33,39,4,51,0.69,22
2020-01-10,优,41,103,29,34,4,46,0.59,19
2020-01-11,优,43,122,30,36,4,33,0.68,47
2020-01-12,轻度污染,136,293,102,129,4,44,1.23,41
2020-01-13,中度污染,157,294,119,165,7,74,1.61,20
2020-01-14,中度污染,177,314,134,170,9,59,1.45,36
2020-01-15,良,95,227,71,93,7,56,0.85,32
2020-01-16,优,23,39,15,15,6,31,0.43,44
2020-01-17,良,72,170,52,66,5,35,0.61,39
2020-01-18,良,89,189,66,80,4,38,0.63,37
2020-01-19,轻度污染,108,258,81,104,5,44,0.83,55
2020-01-20,轻度污染,116,291,87,126,9,62,1.17,54
2020-01-21,中度污染,151,324,114,151,6,49,1.05,65
2020-01-22,良,85,209,64,83,4,39,0.71,33
2020-01-23,优,34,61,22,33,3,24,0.36,56
2020-01-24,良,67,216,47,68,4,18,0.53,72
2020-01-25,优,39,114,22,38,3,13,0.35,56
2020-01-26,优,34,129,22,25,3,14,0.47,68
2020-01-27,良,69,205,49,53,3,17,0.85,55
2020-01-28,良,88,235,65,73,3,16,0.70,59
2020-01-29,良,72,213,52,60,4,17,0.65,79
2020-01-30,轻度污染,126,324,95,113,6,20,1.16,92
2020-01-31,轻度污染,108,290,81,97,7,37,1.13,74
2020-02-01,良,59,158,41,48,5,24,0.75,84
2020-02-02,优,31,44,18,23,5,23,0.60,81
2020-02-03,良,92,321,68,85,6,35,0.92,66
2020-02-04,良,56,219,39,52,5,21,0.68,81
2020-02-05,良,57,236,39,54,5,23,0.66,69
2020-02-06,优,34,157,22,33,3,14,0.53,69
2020-02-07,优,30,106,21,22,3,18,0.45,57
2020-02-08,优,48,157,33,39,3,20,0.46,52
2020-02-09,优,44,130,31,36,3,23,0.55,59
2020-02-10,优,44,123,31,38,5,26,0.73,62
2020-02-11,优,33,61,23,27,5,21,0.66,48
2020-02-12,优,42,117,29,37,6,30,1.04,41
2020-02-13,优,46,143,32,37,6,21,0.87,45
2020-02-14,优,22,53,15,15,5,18,0.63,35
2020-02-15,优,19,44,11,11,4,20,0.70,36
2020-02-16,优,38,250,22,37,3,12,0.60,70
2020-02-17,优,27,94,12,25,4,14,0.52,76
2020-02-18,优,28,42,16,24,5,27,0.65,69
2020-02-19,优,38,75,26,35,5,23,0.63,79
2020-02-20,优,49,113,33,43,6,30,0.65,76
2020-02-21,优,38,73,24,37,6,25,0.53,65
2020-02-22,良,77,281,48,94,7,32,0.70,64
2020-02-23,良,78,254,49,106,7,28,0.70,93
2020-02-24,良,66,192,44,81,10,36,0.89,77
2020-02-25,良,96,280,72,92,8,40,1.14,35
2020-02-26,优,45,110,30,47,4,18,0.59,84
2020-02-27,良,53,202,30,58,5,28,0.63,73
2020-02-28,优,27,91,16,23,3,22,0.49,45
2020-02-29,优,29,67,20,24,3,29,0.47,48
2020-03-01,优,38,121,26,33,4,24,0.57,52
2020-03-02,优,44,172,30,41,4,25,0.73,71
2020-03-03,良,52,242,35,54,5,32,0.71,78
2020-03-04,良,63,317,44,67,5,33,0.61,79
2020-03-05,优,47,172,29,49,6,26,0.65,92
2020-03-06,良,51,179,34,55,5,32,0.55,85
2020-03-07,良,59,186,41,62,7,35,0.80,83
2020-03-08,良,77,242,52,80,6,35,0.68,79
2020-03-09,优,28,59,14,22,4,27,0.49,54
2020-03-10,优,44,143,29,36,4,25,0.69,79
2020-03-11,良,71,261,47,83,8,50,0.99,60
2020-03-12,良,73,244,51,85,7,40,0.84,91
2020-03-13,良,74,292,49,81,6,41,0.79,42
2020-03-14,优,44,117,19,47,5,29,0.62,67
2020-03-15,良,64,226,27,78,8,51,0.78,64
2020-03-16,良,55,166,24,63,8,39,0.77,77
2020-03-17,良,55,145,23,62,10,49,0.73,73
2020-03-18,良,68,195,40,85,15,60,1.03,77
2020-03-19,良,77,264,26,103,10,39,0.80,75
2020-03-20,良,71,219,26,93,11,56,0.85,72
2020-03-21,良,70,232,40,90,13,57,1.01,68
2020-03-22,良,65,248,35,72,7,29,0.73,76
2020-03-23,优,43,104,17,44,7,38,0.72,70
2020-03-24,优,44,94,16,45,7,39,0.62,72
2020-03-25,良,51,148,28,53,7,43,0.74,64
2020-03-26,良,54,232,38,44,8,52,1.01,13
2020-03-27,优,31,166,8,28,4,15,0.55,72
2020-03-28,优,32,159,10,27,3,22,0.62,63
2020-03-29,优,29,113,12,25,4,29,0.60,54
2020-03-30,优,28,98,18,25,4,35,0.63,46
2020-03-31,优,47,187,28,46,6,45,0.81,35
2020-04-01,良,59,247,42,58,6,39,0.83,64
2020-04-02,优,49,177,19,52,7,36,0.75,77
2020-04-03,良,55,174,29,61,10,46,0.96,76
2020-04-04,良,71,236,41,92,12,49,0.98,83
2020-04-05,良,56,182,15,63,8,37,0.76,71
2020-04-06,良,59,183,27,67,8,44,0.90,69
2020-04-07,良,57,177,28,66,8,61,0.86,53
2020-04-08,良,56,156,27,62,10,55,0.89,84
2020-04-09,良,66,230,34,75,10,47,0.84,106
2020-04-10,良,64,241,34,78,7,34,0.79,83
2020-04-11,优,33,50,19,27,4,21,0.55,86
2020-04-12,良,65,241,38,72,6,22,0.70,98
2020-04-13,良,62,204,38,72,9,39,0.86,110
2020-04-14,良,69,216,43,85,9,59,0.85,97
2020-04-15,良,62,167,33,71,13,49,0.84,89
2020-04-16,良,63,142,30,75,13,55,0.94,76
2020-04-17,良,75,219,48,94,10,55,0.97,55
2020-04-18,良,66,211,43,78,6,42,1.01,93
2020-04-19,优,35,60,19,25,5,24,0.82,91
2020-04-20,良,51,202,35,50,8,42,0.98,75
2020-04-21,优,45,212,22,45,5,34,0.75,70
2020-04-22,良,55,270,30,60,7,39,0.79,76
2020-04-23,良,61,308,30,72,8,49,0.80,71
