日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2017-01-01,轻度污染,142,190,107,148,34,45,1.45,34
2017-01-02,轻度污染,144,191,109,156,21,30,1.30,64
2017-01-03,中度污染,192,260,147,185,19,29,1.58,78
2017-01-04,重度污染,216,282,165,216,30,38,1.77,62
2017-01-05,重度污染,201,305,153,197,21,53,1.90,15
2017-01-06,良,51,109,35,43,5,33,1.13,10
2017-01-07,优,28,10,19,23,5,26,0.86,7
2017-01-08,优,50,89,34,40,7,20,0.94,28
2017-01-09,良,75,181,54,63,9,15,1.05,60
2017-01-10,轻度污染,128,291,97,112,18,25,1.28,44
2017-01-11,轻度污染,108,278,81,92,10,25,1.33,22
2017-01-12,良,73,199,52,56,10,21,1.28,38
2017-01-13,良,88,238,64,73,23,22,1.11,52
2017-01-14,轻度污染,102,290,75,95,16,21,0.89,58
2017-01-15,良,84,235,61,79,14,19,0.79,51
2017-01-16,良,88,213,65,85,15,22,0.77,62
2017-01-17,良,84,172,61,73,12,25,0.93,32
2017-01-18,良,88,175,65,75,6,34,1.07,12
2017-01-19,良,98,186,72,83,6,45,1.23,6
2017-01-20,轻度污染,126,333,94,123,9,17,0.93,71
2017-01-21,良,76,181,54,89,20,26,0.98,54
2017-01-22,轻度污染,105,268,78,114,20,29,1.00,55
2017-01-23,轻度污染,102,240,75,105,14,20,0.94,72
2017-01-24,良,91,192,67,92,11,18,0.91,74
2017-01-25,良,93,144,69,85,8,15,0.94,59
2017-01-26,良,90,123,67,79,12,13,0.94,48
2017-01-27,轻度污染,136,269,104,131,36,13,1.00,53
2017-01-28,严重污染,331,355,358,431,115,15,1.26,42
2017-01-29,良,85,186,61,80,9,11,0.91,53
2017-01-30,良,100,304,74,92,5,8,1.21,48
2017-01-31,良,93,291,69,92,6,5,1.04,61
2017-02-01,良,89,257,66,82,6,8,0.99,46
2017-02-02,良,92,232,68,80,6,7,0.89,40
2017-02-03,良,98,221,73,84,6,8,0.86,34
2017-02-04,轻度污染,101,214,75,83,5,12,1.18,26
2017-02-05,良,76,164,55,60,6,13,1.18,21
2017-02-06,良,68,170,48,57,6,15,1.06,33
2017-02-07,良,89,290,66,76,8,15,0.86,66
2017-02-08,优,39,54,27,29,5,12,0.70,39
2017-02-09,良,80,257,58,64,8,10,0.69,71
2017-02-10,轻度污染,101,316,75,85,11,17,0.68,77
2017-02-11,良,92,272,68,80,14,14,0.58,93
2017-02-12,轻度污染,107,244,80,102,29,28,0.85,72
2017-02-13,良,99,202,74,97,20,31,0.82,69
2017-02-14,良,87,141,63,85,20,30,0.96,63
2017-02-15,良,84,118,61,84,23,40,1.14,50
2017-02-16,良,78,117,56,84,22,40,1.45,61
2017-02-17,轻度污染,103,257,76,108,30,34,1.48,67
2017-02-18,轻度污染,134,311,101,137,8,22,1.40,35
2017-02-19,轻度污染,129,234,97,133,18,37,1.67,37
2017-02-20,良,80,188,58,88,11,24,1.32,58
2017-02-21,良,70,249,50,82,11,16,0.99,57
2017-02-22,优,34,26,24,31,5,11,0.96,34
2017-02-23,良,70,218,50,57,6,9,1.01,59
2017-02-24,良,61,160,43,50,13,13,0.91,63
2017-02-25,良,81,227,59,71,24,24,0.98,57
2017-02-26,良,87,241,63,79,31,23,0.89,80
2017-02-27,良,98,259,71,94,32,33,0.85,89
2017-02-28,良,91,203,67,91,46,31,0.75,97
2017-03-01,良,81,206,56,87,28,24,0.72,81
2017-03-02,良,65,141,29,77,8,14,0.67,88
2017-03-03,良,74,140,49,91,40,40,1.04,52
2017-03-04,良,84,176,61,96,31,41,1.12,39
2017-03-05,良,62,133,44,52,5,18,1.08,58
2017-03-06,良,88,301,65,78,6,15,1.04,93
2017-03-07,轻度污染,128,339,97,124,19,27,1.10,83
2017-03-08,轻度污染,112,336,83,111,21,30,0.92,84
2017-03-09,良,90,272,67,94,29,37,0.95,71
2017-03-10,良,77,187,55,66,13,23,0.85,59
2017-03-11,良,61,122,42,51,10,19,0.84,42
2017-03-12,良,51,107,35,44,11,23,0.89,28
2017-03-13,优,29,17,16,19,5,11,0.80,58
2017-03-14,优,40,56,27,34,6,12,0.60,62
2017-03-15,良,59,139,41,55,16,25,0.69,56
2017-03-16,优,48,67,33,39,6,14,0.65,69
2017-03-17,良,60,115,42,48,12,26,0.91,26
2017-03-18,优,36,29,24,29,5,16,1.03,34
2017-03-19,优,49,78,34,40,7,22,1.11,15
2017-03-20,优,33,15,22,25,21,20,1.00,20
2017-03-21,优,44,54,30,36,9,12,0.81,59
2017-03-22,优,32,22,20,24,6,14,0.82,57
2017-03-23,优,37,23,21,27,6,10,0.78,73
2017-03-24,优,37,33,24,31,5,13,0.84,48
2017-03-25,优,47,90,32,46,7,18,0.85,47
2017-03-26,良,72,202,47,89,25,26,0.94,55
2017-03-27,良,75,210,47,93,11,26,0.77,69
2017-03-28,良,60,74,35,70,9,21,0.70,60
2017-03-29,优,50,39,34,48,8,18,0.71,50
2017-03-30,良,64,146,45,65,7,23,0.96,20
2017-03-31,优,48,88,31,40,5,7,0.66,86
2017-04-01,良,69,177,49,66,24,18,0.78,82
2017-04-02,良,75,169,49,71,12,19,0.72,89
2017-04-03,良,73,131,50,80,16,27,0.79,73
2017-04-04,良,77,175,55,77,7,17,0.83,117
2017-04-05,良,89,250,65,90,11,22,0.92,89
2017-04-06,良,62,119,41,68,8,18,0.90,61
2017-04-07,优,38,16,21,34,6,12,1.02,64
2017-04-08,优,49,86,32,48,8,13,1.00,53
2017-04-09,优,45,117,30,42,6,10,1.19,55
2017-04-10,优,33,34,16,22,5,9,0.85,64
2017-04-11,优,34,27,19,24,5,8,0.64,65
2017-04-12,优,50,93,35,45,8,17,0.72,51
2017-04-13,良,68,155,46,66,23,24,0.86,60
2017-04-14,良,55,45,34,52,10,20,0.76,57
2017-04-15,良,58,59,38,63,11,30,0.90,42
2017-04-16,良,58,92,39,58,9,17,0.79,53
2017-04-17,优,48,68,29,45,8,11,0.70,62
2017-04-18,良,61,129,34,72,11,14,0.71,66
2017-04-19,良,69,150,43,86,13,21,0.77,53
2017-04-20,优,43,39,25,36,10,10,0.70,72
2017-04-21,良,63,191,36,74,6,11,0.63,73
2017-04-22,良,70,217,37,80,22,18,0.59,90
2017-04-23,良,79,265,49,85,20,18,0.71,99
2017-04-23,良,79,265,49,85,20,18,0.71,99
2017-04-24,良,79,229,53,85,18,21,0.77,77
2017-04-25,良,56,156,39,55,9,17,0.81,52
2017-04-26,优,44,96,25,33,5,7,0.70,79
2017-04-27,良,52,125,34,45,5,8,0.63,93
2017-04-28,良,77,259,43,64,32,23,0.79,93
2017-04-29,良,80,206,45,69,13,25,0.83,99
2017-04-30,良,78,168,48,75,14,28,0.88,86
2017-05-01,良,77,201,56,79,11,17,0.92,79
2017-05-02,良,78,236,57,75,9,7,0.86,65
2017-05-03,良,63,217,44,60,10,10,0.77,57
2017-05-04,优,37,32,21,32,9,9,0.70,61
2017-05-05,优,48,46,27,41,6,9,0.72,81
2017-05-06,良,60,80,38,57,17,14,0.78,77
2017-05-07,良,87,188,61,106,9,9,0.93,107
2017-05-08,良,63,149,44,57,11,8,0.84,73
2017-05-09,良,55,115,30,50,21,11,0.79,82
2017-05-10,良,70,187,41,69,12,20,0.71,88
2017-05-11,良,57,101,37,61,12,22,0.75,71
2017-05-12,优,47,72,17,29,7,11,0.74,91
2017-05-13,良,60,140,30,48,22,19,0.83,79
2017-05-14,良,63,158,34,60,14,18,0.77,82
2017-05-15,良,76,298,54,89,21,26,1.00,72
2017-05-16,良,80,313,47,72,8,13,0.97,115
2017-05-17,良,95,303,59,87,12,16,0.91,124
2017-05-18,良,78,174,48,72,15,25,0.81,91
2017-05-19,良,63,120,43,65,13,19,0.87,73
2017-05-20,良,55,104,33,47,16,13,0.81,81
2017-05-20,良,55,104,33,47,16,13,0.81,81
2017-05-21,良,60,183,37,62,18,19,0.84,64
2017-05-22,优,47,147,29,46,15,12,0.91,55
2017-05-23,优,34,33,18,31,9,8,0.97,58
2017-05-24,优,35,48,17,26,5,9,0.88,75
2017-05-25,良,72,249,35,48,6,10,0.77,126
2017-05-26,良,79,240,43,61,20,18,0.81,113
2017-05-27,良,78,170,42,61,27,19,0.76,108
2017-05-28,良,97,238,54,78,29,20,0.85,124
2017-05-29,良,91,231,56,81,22,22,0.83,104
2017-05-30,良,71,178,47,65,21,12,0.74,99
2017-05-31,良,78,205,57,76,14,14,0.90,72
2017-06-01,良,57,152,32,40,6,9,0.82,73
2017-06-02,优,45,104,30,40,11,7,0.83,78
2017-06-03,优,34,26,16,25,13,9,0.80,67
2017-06-04,优,43,85,29,40,18,10,0.96,46
2017-06-05,优,35,25,21,33,11,8,0.79,45
2017-06-06,优,28,5,14,24,7,9,0.74,51
2017-06-07,优,48,95,27,40,19,12,0.85,68
2017-06-08,良,51,130,34,51,19,15,0.91,60
2017-06-09,优,33,50,19,31,8,9,0.80,37
2017-06-10,优,33,65,18,31,13,9,0.82,41
2017-06-11,优,33,52,21,31,10,7,1.01,38
2017-06-12,优,35,66,21,31,10,5,1.16,42
2017-06-13,优,36,81,22,35,7,7,1.19,36
2017-06-14,优,26,15,11,17,6,6,1.06,54
2017-06-15,优,41,96,23,33,6,9,0.84,71
2017-06-16,优,37,77,19,25,6,8,0.76,73
2017-06-17,优,40,74,25,35,12,11,0.77,71
2017-06-18,优,41,61,25,34,8,10,0.63,54
2017-06-19,良,52,154,35,48,16,14,0.75,37
2017-06-20,良,51,135,35,46,9,13,0.70,38
2017-06-21,优,41,87,28,37,9,12,0.73,40
2017-06-22,优,29,23,17,26,7,9,0.65,34
2017-06-23,优,34,64,20,33,6,9,0.59,27
2017-06-24,优,30,59,17,28,8,7,0.58,29
2017-06-25,优,25,21,13,20,6,6,0.59,41
2017-06-26,优,36,65,20,28,12,5,0.57,70
2017-06-27,优,42,73,23,31,16,7,0.63,75
2017-06-28,优,31,30,16,22,28,12,0.86,49
2017-06-29,优,28,36,17,26,11,9,0.68,28
2017-06-30,优,32,67,20,31,7,10,0.75,32
2017-07-01,优,38,115,23,36,6,9,0.75,24
2017-07-02,优,26,34,16,24,5,8,0.70,21
2017-07-03,优,22,20,13,20,5,8,0.68,23
2017-07-04,优,24,23,13,23,6,7,0.66,29
2017-07-05,优,28,42,15,27,5,8,0.64,30
2017-07-06,优,23,18,12,21,6,6,0.60,28
2017-07-07,优,23,21,11,21,5,6,0.59,30
2017-07-08,优,23,14,10,21,6,6,0.59,34
2017-07-09,优,22,9,11,21,5,5,0.60,33
2017-07-10,优,25,16,14,24,5,5,0.67,42
2017-07-11,优,34,56,21,32,8,8,0.73,36
2017-07-12,优,34,43,20,31,9,8,0.67,38
2017-07-13,优,35,47,20,33,6,9,0.66,39
2017-07-14,优,39,69,23,36,8,8,0.66,43
2017-07-15,优,36,75,21,33,8,7,0.63,40
2017-07-16,优,39,95,22,36,11,10,0.65,46
2017-07-17,良,55,191,37,53,10,13,0.73,53
2017-07-18,优,27,43,15,25,7,7,0.61,34
