日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2016-01-01,轻度污染,125,196,94,150,40,78,1.36,23
2016-01-02,中度污染,167,248,126,189,58,84,1.94,8
2016-01-03,中度污染,162,238,122,166,34,74,2.04,16
2016-01-04,重度污染,215,307,167,187,17,44,1.32,11
2016-01-05,中度污染,156,316,119,62,9,40,2.07,13
2016-01-06,轻度污染,103,262,77,78,9,38,1.62,6
2016-01-07,轻度污染,114,276,85,85,12,36,1.30,14
2016-01-08,良,89,210,65,73,14,32,0.98,37
2016-01-09,良,71,136,51,56,9,39,1.17,10
2016-01-10,良,80,177,58,63,9,39,1.29,10
2016-01-11,轻度污染,132,313,99,100,12,32,1.28,32
2016-01-12,中度污染,184,353,142,111,12,42,1.44,11
2016-01-13,轻度污染,106,254,79,81,10,36,1.00,6
2016-01-14,轻度污染,101,227,75,54,13,37,1.17,15
2016-01-15,良,91,176,67,68,16,45,1.27,16
2016-01-16,良,62,104,44,53,11,42,1.22,15
2016-01-17,良,100,223,74,83,16,39,1.09,44
2016-01-18,轻度污染,150,309,117,143,17,57,1.58,39
2016-01-19,中度污染,159,324,121,137,22,52,1.16,33
2016-01-20,轻度污染,115,305,85,75,14,45,1.10,20
2016-01-21,良,92,273,67,48,10,35,1.04,31
2016-01-22,良,58,178,41,29,7,28,0.81,29
2016-01-23,良,86,316,60,74,14,25,0.95,53
2016-01-24,良,63,228,28,74,11,22,0.66,63
2016-01-25,良,73,261,32,94,12,47,0.87,37
2016-01-26,良,77,224,50,101,30,58,1.00,28
2016-01-27,良,72,143,50,89,29,54,1.07,22
2016-01-28,良,85,191,62,66,12,39,0.98,19
2016-01-29,轻度污染,137,300,103,71,17,39,1.11,27
2016-01-30,轻度污染,129,301,97,72,12,33,1.15,37
2016-01-31,良,71,206,51,32,9,33,1.25,15
2016-02-01,轻度污染,134,330,101,38,15,29,1.25,37
2016-02-02,中度污染,153,339,116,114,20,34,1.32,68
2016-02-03,轻度污染,115,241,86,92,13,42,1.42,33
2016-02-04,轻度污染,123,265,93,108,14,43,1.37,39
2016-02-05,轻度污染,131,307,99,114,19,38,1.37,61
2016-02-06,良,74,220,45,71,17,22,0.77,78
2016-02-07,良,95,233,69,113,26,28,1.09,61
2016-02-08,严重污染,255,326,210,235,65,26,1.09,73
2016-02-09,良,91,206,67,77,27,22,0.89,82
2016-02-10,良,67,145,47,67,27,23,0.87,72
2016-02-11,良,74,201,53,69,21,29,1.03,43
2016-02-12,轻度污染,130,280,96,113,14,19,1.18,48
2016-02-13,良,58,221,40,40,11,16,1.40,36
2016-02-14,优,37,116,24,29,15,13,0.72,49
2016-02-15,优,47,220,28,46,15,13,0.66,69
2016-02-16,优,45,130,27,45,12,24,0.74,71
2016-02-17,良,60,181,41,62,12,40,0.96,45
2016-02-18,良,75,189,53,83,25,55,1.16,39
2016-02-19,良,98,210,73,109,20,53,1.13,40
2016-02-20,轻度污染,119,307,52,186,19,29,0.81,58
2016-02-21,轻度污染,112,293,68,167,15,41,0.90,49
2016-02-22,良,53,66,36,39,6,21,0.83,50
2016-02-23,轻度污染,107,284,79,97,11,32,1.03,32
2016-02-24,中度污染,164,353,125,147,10,37,1.08,39
2016-02-25,轻度污染,124,299,94,124,12,58,1.19,23
2016-02-26,良,70,181,50,71,22,42,0.98,27
2016-02-27,良,65,159,43,66,22,40,1.04,33
2016-02-28,良,71,161,45,89,35,49,0.99,38
2016-02-29,良,83,225,47,114,16,38,0.68,58
2016-03-01,良,94,235,63,125,27,50,0.91,66
2016-03-02,轻度污染,113,246,85,157,26,69,1.14,58
2016-03-03,中度污染,169,327,127,166,40,68,1.31,55
2016-03-04,轻度污染,105,190,77,85,22,47,1.16,60
