日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2020-01-01,良,93,275,69,85,29,65,2.93,33
2020-01-02,轻度污染,113,257,84,100,36,64,2.36,39
2020-01-03,良,89,187,66,85,25,62,2.70,39
2020-01-04,良,82,157,60,87,32,62,2.88,35
2020-01-05,良,60,111,42,60,16,47,1.52,56
2020-01-06,良,53,158,37,45,14,47,1.45,54
2020-01-07,良,94,313,70,73,16,52,2.63,44
2020-01-08,良,81,275,59,68,21,53,2.58,46
2020-01-09,良,79,239,58,58,14,44,1.27,69
2020-01-10,良,63,199,45,42,11,45,1.35,67
2020-01-11,良,99,270,73,80,19,58,3.16,42
2020-01-12,良,64,188,46,56,18,53,1.92,45
2020-01-13,良,76,194,55,60,25,51,1.87,55
2020-01-14,轻度污染,118,255,88,93,28,65,2.88,43
2020-01-15,良,92,223,68,75,18,49,1.65,49
2020-01-16,轻度污染,142,302,108,127,31,51,2.45,44
2020-01-17,轻度污染,104,241,78,92,19,48,2.08,57
2020-01-18,良,89,192,66,77,12,45,1.64,52
2020-01-19,良,79,186,58,74,18,43,1.86,56
2020-01-20,良,100,258,75,91,22,47,1.86,52
2020-01-21,良,96,224,70,91,21,52,2.15,46
2020-01-22,良,64,146,45,64,20,44,2.24,52
2020-01-23,良,77,197,56,68,24,37,1.13,86
2020-01-24,良,63,198,45,54,13,36,1.44,76
2020-01-25,良,92,239,68,80,17,34,1.83,62
2020-01-26,良,62,198,44,53,17,29,1.80,62
2020-01-27,良,74,215,53,64,20,27,1.75,72
2020-01-28,良,77,199,57,67,21,29,2.08,73
2020-01-29,良,62,179,43,51,32,30,1.79,69
2020-01-30,优,43,104,28,40,24,30,2.00,60
2020-01-31,良,56,127,40,48,20,26,1.50,74
2020-02-01,良,67,186,48,58,21,25,1.28,76
2020-02-02,优,43,112,29,39,13,24,1.29,80
2020-02-03,优,45,127,30,39,17,28,1.37,55
2020-02-04,优,35,101,21,30,19,30,1.60,49
2020-02-05,良,54,225,38,47,24,33,1.67,53
2020-02-06,良,60,270,42,51,18,35,1.60,55
2020-02-07,良,60,238,43,55,22,34,1.90,63
2020-02-08,良,69,237,50,61,22,28,1.19,78
2020-02-09,良,70,234,50,62,18,34,1.47,66
2020-02-10,优,44,119,27,39,19,33,1.62,57
2020-02-11,优,36,74,19,32,22,34,1.51,57
2020-02-12,优,40,102,23,35,24,35,1.58,59
2020-02-13,良,88,286,37,123,23,33,1.46,64
2020-02-14,良,95,325,34,140,7,17,0.60,90
2020-02-15,良,58,331,24,66,8,20,0.73,76
2020-02-16,良,54,320,31,58,18,25,1.18,77
2020-02-17,良,52,312,33,55,18,30,1.32,82
2020-02-18,良,60,292,41,64,16,34,1.05,82
2020-02-19,良,61,234,37,67,18,31,1.21,80
2020-02-20,轻度污染,122,314,62,194,10,22,0.56,82
