日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2015-01-01,良,64,103,31,77,23,33,0.65,23
2015-01-02,良,83,283,59,99,27,37,0.92,24
2015-01-03,良,95,140,70,118,43,43,1.15,20
2015-01-04,轻度污染,130,154,98,160,46,47,1.16,29
2015-01-05,中度污染,186,270,146,194,39,44,1.44,17
2015-01-06,中度污染,175,385,139,92,31,30,1.16,20
2015-01-07,良,92,249,67,110,22,30,0.88,23
2015-01-08,轻度污染,145,293,110,149,24,41,1.35,26
2015-01-09,轻度污染,133,234,100,134,26,44,1.32,29
2015-01-10,中度污染,167,272,125,182,24,52,1.73,26
2015-01-11,轻度污染,143,252,108,145,25,47,1.52,26
2015-01-12,良,99,208,72,80,21,29,1.04,22
2015-01-13,良,76,161,55,62,20,30,0.99,16
2015-01-14,良,73,148,52,32,14,23,0.70,18
2015-01-15,良,87,142,63,80,14,31,0.70,18
2015-01-16,中度污染,177,298,138,166,24,33,0.95,26
2015-01-17,中度污染,162,317,122,144,29,33,1.12,27
2015-01-18,轻度污染,129,258,96,139,23,35,1.10,28
2015-01-19,轻度污染,113,256,83,137,21,45,1.16,25
2015-01-20,轻度污染,124,272,91,183,40,46,1.46,20
2015-01-21,中度污染,195,357,149,228,35,41,1.68,26
2015-01-22,轻度污染,142,286,107,136,33,36,1.35,25
2015-01-23,中度污染,155,256,117,152,38,43,1.62,18
2015-01-24,中度污染,183,272,139,187,43,52,1.81,19
2015-01-25,严重污染,258,351,207,161,21,34,1.86,19
2015-01-26,严重污染,264,335,213,213,26,35,1.95,23
2015-01-27,轻度污染,120,295,89,21,15,20,1.01,27
2015-01-28,良,54,174,37,9,14,22,0.62,30
2015-01-29,良,55,145,39,30,22,26,0.59,32
2015-01-30,轻度污染,143,336,108,84,25,26,0.88,34
2015-01-31,轻度污染,137,331,103,27,28,26,0.99,31
2015-02-01,良,68,135,48,57,21,24,0.76,21
2015-02-02,良,100,204,74,97,29,31,1.07,18
2015-02-03,轻度污染,148,262,112,120,20,28,1.04,19
2015-02-04,重度污染,214,346,167,144,33,26,1.23,31
2015-02-05,轻度污染,125,294,91,78,29,29,0.99,31
2015-02-06,良,85,143,58,108,28,34,1.07,29
2015-02-07,轻度污染,104,207,77,109,32,29,1.03,35
2015-02-08,良,76,187,52,78,21,18,0.74,34
2015-02-09,良,64,104,44,67,26,29,0.85,31
2015-02-10,良,71,89,51,75,30,34,0.88,31
2015-02-11,轻度污染,101,173,70,127,25,31,0.90,40
2015-02-12,轻度污染,124,223,90,190,32,43,1.25,31
2015-02-13,重度污染,239,360,190,252,41,48,1.87,30
2015-02-14,中度污染,164,275,124,148,38,33,1.39,34
2015-02-15,良,75,100,54,56,17,20,0.86,35
2015-02-16,中度污染,193,341,147,172,16,21,1.68,41
2015-02-17,重度污染,211,360,161,219,22,31,2.01,46
2015-02-18,轻度污染,140,316,106,140,30,17,1.20,43
2015-02-19,良,82,121,56,69,35,13,0.65,45
2015-02-20,优,40,43,27,28,22,14,0.73,34
2015-02-21,良,56,147,39,27,19,12,0.68,32
2015-02-22,轻度污染,133,269,98,121,25,19,1.03,35
2015-02-23,轻度污染,133,331,100,106,25,18,1.24,37
2015-02-24,良,96,265,71,86,23,20,1.04,31
2015-02-25,良,71,205,51,55,20,20,1.13,25
2015-02-26,轻度污染,121,330,90,115,19,22,1.13,33
2015-02-27,良,55,201,38,32,25,20,0.74,43
2015-02-28,优,33,82,20,20,19,15,0.47,46
2015-03-01,良,74,239,53,62,20,20,0.70,45
2015-03-02,良,82,221,60,76,20,24,0.88,42
