日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2022-01-01,优,40,46,27,42,10,20,0.66,51
2022-01-02,良,67,161,48,69,13,34,0.78,20
2022-01-03,优,35,41,23,34,10,26,0.80,14
2022-01-04,优,38,49,25,36,9,24,0.89,12
2022-01-05,优,48,85,33,47,10,22,0.85,11
2022-01-06,优,24,13,15,24,7,17,0.81,25
2022-01-07,优,20,9,11,19,7,16,0.79,33
2022-01-08,优,37,54,25,36,13,20,0.87,15
2022-01-09,优,48,90,32,46,15,24,0.84,21
2022-01-10,优,26,27,17,26,8,19,0.77,24
2022-01-11,优,34,69,20,33,10,20,0.57,42
2022-01-12,优,45,63,29,44,9,23,0.61,33
2022-01-13,良,66,174,47,68,9,21,0.64,36
2022-01-14,优,26,13,17,26,7,22,0.76,20
2022-01-15,优,30,31,19,29,8,18,0.77,19
2022-01-16,优,28,40,18,26,8,21,0.69,40
2022-01-17,良,57,162,40,53,12,27,0.80,36
2022-01-18,良,68,173,47,74,21,38,1.00,24
2022-01-19,良,66,153,47,77,19,35,0.92,21
2022-01-20,优,40,80,27,41,9,20,0.62,38
2022-01-21,优,23,16,13,23,7,17,0.59,35
2022-01-22,优,19,14,8,17,8,16,0.53,43
2022-01-23,优,27,81,17,27,8,13,0.88,27
2022-01-24,优,22,36,14,21,7,11,0.66,34
2022-01-25,优,16,10,9,15,7,15,0.70,21
2022-01-26,优,17,8,11,16,8,16,0.88,9
2022-01-27,优,16,10,9,16,7,11,0.83,22
2022-01-28,优,14,4,9,13,8,11,0.97,31
2022-01-29,优,25,68,17,23,9,12,0.98,30
2022-01-30,优,33,92,23,30,9,10,0.83,46
2022-01-31,优,28,53,19,25,11,9,0.79,45
2022-02-01,优,47,100,33,41,9,7,0.64,55
2022-02-02,优,25,58,16,21,9,8,0.67,47
2022-02-03,优,32,99,22,28,8,6,0.53,59
2022-02-04,优,36,120,25,33,8,7,0.46,58
2022-02-05,优,42,159,26,42,11,10,0.44,52
2022-02-06,优,34,107,22,32,9,15,0.51,35
2022-02-07,优,23,57,15,21,8,10,0.55,37
2022-02-08,优,17,39,9,13,6,9,0.51,46
2022-02-09,优,22,50,14,21,10,12,0.52,42
2022-02-10,优,18,24,11,17,6,14,0.50,32
2022-02-11,优,26,46,17,25,9,13,0.60,33
2022-02-12,优,19,18,11,19,7,11,0.55,41
