日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2018-01-01,轻度污染,142,266,108,147,11,53,2.06,22
2018-01-02,轻度污染,147,295,111,140,13,58,2.16,18
2018-01-03,轻度污染,113,323,85,97,15,48,1.69,23
2018-01-04,良,64,239,42,72,12,55,1.70,24
2018-01-05,良,97,284,70,114,11,64,2.16,18
2018-01-06,轻度污染,134,307,97,154,12,67,2.46,17
2018-01-07,中度污染,194,360,142,247,16,80,3.11,17
2018-01-08,重度污染,229,365,173,292,15,93,3.69,20
2018-01-09,重度污染,250,365,196,322,17,94,3.69,22
2018-01-10,严重污染,292,365,241,328,19,88,3.78,24
2018-01-11,严重污染,287,364,236,306,20,89,3.65,25
2018-01-12,中度污染,161,354,121,127,15,65,2.12,26
2018-01-13,中度污染,186,346,142,189,10,63,2.60,22
2018-01-14,中度污染,188,335,145,175,21,58,2.61,25
2018-01-15,轻度污染,134,244,97,120,13,53,2.00,24
2018-01-16,中度污染,151,272,114,113,12,58,2.18,26
2018-01-17,中度污染,195,309,151,173,9,65,2.86,21
2018-01-18,重度污染,244,339,197,254,11,72,3.58,22
2018-01-19,严重污染,294,355,228,321,11,73,3.76,21
2018-01-20,严重污染,258,333,208,250,13,79,3.92,21
2018-01-21,严重污染,277,348,226,283,13,68,3.70,25
2018-01-22,重度污染,228,346,177,211,17,71,3.11,23
2018-01-23,中度污染,194,362,148,167,18,71,2.64,24
2018-01-24,轻度污染,105,322,77,86,14,49,1.59,34
2018-01-25,良,82,302,60,74,16,56,1.65,26
2018-01-26,轻度污染,120,346,89,138,14,51,1.83,31
2018-01-27,轻度污染,135,343,101,155,21,57,2.29,24
2018-01-28,中度污染,153,334,116,167,24,60,2.45,24
2018-01-29,中度污染,183,334,138,177,19,68,2.74,25
2018-01-30,中度污染,181,330,138,182,24,75,2.85,25
2018-01-31,重度污染,235,352,184,234,26,81,3.34,25
2018-02-01,重度污染,244,363,193,223,28,88,3.36,26
2018-02-02,严重污染,251,365,200,262,25,93,3.27,26
2018-02-03,重度污染,232,365,184,215,23,90,3.44,30
2018-02-04,中度污染,168,363,127,156,18,84,2.80,32
2018-02-05,中度污染,196,364,150,184,17,77,2.82,41
2018-02-06,严重污染,272,365,221,276,29,85,3.43,37
2018-02-07,中度污染,177,363,136,164,20,78,2.49,47
2018-02-08,良,73,104,51,72,12,66,1.84,45
2018-02-09,轻度污染,107,170,80,107,11,67,1.96,40
2018-02-10,中度污染,175,349,133,171,13,67,2.23,38
2018-02-11,中度污染,152,351,114,137,13,73,2.14,44
2018-02-12,中度污染,155,365,117,141,13,89,2.67,37
2018-02-13,中度污染,195,365,152,182,16,89,2.94,36
2018-02-14,严重污染,268,367,217,266,18,93,3.49,38
2018-02-15,严重污染,253,366,202,256,22,77,3.38,48
2018-02-16,良,91,117,64,97,20,44,1.46,66
2018-02-17,良,66,118,43,61,11,49,1.48,50
2018-02-18,轻度污染,111,295,83,62,12,44,1.52,63
2018-02-19,轻度污染,139,337,105,70,16,40,1.75,64
2018-02-20,轻度污染,115,318,87,70,13,57,1.86,49
2018-02-21,中度污染,163,343,123,104,15,53,2.03,59
2018-02-22,轻度污染,105,294,76,74,14,60,1.88,47
2018-02-23,轻度污染,137,353,100,95,15,65,2.41,48
2018-02-24,中度污染,177,365,134,122,15,52,2.47,64
2018-02-25,中度污染,170,366,129,111,11,52,2.30,48
2018-02-26,中度污染,183,354,141,117,12,66,2.68,48
2018-02-27,轻度污染,127,306,96,103,10,44,2.38,47
2018-02-28,轻度污染,111,282,82,81,13,56,2.26,53
2018-03-01,中度污染,180,366,139,157,14,81,2.89,51
2018-03-02,中度污染,164,363,116,186,14,51,2.30,53
2018-03-03,良,51,68,17,54,8,22,1.06,62
2018-03-04,良,63,200,42,62,11,42,1.39,47
2018-03-05,良,64,277,46,58,10,36,1.31,54
2018-03-06,优,50,176,34,42,10,42,1.38,45
2018-03-07,良,74,276,50,76,14,36,1.31,49
2018-03-08,良,53,170,34,55,15,35,1.11,57
2018-03-09,良,79,239,56,100,15,46,1.43,43
2018-03-10,轻度污染,118,306,63,171,12,40,1.17,53
2018-03-11,严重污染,319,362,98,425,13,26,0.93,69
2018-03-12,良,80,183,38,109,13,43,1.11,49
2018-03-13,优,35,12,18,29,12,26,1.04,37
2018-03-14,优,38,13,24,32,11,25,1.11,46
2018-03-15,优,33,7,15,31,8,28,0.86,50
2018-03-16,优,50,130,30,51,8,36,0.94,42
2018-03-17,良,61,190,32,70,10,33,0.90,39
2018-03-18,优,26,13,16,18,5,31,0.94,43
2018-03-19,优,41,64,24,34,9,41,1.14,58
2018-03-20,良,69,257,47,77,14,52,1.36,48
2018-03-21,良,81,308,58,86,17,49,1.54,55
2018-03-22,良,94,260,68,101,14,52,1.48,58
2018-03-23,良,84,177,52,113,13,49,1.17,71
2018-03-24,良,86,210,43,119,11,42,1.11,67
2018-03-25,重度污染,207,364,58,601,7,29,0.84,73
2018-03-26,轻度污染,110,272,36,167,12,37,0.97,59
2018-03-27,良,64,92,18,78,7,25,0.75,76
2018-03-28,良,61,80,24,71,12,40,0.95,54
2018-03-29,良,61,109,28,71,10,46,0.92,57
2018-03-30,良,68,141,27,84,9,37,0.80,66
2018-03-31,轻度污染,106,267,29,161,6,13,0.60,99
2018-04-01,良,74,129,25,98,8,21,0.73,64
2018-04-02,优,40,7,16,30,9,22,0.83,76
2018-04-03,优,49,33,25,50,10,35,0.95,51
2018-04-04,优,47,49,14,43,7,15,0.66,83
2018-04-05,良,76,261,33,101,16,40,0.99,58
2018-04-05,良,76,261,33,101,16,40,0.99,58
2018-04-06,轻度污染,107,311,38,162,11,23,0.78,94
2018-04-07,轻度污染,114,356,50,176,13,42,0.96,78
2018-04-08,轻度污染,114,356,43,177,10,45,0.98,50
2018-04-09,优,37,3,15,28,7,24,0.80,71
2018-04-10,良,54,30,23,56,9,41,0.92,60
2018-04-11,优,43,17,12,36,8,30,0.82,59
2018-04-12,优,42,18,13,23,7,23,0.79,85
2018-04-13,良,55,182,25,59,9,40,0.91,72
2018-04-14,轻度污染,107,312,36,161,7,22,0.71,99
2018-04-15,轻度污染,136,329,55,220,9,25,0.81,111
2018-04-16,轻度污染,142,324,59,233,11,45,1.00,90
2018-04-17,良,67,86,21,81,7,23,0.76,79
2018-04-18,轻度污染,110,270,33,147,9,45,1.01,50
2018-04-19,优,37,7,11,21,6,20,0.73,63
2018-04-20,优,37,5,17,33,7,33,0.88,54
2018-04-21,良,58,135,21,62,8,36,0.85,62
2018-04-22,良,69,302,29,82,9,43,0.92,69
2018-04-23,良,87,353,38,120,10,41,0.95,89
2018-04-24,轻度污染,106,358,43,159,10,41,0.93,76
2018-04-25,轻度污染,115,354,45,177,11,46,0.96,88
2018-04-26,轻度污染,107,329,28,148,8,32,0.84,73
2018-04-27,优,42,23,14,41,7,25,0.79,65
2018-04-28,优,50,35,15,42,7,31,0.81,71
2018-04-29,良,61,87,15,61,6,20,0.71,91
2018-04-30,良,62,150,19,66,7,33,0.80,76
2018-05-01,良,80,257,28,106,7,32,0.80,86
2018-05-02,中度污染,158,363,67,389,7,25,0.84,79
2018-05-03,良,66,194,21,80,8,29,0.82,63
2018-05-04,良,55,83,18,58,9,30,0.74,68
2018-05-05,良,68,229,22,84,8,37,0.75,66
2018-05-06,良,99,348,29,156,8,37,0.79,63
2018-05-07,良,70,253,20,68,5,20,0.68,68
2018-05-08,优,40,47,16,32,6,31,0.77,69
2018-05-09,良,75,218,37,91,9,50,0.99,71
2018-05-10,良,98,322,36,135,8,41,0.80,81
2018-05-11,良,70,232,21,67,7,39,0.78,82
2018-05-12,良,93,304,36,122,9,37,0.74,104
2018-05-13,良,63,131,30,75,8,32,0.71,60
2018-05-14,优,41,30,19,33,8,27,0.83,59
2018-05-15,优,41,34,19,32,7,24,0.79,75
2018-05-16,良,59,203,24,62,8,39,0.84,67
2018-05-17,良,72,285,31,75,9,39,0.77,80
2018-05-18,良,62,184,23,48,11,28,0.72,103
2018-05-19,良,55,162,16,42,7,18,0.59,98
2018-05-20,良,90,360,24,97,7,15,0.56,89
2018-05-21,良,53,199,17,46,7,29,0.61,78
2018-05-22,良,69,280,27,80,10,40,0.73,70
2018-05-23,良,81,226,32,89,9,38,0.72,87
2018-05-24,良,77,198,22,96,5,15,0.58,79
2018-05-25,优,43,69,12,34,6,20,0.60,79
2018-05-26,良,60,192,20,62,8,36,0.73,74
2018-05-27,良,90,260,36,129,9,30,0.82,82
2018-05-28,中度污染,170,357,75,336,11,28,0.70,95
2018-05-29,良,99,291,27,125,7,13,0.56,92
2018-05-30,良,83,253,41,115,11,36,0.78,73
2018-05-31,中度污染,179,363,54,262,8,20,0.55,77
2018-06-01,良,67,162,28,81,8,32,0.63,60
2018-06-02,良,79,224,31,106,10,39,0.66,68
2018-06-03,轻度污染,146,356,58,220,9,32,0.60,80
2018-06-04,良,54,100,25,48,7,17,0.57,88
2018-06-05,良,63,178,25,58,9,34,0.68,83
2018-06-06,良,61,141,21,52,8,27,0.61,93
2018-06-07,良,71,202,25,73,9,37,0.68,92
2018-06-08,良,71,268,25,81,8,31,0.68,103
2018-06-09,良,63,268,21,57,7,26,0.64,99
2018-06-10,良,72,298,25,70,9,35,0.70,94
2018-06-11,良,75,236,32,98,10,47,0.81,75
2018-06-12,良,63,163,24,57,8,29,0.71,96
2018-06-13,优,47,111,24,37,7,24,0.65,83
2018-06-14,良,62,186,20,55,9,36,0.67,81
2018-06-15,良,62,176,20,64,9,19,0.58,96
2018-06-16,优,50,91,16,40,7,15,0.57,92
2018-06-17,良,57,160,19,51,10,27,0.68,90
2018-06-18,优,48,99,26,45,8,32,0.75,66
2018-06-19,优,43,112,21,31,7,26,0.66,78
2018-06-20,良,71,283,30,70,9,37,0.77,92
2018-06-21,良,53,181,24,39,7,19,0.64,96
2018-06-22,良,57,203,25,55,9,36,0.81,73
2018-06-23,良,62,215,17,50,8,30,0.66,88
2018-06-24,良,75,252,21,67,9,36,0.70,102
2018-06-25,良,62,249,24,71,7,30,0.67,91
2018-06-26,良,51,226,17,42,8,27,0.68,87
2018-06-27,良,71,310,21,72,10,38,0.77,92
2018-06-28,良,75,317,27,86,11,42,0.87,83
2018-06-29,良,62,221,17,50,8,23,0.70,107
