日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2018-01-01,轻度污染,108,171,81,111,15,70,1.18,58
2018-01-02,轻度污染,122,268,92,130,18,84,1.37,32
2018-01-03,轻度污染,129,347,96,131,20,88,1.41,55
2018-01-04,良,96,326,69,108,19,80,1.14,46
2018-01-05,优,50,126,31,51,12,53,1.13,8
2018-01-06,优,29,46,18,23,5,36,1.16,4
2018-01-07,优,33,68,20,26,6,46,1.05,7
2018-01-08,优,30,40,17,23,5,38,1.24,7
2018-01-09,良,55,155,39,48,8,34,1.09,40
2018-01-10,优,43,81,26,42,10,45,0.74,43
2018-01-11,优,38,34,21,36,9,45,0.57,54
2018-01-12,优,40,9,21,39,10,49,0.57,52
2018-01-13,优,50,32,30,52,14,69,0.67,43
2018-01-14,良,77,111,55,90,16,86,0.93,42
2018-01-15,良,87,137,63,101,16,98,1.28,42
2018-01-16,轻度污染,122,228,91,129,14,128,1.34,45
2018-01-17,轻度污染,148,251,112,162,20,131,1.66,56
2018-01-18,中度污染,184,301,138,183,18,163,1.85,51
2018-01-19,中度污染,156,248,117,161,22,123,1.43,41
2018-01-20,中度污染,168,258,127,162,20,114,1.31,19
2018-01-21,轻度污染,141,254,106,123,17,99,1.14,27
2018-01-22,中度污染,158,323,119,141,15,70,1.45,48
2018-01-23,轻度污染,103,261,77,98,12,66,1.43,16
2018-01-24,轻度污染,104,318,78,103,15,72,1.27,35
2018-01-25,良,72,275,52,76,12,65,0.84,52
2018-01-26,良,57,198,36,59,10,51,0.98,11
2018-01-27,优,49,141,33,52,10,46,0.90,15
2018-01-28,优,40,68,25,41,8,36,0.97,9
2018-01-29,优,24,16,15,22,6,28,0.87,25
2018-01-30,优,42,28,29,35,6,35,0.85,27
2018-01-31,优,26,16,17,20,5,31,0.96,29
2018-02-01,良,70,84,50,63,10,37,0.77,66
2018-02-02,良,63,110,44,59,10,36,0.70,59
2018-02-03,良,58,115,40,63,13,30,0.64,89
2018-02-04,良,58,88,37,62,11,28,0.55,79
2018-02-05,优,42,30,26,40,9,30,0.49,68
2018-02-06,优,48,40,32,49,10,49,0.60,63
2018-02-07,良,59,68,41,58,12,64,0.69,40
2018-02-08,良,66,75,46,61,13,56,0.71,64
2018-02-09,良,80,95,58,78,10,82,0.81,22
