日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2015-01-01,优,42,27,15,42,17,18,0.47,31
2015-01-02,良,58,100,36,65,40,38,0.91,20
2015-01-03,良,79,89,56,94,42,51,1.26,23
2015-01-04,轻度污染,131,156,98,149,46,73,2.22,40
2015-01-05,轻度污染,118,159,89,138,40,57,1.50,15
2015-01-06,轻度污染,102,275,75,84,17,29,1.21,22
2015-01-07,良,58,79,41,54,23,27,0.95,24
2015-01-08,良,76,126,55,80,34,35,1.06,28
2015-01-09,良,91,136,67,105,38,49,1.14,27
2015-01-10,轻度污染,119,194,89,139,40,59,1.67,18
2015-01-11,轻度污染,125,226,93,145,34,46,1.48,27
2015-01-12,轻度污染,107,228,80,106,38,48,1.53,20
2015-01-13,良,74,157,53,62,9,36,1.06,13
2015-01-14,良,63,116,44,54,13,32,0.87,19
2015-01-15,良,51,41,33,52,14,33,0.91,20
2015-01-16,良,87,145,63,84,24,40,1.16,24
2015-01-17,轻度污染,120,233,90,116,27,34,1.17,43
2015-01-18,轻度污染,131,267,99,139,38,49,1.44,29
2015-01-19,轻度污染,107,242,80,123,31,49,1.32,36
2015-01-20,轻度污染,105,214,78,129,45,61,1.23,18
2015-01-21,轻度污染,120,220,88,153,40,45,1.20,30
2015-01-22,良,90,142,62,114,25,37,1.04,40
2015-01-23,良,99,107,70,143,35,61,1.19,24
2015-01-24,轻度污染,111,154,79,163,29,58,1.28,21
2015-01-25,轻度污染,126,177,93,149,23,50,1.39,13
2015-01-26,重度污染,202,282,154,197,20,45,1.87,12
2015-01-27,良,83,187,61,85,9,34,1.62,9
2015-01-28,优,22,5,14,19,6,22,0.63,10
2015-01-29,优,16,3,9,13,6,21,0.60,8
2015-01-30,优,47,74,32,43,11,22,0.66,14
2015-01-31,轻度污染,102,291,76,98,23,29,0.93,22
2015-02-01,良,63,117,45,59,16,34,0.97,10
2015-02-02,良,60,60,42,53,8,31,0.90,8
2015-02-03,良,62,64,44,58,12,26,0.90,13
2015-02-04,良,93,172,68,100,14,30,1.04,25
2015-02-05,轻度污染,114,266,83,122,28,31,0.96,45
2015-02-06,良,72,83,45,87,23,39,0.80,36
2015-02-07,轻度污染,107,219,76,153,21,60,1.13,20
2015-02-08,轻度污染,105,280,75,124,26,31,0.91,38
2015-02-09,优,50,37,25,51,17,25,0.66,36
2015-02-10,良,65,73,39,78,30,42,0.84,27
2015-02-11,良,91,138,64,125,23,44,1.02,34
2015-02-12,轻度污染,118,208,88,164,23,53,1.50,38
2015-02-13,轻度污染,135,262,102,168,23,56,1.61,37
2015-02-14,良,96,132,70,113,14,40,1.13,31
2015-02-15,良,72,92,51,73,7,22,0.94,38
2015-02-16,良,93,156,68,107,17,20,0.98,59
2015-02-17,轻度污染,111,235,83,121,19,29,1.28,62
2015-02-18,轻度污染,105,244,78,119,16,20,1.12,54
2015-02-19,良,95,157,70,110,19,18,0.85,50
2015-02-20,优,41,50,28,33,2,18,0.89,22
2015-02-21,优,24,2,12,22,3,15,0.83,17
2015-02-22,良,54,90,38,49,9,15,0.94,40
2015-02-23,良,67,148,47,57,7,17,1.14,36
2015-02-24,良,60,120,42,56,12,20,1.31,27
2015-02-25,优,36,42,21,31,4,17,1.22,22
2015-02-26,优,26,16,15,21,4,23,1.19,16
2015-02-27,优,20,8,8,14,3,15,0.73,29
2015-02-28,优,17,4,9,11,3,15,0.62,28
2015-03-01,优,33,44,21,30,7,13,0.52,44
2015-03-02,优,40,28,27,38,7,28,0.68,25
2015-03-03,优,43,41,26,45,5,26,0.78,22
2015-03-04,良,69,258,42,84,12,23,0.71,35
2015-03-05,优,36,49,23,32,3,20,0.78,24
2015-03-06,优,40,60,27,37,8,20,0.59,26
2015-03-07,良,51,91,34,50,16,26,0.82,18
2015-03-08,优,44,59,29,42,10,31,1.04,6
2015-03-09,优,50,86,33,50,8,22,0.83,28
2015-03-10,良,70,217,48,76,12,23,0.68,37
2015-03-11,良,56,109,33,62,17,37,0.75,22
2015-03-12,良,75,169,50,97,31,34,0.90,46
2015-03-13,良,83,189,54,106,29,43,1.21,24
2015-03-14,优,44,21,29,42,5,28,0.90,23
2015-03-15,良,77,125,55,70,10,35,1.49,9
2015-03-16,良,70,121,49,70,17,38,1.49,10
2015-03-17,良,79,199,52,101,22,37,1.70,20
2015-03-18,优,34,32,20,35,13,22,1.23,11
2015-03-19,优,25,4,14,22,10,21,0.96,19
2015-03-20,优,33,11,21,31,8,21,1.01,26
2015-03-21,优,36,7,18,36,9,23,1.04,25
2015-03-22,优,50,30,26,52,15,26,1.19,32
2015-03-23,良,56,85,35,59,11,27,0.93,42
