日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2019-01-01,轻度污染,117,293,85,113,32,47,1.62,20
2019-01-02,轻度污染,102,229,74,111,42,55,1.78,16
2019-01-03,轻度污染,102,215,75,117,51,57,2.02,15
2019-01-04,良,64,158,36,72,21,39,1.10,31
2019-01-05,良,51,126,25,52,17,36,0.87,30
2019-01-06,轻度污染,104,244,78,111,50,55,1.56,17
2019-01-07,轻度污染,116,247,85,127,38,57,1.68,17
2019-01-08,良,55,128,28,57,17,35,0.79,30
2019-01-09,良,76,258,43,98,31,43,1.27,24
2019-01-10,良,91,243,62,104,30,53,1.34,24
2019-01-11,中度污染,180,312,139,197,61,76,2.64,14
2019-01-12,重度污染,247,336,201,265,55,75,2.68,15
2019-01-13,重度污染,240,321,196,253,23,66,2.25,17
2019-01-14,中度污染,179,286,141,201,34,64,2.15,17
2019-01-15,良,73,174,18,94,11,21,0.52,41
2019-01-16,良,81,274,50,94,28,46,1.13,24
2019-01-17,良,99,281,69,98,23,48,1.00,25
2019-01-18,轻度污染,113,260,84,117,55,58,1.61,19
2019-01-19,轻度污染,118,258,84,126,29,52,1.32,21
2019-01-20,良,53,129,27,52,17,29,0.64,39
2019-01-21,良,71,178,37,86,21,41,0.96,31
2019-01-22,良,95,233,68,120,41,56,1.56,24
2019-01-23,优,49,53,28,50,16,35,0.67,37
2019-01-24,良,80,140,56,83,41,45,1.11,26
2019-01-25,良,54,67,31,54,16,32,0.71,33
2019-01-26,良,89,242,64,94,29,52,1.15,21
2019-01-27,轻度污染,116,276,69,161,30,45,1.48,33
2019-01-28,良,70,151,22,87,13,24,0.61,47
2019-01-29,良,90,199,54,123,31,41,1.30,36
2019-01-30,良,73,159,34,88,15,21,0.64,52
2019-01-31,良,77,302,50,88,23,33,0.79,38
2019-02-01,良,81,219,46,110,27,36,1.32,38
2019-02-02,轻度污染,102,246,74,139,23,28,1.11,63
2019-02-03,轻度污染,119,285,83,130,15,25,0.91,50
2019-02-04,良,59,107,29,65,22,20,0.71,50
2019-02-05,良,90,144,60,98,21,14,0.62,54
2019-02-06,良,81,185,57,83,16,14,0.65,56
2019-02-07,优,47,129,22,49,13,13,0.50,51
2019-02-08,良,58,248,37,64,21,25,0.71,41
2019-02-09,良,73,275,51,65,21,28,0.73,41
2019-02-10,良,95,305,69,90,29,35,1.08,33
2019-02-11,良,96,279,70,95,46,41,1.32,34
2019-02-12,良,51,150,33,47,17,28,0.65,42
2019-02-13,良,82,273,58,74,23,37,0.96,36
2019-02-14,良,97,298,69,96,52,51,1.22,30
2019-02-15,良,74,264,51,69,19,31,0.86,44
2019-02-16,良,52,172,33,49,18,36,0.65,37
2019-02-17,良,68,274,46,69,28,41,1.16,38
2019-02-18,良,89,298,65,88,44,55,1.80,33
2019-02-19,轻度污染,128,295,96,119,32,48,1.30,34
2019-02-20,轻度污染,113,252,83,104,20,42,0.95,37
2019-02-21,良,98,227,72,95,35,55,1.53,37
2019-02-22,中度污染,187,340,143,177,47,82,2.49,28
2019-02-23,中度污染,153,291,115,155,52,66,1.81,45
2019-02-24,良,80,198,51,84,24,44,1.06,49
2019-02-25,良,61,155,37,60,18,41,0.62,40
2019-02-26,轻度污染,127,291,96,119,29,53,1.20,48
2019-02-27,重度污染,223,355,174,208,54,83,1.88,34
2019-02-28,中度污染,151,315,113,162,48,73,2.19,39
2019-03-01,中度污染,163,324,123,186,43,75,2.07,33
2019-03-02,中度污染,184,337,139,216,44,59,1.88,67
2019-03-03,重度污染,237,362,186,262,47,66,2.34,91
2019-03-04,重度污染,239,356,190,260,36,67,1.91,72
2019-03-05,重度污染,227,359,183,246,36,81,2.19,35
2019-03-06,良,72,227,38,77,11,30,0.67,56
2019-03-07,良,81,285,51,100,23,53,0.86,38
2019-03-08,轻度污染,103,347,67,137,37,50,1.60,60
2019-03-09,轻度污染,104,339,77,126,26,41,1.02,80
