日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2020-01-01,良,97,287,69,135,26,63,1.49,11
2020-01-02,轻度污染,134,297,101,180,28,80,1.99,10
2020-01-03,中度污染,194,327,149,240,46,100,3.06,12
2020-01-04,重度污染,238,328,190,285,41,109,3.58,11
2020-01-05,重度污染,201,340,155,211,23,93,2.74,9
2020-01-06,轻度污染,128,325,97,118,10,56,1.73,19
2020-01-07,轻度污染,129,343,96,115,11,50,1.64,19
2020-01-08,轻度污染,136,342,103,130,16,61,1.85,24
2020-01-09,重度污染,206,353,159,215,10,71,3.20,12
2020-01-10,重度污染,245,355,195,267,10,83,3.34,10
2020-01-11,中度污染,185,342,144,200,13,80,2.46,13
2020-01-12,中度污染,181,330,138,191,15,76,1.83,18
2020-01-13,重度污染,248,358,198,263,15,92,2.40,12
2020-01-14,中度污染,152,289,116,162,18,73,1.65,23
2020-01-15,严重污染,280,364,230,314,13,93,3.01,12
2020-01-16,严重污染,308,365,258,361,17,98,3.12,12
2020-01-17,严重污染,320,366,270,378,17,93,3.53,11
2020-01-18,严重污染,251,353,201,333,15,81,4.55,9
2020-01-19,轻度污染,129,295,90,176,17,61,2.43,29
2020-01-20,良,68,168,45,80,12,42,0.93,41
2020-01-21,良,84,197,61,104,16,54,1.29,23
2020-01-22,轻度污染,124,290,93,142,17,51,1.83,23
2020-01-23,重度污染,209,330,160,221,19,60,2.65,35
2020-01-24,中度污染,161,320,125,167,14,30,1.57,55
2020-01-25,重度污染,214,325,166,217,18,35,1.53,44
2020-01-26,严重污染,256,355,206,257,14,32,2.00,50
2020-01-27,重度污染,217,357,172,214,18,34,1.66,58
2020-01-28,重度污染,245,359,195,238,20,32,2.19,60
2020-01-29,重度污染,217,364,171,212,18,29,1.93,70
2020-01-30,中度污染,171,354,130,164,14,33,1.72,59
2020-01-31,中度污染,188,356,143,181,17,44,1.88,55
2020-02-01,轻度污染,120,302,89,121,9,25,1.25,60
2020-02-02,良,82,276,59,88,7,19,0.93,54
2020-02-03,轻度污染,103,328,77,106,8,22,1.04,57
2020-02-04,良,98,308,71,103,8,23,1.11,51
2020-02-05,优,48,204,31,48,8,14,0.62,50
2020-02-06,良,70,302,51,67,5,11,0.60,45
2020-02-07,轻度污染,145,358,110,139,9,21,1.25,32
2020-02-08,重度污染,211,360,163,206,10,34,1.93,32
2020-02-09,轻度污染,136,322,103,142,10,30,1.75,42
2020-02-10,良,90,294,66,96,20,34,1.23,65
2020-02-11,轻度污染,142,347,107,144,19,35,1.50,77
2020-02-12,重度污染,217,363,171,217,19,47,2.15,75
2020-02-13,严重污染,263,366,213,261,13,41,2.40,62
2020-02-14,轻度污染,104,337,78,97,5,17,1.25,41
2020-02-15,优,35,238,16,33,4,7,0.27,65
2020-02-16,优,28,146,11,26,4,7,0.22,70
2020-02-17,优,27,98,14,23,7,15,0.32,66
2020-02-18,良,55,277,38,61,23,41,0.98,43
2020-02-19,良,97,323,72,105,16,43,1.23,45
2020-02-20,中度污染,190,357,144,180,5,41,1.55,26
2020-02-21,轻度污染,141,346,93,152,7,34,1.01,40
2020-02-22,优,41,69,16,43,8,18,0.40,67
2020-02-23,良,83,282,54,109,19,46,1.10,43
2020-02-24,轻度污染,122,339,92,153,17,45,1.36,46
2020-02-25,轻度污染,102,290,76,120,8,22,0.92,56
2020-02-26,良,66,221,45,76,8,25,0.70,45
2020-02-27,良,53,201,36,57,9,28,0.60,46
2020-02-28,轻度污染,110,362,82,107,7,30,1.30,24
2020-02-29,轻度污染,132,356,100,136,5,37,1.94,17
2020-03-01,良,59,248,39,56,6,24,0.90,46
2020-03-02,良,74,317,52,94,11,37,0.93,47
2020-03-03,良,52,238,31,54,5,21,0.46,61
2020-03-04,优,35,130,20,34,6,20,0.34,59
2020-03-05,良,70,317,47,87,18,48,0.89,40
2020-03-06,轻度污染,130,361,98,160,19,57,1.44,46
2020-03-07,轻度污染,118,334,86,134,14,46,1.05,59
2020-03-08,中度污染,180,359,139,188,11,49,1.32,31
2020-03-09,轻度污染,125,341,94,117,8,29,1.30,46
2020-03-10,良,72,299,34,86,10,32,0.70,49
2020-03-11,良,81,303,34,111,16,45,0.71,45
2020-03-12,良,88,311,48,124,14,49,0.85,33
2020-03-13,良,55,207,29,63,8,30,0.57,53
2020-03-14,优,50,177,17,55,8,37,0.48,49
2020-03-15,优,44,69,15,43,9,31,0.45,60
2020-03-16,良,68,264,39,85,11,36,0.72,45
2020-03-17,良,71,279,42,96,14,49,0.90,47
2020-03-18,良,89,295,22,117,17,27,0.52,73
2020-03-19,优,48,135,15,55,9,24,0.44,67
2020-03-20,良,97,321,38,144,20,46,0.80,48
2020-03-21,轻度污染,114,348,65,179,15,50,0.94,57
2020-03-22,良,74,296,37,98,9,43,0.66,63
2020-03-23,轻度污染,112,362,73,159,19,67,1.20,63
2020-03-24,良,99,342,73,123,12,50,0.95,62
2020-03-25,轻度污染,148,348,112,180,14,55,1.17,75
2020-03-26,良,71,286,51,81,7,33,0.67,47
2020-03-27,优,33,184,15,33,6,22,0.40,57
2020-03-28,良,51,280,23,57,9,35,0.52,45
2020-03-29,良,73,340,40,96,15,43,0.79,48
2020-03-30,良,79,319,55,104,17,40,0.86,49
2020-03-31,良,88,318,65,108,14,40,0.84,37
2020-04-01,良,64,277,42,70,5,27,0.62,60
2020-04-02,良,52,204,31,55,8,25,0.48,61
2020-04-03,良,56,180,27,64,12,40,0.56,53
2020-04-04,轻度污染,126,355,34,190,8,33,0.47,63
2020-04-05,良,82,322,35,113,14,42,0.55,63
2020-04-06,轻度污染,110,349,71,169,18,63,0.86,63
2020-04-07,轻度污染,125,362,75,193,11,54,0.77,51
2020-04-08,良,68,259,33,85,10,40,0.49,48
2020-04-09,优,50,113,30,52,5,21,0.44,65
2020-04-10,良,54,155,34,59,5,41,0.55,44
2020-04-11,优,50,192,26,53,9,36,0.49,65
2020-04-12,优,48,152,17,49,7,22,0.35,84
2020-04-13,良,73,272,39,97,16,53,0.69,52
2020-04-14,良,89,291,58,127,21,56,0.85,60
2020-04-15,良,93,311,65,127,19,47,0.90,77
2020-04-16,轻度污染,106,331,51,144,8,21,0.60,89
2020-04-17,良,76,224,31,102,6,22,0.46,106
2020-04-18,良,65,202,42,76,11,48,0.63,99
2020-04-19,良,72,290,50,87,16,31,0.81,110
2020-04-20,优,47,183,16,50,5,19,0.25,76
2020-04-21,良,52,257,21,55,8,25,0.27,68
2020-04-22,优,44,187,15,45,6,21,0.24,68
2020-04-23,优,39,159,14,39,5,25,0.26,67
2020-04-24,良,57,231,15,63,9,33,0.35,68
2020-04-25,良,71,317,21,92,7,25,0.28,80
2020-04-26,良,72,316,37,93,14,38,0.50,86
2020-04-27,良,76,345,39,101,14,47,0.55,89
2020-04-28,良,87,350,46,125,16,52,0.76,90
2020-04-29,良,84,328,47,113,22,47,0.73,101
2020-04-30,轻度污染,103,354,63,138,19,48,0.85,128
2020-05-01,轻度污染,101,355,66,137,21,44,0.95,112
2020-05-02,良,82,325,58,106,17,32,0.73,104
2020-05-03,良,100,331,74,127,13,30,0.84,103
2020-05-04,优,44,139,26,43,6,22,0.44,39
2020-05-05,良,62,315,43,65,6,33,0.54,47
2020-05-06,良,76,344,54,88,9,43,0.64,76
2020-05-07,良,76,349,55,75,6,33,0.74,42
2020-05-08,优,43,256,29,37,5,18,0.79,69
2020-05-09,优,47,266,26,52,8,35,0.49,45
2020-05-10,良,64,273,27,77,11,34,0.49,72
2020-05-11,优,50,151,13,54,6,24,0.28,69
2020-05-12,良,93,344,23,137,8,24,0.25,66
2020-05-13,良,90,328,32,129,16,47,0.64,63
2020-05-14,良,67,284,27,83,22,39,0.66,97
2020-05-15,良,86,335,61,114,14,33,0.65,106
2020-05-16,良,82,318,58,102,8,33,0.67,75
