日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2015-01-01,良,74,161,52,88,14,39,1.17,69
2015-01-02,良,86,304,59,104,15,41,1.26,75
2015-01-03,良,68,60,44,80,11,44,1.14,73
2015-01-04,良,62,30,33,72,10,43,1.06,72
2015-01-05,良,56,37,35,59,8,40,1.11,54
2015-01-06,良,62,137,40,69,11,56,1.09,44
2015-01-07,良,68,132,47,74,12,44,1.56,38
2015-01-08,良,61,69,42,59,12,28,1.52,62
2015-01-09,良,91,137,67,98,14,47,1.33,66
2015-01-10,良,94,134,68,109,12,57,1.31,66
2015-01-11,良,96,155,71,102,12,41,1.26,54
2015-01-12,良,70,143,51,60,7,30,1.25,45
2015-01-13,优,28,21,13,23,4,29,1.16,45
2015-01-14,优,37,36,19,35,6,26,1.11,59
2015-01-15,良,56,57,36,61,6,42,1.16,61
2015-01-16,良,75,105,51,90,8,64,1.31,53
2015-01-17,良,70,80,48,76,9,36,1.06,72
2015-01-18,良,95,151,70,103,11,38,1.26,73
2015-01-19,良,91,169,66,107,14,41,1.21,84
2015-01-20,良,88,133,62,110,11,61,1.28,77
2015-01-21,轻度污染,132,238,99,160,17,101,1.63,73
2015-01-22,良,89,132,61,113,10,64,1.26,70
2015-01-23,良,75,47,48,97,10,55,1.14,79
2015-01-24,良,71,54,48,82,10,32,1.12,85
2015-01-25,良,66,45,45,72,8,41,1.15,60
2015-01-26,良,72,64,51,77,9,51,1.13,48
2015-01-27,良,65,128,46,62,6,34,1.06,67
2015-01-28,优,44,111,28,41,4,19,1.06,74
2015-01-29,良,53,130,31,57,9,47,1.06,56
2015-01-30,良,61,137,41,66,7,48,1.27,45
2015-01-31,良,61,127,41,67,7,44,1.28,29
2015-02-01,良,70,151,50,72,7,34,1.29,45
2015-02-02,良,74,111,53,81,8,41,1.28,68
2015-02-03,良,69,87,49,78,10,50,1.16,65
2015-02-04,良,72,126,52,73,7,37,1.36,43
2015-02-05,良,58,86,41,55,6,24,1.34,50
2015-02-06,轻度污染,102,223,76,97,12,41,1.37,55
2015-02-07,轻度污染,102,200,75,106,12,46,1.26,69
2015-02-08,良,84,226,61,90,14,23,1.02,87
2015-02-09,良,97,242,72,111,13,39,1.08,93
2015-02-10,良,73,96,53,76,10,37,0.95,87
2015-02-11,轻度污染,106,185,79,110,16,72,1.12,61
2015-02-12,轻度污染,135,240,99,136,12,49,1.26,79
2015-02-13,良,68,77,41,85,8,45,0.87,79
