日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2020-01-01,良,66,162,41,82,6,54,0.75,22
2020-01-02,良,78,167,55,94,6,63,0.80,6
2020-01-03,良,69,126,50,83,7,57,1.13,3
2020-01-04,优,34,35,23,33,5,50,0.87,4
2020-01-05,良,62,119,41,70,6,54,1.00,18
2020-01-06,优,49,138,29,58,6,48,1.09,14
2020-01-07,良,55,217,34,70,6,49,1.39,6
2020-01-08,良,51,136,33,54,5,27,0.98,46
2020-01-09,良,69,205,50,78,7,57,0.96,8
2020-01-10,优,31,53,18,26,5,52,0.80,4
2020-01-11,优,24,32,15,21,4,35,0.69,26
2020-01-12,良,68,200,49,70,6,30,0.98,45
2020-01-13,轻度污染,124,273,94,137,8,51,1.16,32
2020-01-14,轻度污染,150,287,114,167,9,55,1.38,30
2020-01-15,良,99,238,73,104,6,64,1.10,12
2020-01-16,优,19,16,9,14,4,33,0.60,36
2020-01-17,优,27,46,18,25,4,25,0.83,31
2020-01-18,优,48,96,34,46,5,24,0.91,46
2020-01-19,良,63,136,45,62,5,33,0.92,36
2020-01-20,良,79,203,58,84,6,37,1.02,43
2020-01-21,轻度污染,124,285,94,135,6,51,1.24,32
2020-01-22,良,76,183,56,78,4,30,1.15,20
2020-01-23,优,28,35,19,25,5,25,1.13,29
2020-01-24,优,45,119,31,43,5,15,0.71,75
2020-01-25,优,37,104,25,33,5,11,0.67,63
2020-01-26,优,18,57,5,8,5,10,0.56,59
2020-01-27,优,21,47,8,11,4,9,0.81,61
2020-01-28,优,42,102,29,34,4,9,0.98,55
2020-01-29,良,63,185,45,54,5,10,0.74,78
2020-01-30,良,96,282,71,85,6,11,0.93,89
2020-01-31,良,97,262,72,86,6,16,0.91,84
2020-02-01,良,53,111,35,44,5,17,0.69,70
2020-02-02,优,40,93,28,38,6,18,0.62,64
2020-02-03,良,63,238,46,60,6,14,0.70,79
2020-02-04,良,51,203,35,50,5,13,0.64,74
2020-02-05,优,42,178,27,40,5,12,0.59,67
2020-02-06,优,31,125,15,25,5,7,0.49,77
2020-02-07,优,25,66,12,15,5,9,0.56,68
2020-02-08,优,44,141,30,40,5,11,0.72,61
2020-02-09,良,51,158,36,45,5,12,0.80,55
2020-02-10,优,38,83,26,34,5,13,0.69,50
2020-02-11,优,39,87,27,33,5,13,0.63,44
2020-02-12,优,37,81,26,32,5,16,0.72,26
2020-02-13,优,32,70,22,30,4,16,0.75,28
2020-02-14,优,22,50,15,21,4,15,0.69,27
2020-02-15,优,15,22,6,10,4,13,0.72,29
2020-02-16,优,28,152,14,26,4,7,0.55,69
2020-02-17,优,33,212,17,31,6,9,0.48,83
2020-02-18,优,33,103,21,33,6,15,0.52,75
2020-02-19,优,46,129,32,45,5,26,0.60,54
2020-02-20,优,47,106,31,45,5,25,0.54,62
2020-02-21,优,33,47,21,33,5,21,0.50,54
2020-02-22,良,55,146,31,63,5,21,0.55,69
2020-02-23,良,88,310,60,124,6,24,0.64,85
2020-02-24,良,61,162,39,73,5,31,0.67,65
2020-02-25,良,71,208,50,72,6,30,0.72,60
2020-02-26,优,45,113,30,45,4,22,0.58,46
2020-02-27,良,54,209,30,60,5,20,0.65,70
2020-02-28,优,44,241,27,49,4,24,0.58,31
2020-02-29,优,27,54,17,27,4,30,0.89,24
2020-03-01,优,29,57,20,28,5,25,0.77,37
2020-03-02,优,37,110,23,37,5,20,0.83,66
2020-03-03,优,49,222,31,51,5,36,0.73,45
2020-03-04,良,56,274,38,62,5,47,0.79,29
2020-03-05,优,43,147,25,45,6,29,0.63,75
2020-03-06,良,54,202,35,58,6,44,0.69,40
2020-03-07,优,49,135,34,47,5,42,0.81,28
2020-03-08,优,48,134,31,52,5,36,0.67,51
2020-03-09,优,18,6,10,16,4,27,0.64,41
2020-03-10,优,33,82,17,28,4,23,0.72,68
2020-03-11,良,62,210,42,71,5,39,0.91,59
2020-03-12,良,62,191,41,71,5,44,0.77,46
2020-03-13,良,63,248,44,71,5,39,0.79,35
2020-03-14,优,37,78,16,38,4,28,0.55,57
2020-03-15,良,55,148,22,61,5,42,0.54,53
2020-03-16,良,57,177,26,66,6,40,0.53,67
2020-03-17,良,57,163,26,65,5,45,0.57,65
2020-03-18,良,63,167,39,77,6,43,0.69,70
2020-03-19,良,70,237,35,90,6,46,0.66,65
2020-03-20,良,66,189,28,82,7,47,0.62,72
2020-03-21,良,58,154,35,68,5,39,0.75,59
2020-03-22,优,46,122,30,49,4,32,0.70,70
2020-03-23,优,31,45,10,31,6,32,0.49,62
2020-03-24,良,51,138,26,54,8,53,0.61,38
2020-03-25,良,58,195,29,66,6,65,0.73,34
2020-03-26,良,56,238,37,65,5,60,0.81,23
2020-03-27,优,27,115,11,26,3,29,0.59,40
2020-03-28,优,22,81,7,18,4,25,0.54,54
2020-03-29,优,35,159,17,34,4,48,0.60,21
2020-03-30,优,22,51,13,21,4,39,0.70,23
2020-03-31,优,30,73,18,28,4,46,0.72,23
2020-04-01,优,35,99,22,37,4,31,0.56,69
2020-04-02,良,54,219,30,64,6,43,0.61,58
2020-04-03,良,60,202,30,70,5,47,0.59,55
2020-04-04,良,80,266,55,109,6,57,0.81,61
2020-04-05,良,54,170,21,61,6,34,0.51,68
2020-04-06,良,56,157,24,63,6,39,0.52,66
2020-04-07,良,62,208,33,74,6,55,0.58,54
2020-04-08,良,60,188,29,71,6,54,0.58,65
2020-04-09,良,79,301,48,107,8,67,0.68,68
2020-04-10,良,78,305,50,104,7,50,0.70,78
2020-04-11,优,37,94,19,37,4,30,0.58,59
2020-04-12,优,45,128,22,47,5,21,0.56,96
2020-04-13,良,67,246,42,84,7,39,0.63,98
2020-04-14,良,79,252,55,104,7,63,0.77,72
2020-04-15,优,50,91,25,52,7,45,0.64,74
2020-04-16,良,64,156,38,78,8,63,0.75,64
2020-04-17,良,84,277,58,115,10,56,0.86,66
2020-04-18,良,76,276,43,101,7,51,0.82,57
2020-04-19,良,51,181,28,60,5,34,0.80,55
2020-04-20,优,44,151,26,46,5,41,0.82,79
2020-04-21,优,35,110,20,34,5,36,0.65,80
2020-04-22,优,44,190,23,46,6,39,0.58,63
2020-04-23,良,64,323,37,77,7,44,0.63,82
2020-04-24,良,62,264,32,74,7,56,0.64,78
2020-04-25,良,59,242,28,68,7,48,0.66,82
2020-04-26,良,74,321,44,95,9,52,0.72,88
2020-04-27,良,60,258,36,75,5,33,0.57,82
2020-04-28,优,42,54,16,42,6,41,0.50,69
2020-04-29,良,68,217,34,75,7,57,0.67,78
2020-04-30,良,68,203,42,85,7,60,0.80,74
2020-05-01,良,72,264,50,91,5,66,0.84,26
2020-05-02,良,54,168,36,58,5,30,0.72,69
2020-05-03,良,52,181,31,54,5,27,0.64,91
2020-05-04,良,73,287,43,78,6,34,0.69,109
2020-05-05,良,54,263,36,61,4,31,0.69,64
2020-05-06,优,42,154,27,44,4,32,0.87,51
2020-05-07,优,44,174,26,46,5,30,0.60,67
2020-05-08,优,40,214,20,40,5,35,0.67,52
2020-05-09,优,47,268,26,50,4,29,0.78,47
2020-05-10,良,52,196,33,55,4,34,0.71,47
2020-05-11,良,54,184,30,56,4,35,0.77,79
2020-05-12,优,47,144,13,45,6,35,0.48,103
2020-05-13,良,85,313,36,88,7,46,0.63,133
2020-05-14,良,57,208,24,60,5,38,0.54,102
2020-05-15,优,43,152,25,45,4,31,0.64,66
2020-05-16,优,49,186,31,51,4,36,0.73,58
2020-05-17,优,49,177,28,51,5,37,0.72,62
2020-05-18,良,51,180,21,56,5,25,0.61,94
2020-05-19,良,57,230,18,62,7,41,0.54,96
2020-05-20,良,83,338,39,88,6,53,0.66,113
2020-05-21,良,56,253,33,64,5,46,0.63,47
2020-05-22,优,40,178,21,39,4,26,0.56,92
2020-05-23,良,57,267,30,55,6,38,0.66,81
2020-05-24,良,76,355,37,67,6,35,0.75,112
2020-05-25,良,65,318,43,69,5,27,0.65,110
2020-05-26,优,28,79,15,25,4,34,0.62,57
2020-05-27,优,50,240,27,49,4,39,0.77,74
2020-05-28,良,60,246,36,70,5,55,0.90,47
2020-05-29,良,63,260,41,78,5,54,0.85,43
2020-05-30,优,28,58,16,26,4,32,0.60,68
2020-05-31,优,38,135,19,34,4,34,0.70,64
2020-06-01,良,54,249,30,59,5,40,0.74,77
2020-06-02,优,32,121,14,31,5,26,0.64,61
2020-06-03,优,19,23,9,18,4,27,0.62,35
2020-06-04,优,21,32,10,20,3,31,0.68,24
2020-06-05,优,25,71,12,24,4,29,0.69,34
2020-06-06,优,23,37,9,17,4,23,0.50,61
2020-06-07,优,40,154,19,38,5,22,0.51,88
2020-06-08,良,55,250,34,60,5,23,0.56,72
2020-06-09,优,43,213,23,39,4,21,0.53,81
2020-06-10,优,32,134,17,30,4,37,0.65,38
2020-06-11,优,23,57,13,22,3,33,0.70,27
2020-06-12,优,34,166,17,33,4,28,0.67,47
2020-06-13,优,44,235,21,45,5,31,0.63,54
2020-06-14,优,40,226,18,40,4,33,0.59,50
2020-06-15,优,43,245,19,44,4,35,0.66,41
2020-06-16,良,56,317,33,62,4,38,0.71,71
2020-06-17,优,35,206,15,29,4,20,0.55,66
2020-06-18,优,27,130,12,28,4,20,0.50,60
2020-06-19,优,29,117,16,28,4,30,0.67,58
2020-06-20,优,26,82,11,17,4,27,0.54,79
2020-06-21,优,25,106,12,19,4,41,0.67,30
2020-06-22,优,26,106,16,23,4,35,0.62,40
2020-06-23,良,61,340,41,65,4,48,0.96,63
2020-06-24,优,29,125,16,28,4,41,0.81,20
2020-06-25,优,28,106,16,25,4,33,0.73,47
2020-06-26,优,31,153,16,27,4,24,0.68,52
2020-06-27,优,19,52,9,19,4,24,0.59,24
2020-06-28,优,41,258,25,39,4,29,0.65,70
2020-06-29,优,30,145,15,30,4,27,0.61,33
2020-06-30,优,41,207,24,38,4,23,0.65,92
2020-07-01,良,61,301,34,50,5,27,0.76,91
2020-07-02,优,33,135,16,33,5,30,0.59,57
2020-07-03,优,15,7,5,12,4,21,0.59,37
2020-07-04,优,44,251,28,45,4,31,0.74,39
2020-07-05,优,29,125,18,29,4,36,0.84,14
2020-07-06,优,29,160,19,27,4,37,0.82,7
2020-07-07,优,18,23,8,15,3,18,0.52,43
2020-07-08,优,17,24,9,16,3,23,0.53,30
2020-07-09,优,32,130,20,27,4,26,0.64,40
2020-07-10,优,28,95,17,26,4,35,0.64,24
2020-07-11,良,51,286,33,50,4,39,0.79,60
2020-07-12,优,42,286,23,40,4,28,0.65,60
2020-07-13,优,37,227,18,38,5,27,0.66,53
2020-07-14,优,38,174,19,39,4,24,0.72,59
2020-07-15,优,32,144,16,30,4,33,0.65,37
2020-07-16,优,19,31,8,16,4,32,0.57,41
2020-07-17,优,48,276,31,53,4,43,0.76,37
2020-07-18,良,52,309,30,57,4,46,0.93,38
2020-07-19,优,40,265,19,40,5,27,0.70,57
2020-07-20,优,36,184,18,37,5,30,0.85,43
2020-07-21,优,45,238,22,40,4,33,0.87,65
2020-07-22,优,42,241,20,39,4,31,0.69,57
2020-07-23,优,41,234,21,42,5,24,0.65,64
2020-07-24,优,25,60,10,23,4,26,0.58,60
2020-07-25,优,35,133,14,35,4,43,0.59,35
2020-07-26,优,33,135,16,33,3,36,0.68,33
2020-07-27,优,29,118,13,26,4,24,0.61,59
2020-07-28,良,58,311,30,56,4,35,0.71,79
2020-07-29,良,52,293,25,47,4,35,0.62,70
2020-07-30,优,37,204,16,35,4,28,0.45,44
2020-07-31,优,29,132,10,28,4,19,0.40,35
2020-08-01,优,28,120,10,25,4,16,0.40,52
2020-08-02,优,30,155,12,27,4,16,0.38,61
2020-08-03,优,27,122,9,25,5,15,0.33,50
2020-08-04,优,25,137,7,25,4,15,0.40,34
2020-08-05,优,27,143,12,25,4,17,0.50,59
2020-08-06,优,28,176,12,27,4,22,0.53,48
2020-08-07,优,37,287,17,37,4,29,0.63,43
2020-08-08,优,30,164,14,30,4,22,0.57,44
2020-08-09,优,36,204,18,35,4,22,0.59,63
2020-08-10,优,43,262,22,43,4,32,0.65,50
2020-08-11,优,46,258,21,42,4,30,0.61,76
2020-08-12,优,27,151,11,23,4,17,0.45,69
2020-08-13,优,36,287,16,32,4,24,0.56,70
2020-08-14,优,38,276,16,37,5,29,0.62,66
2020-08-15,优,46,323,20,41,4,27,0.60,82
2020-08-16,优,38,235,17,35,5,19,0.53,87
2020-08-17,优,44,265,24,43,5,20,0.49,80
2020-08-18,优,50,293,31,53,5,17,0.42,66
2020-08-19,优,44,289,25,44,5,21,0.43,68
2020-08-20,优,50,334,28,51,5,28,0.49,83
2020-08-21,良,57,351,27,51,6,27,0.48,84
2020-08-22,优,48,274,29,49,5,22,0.50,72
2020-08-23,优,40,193,20,38,6,23,0.50,69
2020-08-24,良,57,346,24,46,6,30,0.57,79
2020-08-25,优,46,263,23,48,6,26,0.58,74
2020-08-26,优,37,164,18,37,4,16,0.65,91
2020-08-27,优,45,225,25,47,4,26,0.73,84
2020-08-28,优,32,100,18,30,4,27,0.65,60
