日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2020-01-01,优,33,37,19,32,9,28,0.73,35
2020-01-02,优,35,32,17,34,10,32,0.72,35
2020-01-03,优,35,33,18,35,10,35,0.71,30
2020-01-04,良,52,80,29,63,10,33,0.96,21
2020-01-05,优,29,30,19,22,8,38,0.90,19
2020-01-06,优,21,9,9,18,6,23,0.55,48
2020-01-07,优,40,122,24,39,9,36,0.67,42
2020-01-08,优,50,130,31,56,9,34,0.91,34
2020-01-09,优,47,97,25,53,11,35,0.80,36
2020-01-10,优,39,86,23,41,9,32,0.76,42
2020-01-11,优,33,75,19,30,9,31,0.60,49
2020-01-12,良,57,159,34,65,11,43,0.91,34
2020-01-13,优,50,103,29,57,17,38,0.95,41
2020-01-14,优,41,54,23,41,10,32,0.77,50
2020-01-15,优,34,36,17,34,9,27,0.64,53
2020-01-16,优,40,105,21,41,11,31,0.81,48
2020-01-17,优,35,75,19,34,9,28,0.66,47
2020-01-18,优,32,43,16,29,10,26,0.63,52
2020-01-19,优,38,54,22,35,9,30,0.71,47
2020-01-20,优,38,59,22,35,14,27,0.75,52
2020-01-21,优,29,25,18,27,9,19,0.55,63
2020-01-22,优,28,30,16,24,8,19,0.40,58
2020-01-23,优,28,37,15,23,11,18,0.44,64
2020-01-24,优,35,74,21,30,12,14,0.57,71
2020-01-25,优,30,58,19,20,9,9,0.81,55
2020-01-26,优,41,157,28,29,9,11,0.74,67
2020-01-27,优,40,118,26,32,7,13,0.66,61
2020-01-28,优,42,100,29,33,8,12,0.60,64
2020-01-29,优,40,88,28,29,7,11,0.69,34
2020-01-30,优,38,74,25,27,7,9,0.56,53
2020-01-31,优,39,47,25,31,7,8,0.50,71
2020-02-01,优,43,65,29,32,8,10,0.62,69
2020-02-02,优,42,106,28,34,11,14,0.57,65
2020-02-03,优,38,91,24,29,9,14,0.55,64
2020-02-04,优,48,192,31,35,9,13,0.63,62
2020-02-05,优,37,139,24,31,9,14,0.54,72
2020-02-06,优,33,150,18,25,8,6,0.36,90
2020-02-07,优,45,184,30,36,12,15,0.55,74
2020-02-08,良,51,166,35,40,9,14,0.56,68
2020-02-09,良,56,181,40,41,7,15,0.77,28
2020-02-10,优,28,35,18,20,7,8,0.60,65
2020-02-11,优,31,47,17,23,7,11,0.46,70
2020-02-12,优,32,55,18,23,9,14,0.45,66
2020-02-13,优,34,78,20,27,12,15,0.43,71
2020-02-14,优,41,179,26,36,10,15,0.47,81
2020-02-15,优,45,298,32,35,9,9,0.50,78
2020-02-16,良,51,312,36,39,8,10,0.61,57
2020-02-17,良,60,329,43,49,7,15,0.65,42
2020-02-18,良,67,314,48,51,7,15,0.72,44
2020-02-19,良,55,194,37,45,7,12,0.70,75
2020-02-20,良,54,139,37,49,8,18,0.72,72
2020-02-21,良,66,199,47,53,6,20,0.76,71
2020-02-22,良,64,206,45,50,6,10,0.73,90
2020-02-23,良,59,138,42,48,7,12,0.79,89
2020-02-24,优,46,66,30,36,6,11,0.68,91
2020-02-25,优,44,92,27,37,8,16,0.71,82
2020-02-26,良,53,165,37,46,8,22,0.80,76
2020-02-27,良,76,307,56,65,7,17,0.85,104
2020-02-28,良,51,280,36,39,5,12,0.65,76
