日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2022-01-01,良,100,255,75,126,21,53,1.02,46
2022-01-02,良,79,194,42,104,19,53,0.93,27
2022-01-03,轻度污染,119,243,87,152,19,58,1.21,30
2022-01-04,轻度污染,141,269,106,173,21,69,1.48,17
2022-01-05,轻度污染,113,264,85,139,21,65,1.25,16
2022-01-06,轻度污染,112,254,85,124,16,57,0.99,30
2022-01-07,轻度污染,109,236,82,113,12,50,0.97,37
2022-01-08,轻度污染,141,275,107,140,11,46,1.01,36
2022-01-09,重度污染,240,331,191,251,13,67,1.88,11
2022-01-10,中度污染,189,319,150,190,9,53,1.53,17
2022-01-11,良,66,183,46,72,11,42,0.89,33
2022-01-12,中度污染,161,306,122,159,12,56,1.31,14
2022-01-13,良,51,107,28,55,12,43,0.68,28
2022-01-14,良,66,127,45,79,14,40,0.75,39
2022-01-15,良,96,207,70,108,11,38,0.83,40
2022-01-16,良,69,163,37,87,23,52,1.06,24
2022-01-17,良,83,229,56,112,28,57,1.15,24
2022-01-18,轻度污染,119,257,90,137,14,46,1.01,45
2022-01-19,轻度污染,129,255,97,137,11,46,1.02,28
2022-01-20,良,61,135,42,68,11,35,0.68,37
2022-01-21,良,82,215,59,94,19,50,0.97,20
2022-01-22,轻度污染,138,289,104,131,20,59,1.28,13
2022-01-23,轻度污染,121,265,91,108,13,34,1.03,34
2022-01-24,良,96,239,72,97,19,34,1.11,56
2022-01-25,中度污染,172,306,130,167,20,59,1.65,24
2022-01-26,轻度污染,127,274,95,120,16,46,1.39,34
2022-01-27,良,81,256,59,83,20,37,1.09,48
2022-01-28,良,70,254,51,71,21,38,1.00,46
2022-01-29,良,72,253,52,74,21,38,1.00,49
2022-01-30,轻度污染,107,279,80,104,20,31,1.08,69
2022-01-31,良,89,262,49,103,12,12,0.74,76
2022-02-01,优,29,45,12,25,13,9,0.50,72
2022-02-02,优,36,111,23,36,20,19,0.80,63
2022-02-03,良,66,265,47,73,22,23,0.95,74
2022-02-04,优,49,193,32,50,19,15,0.77,74
2022-02-05,优,29,73,15,29,16,17,0.65,63
2022-02-06,优,42,166,25,43,20,26,0.83,61
2022-02-07,良,52,245,34,55,20,34,0.94,60
2022-02-08,良,68,256,49,75,20,32,0.99,69
2022-02-09,良,71,227,52,75,14,25,0.81,79
2022-02-10,良,71,216,51,70,11,23,0.78,70
2022-02-11,良,85,256,63,89,14,38,0.98,61
2022-02-12,轻度污染,120,317,91,126,16,48,1.15,55
2022-02-13,中度污染,156,331,119,157,12,38,1.16,46
2022-02-14,良,68,222,50,66,9,21,0.78,52
