日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2014-01-01,轻度污染,146,136,61,175,95,65,6.35,15
2014-01-02,轻度污染,120,70,93,180,114,77,4.97,13
2014-01-03,轻度污染,103,57,68,152,79,61,4.36,18
2014-01-04,轻度污染,117,82,87,171,112,75,4.76,12
2014-01-05,良,82,14,55,109,77,67,4.24,16
2014-01-06,良,95,32,65,137,116,75,4.61,15
2014-01-07,优,49,4,15,53,51,27,2.64,38
2014-01-08,良,54,42,26,63,45,30,2.71,32
2014-01-09,良,67,64,38,83,77,57,3.74,19
2014-01-10,轻度污染,106,93,77,146,125,75,4.53,12
2014-01-11,轻度污染,117,97,83,160,145,70,4.73,16
2014-01-12,良,60,31,34,73,68,46,3.22,22
2014-01-13,良,88,76,62,118,113,72,4.57,18
2014-01-14,良,77,50,51,98,101,72,4.29,12
2014-01-15,良,99,55,72,137,145,82,4.59,10
2014-01-16,轻度污染,101,41,70,142,103,64,4.14,14
2014-01-17,良,71,10,27,89,63,36,2.39,28
2014-01-18,良,81,15,54,110,104,72,3.85,12
2014-01-19,轻度污染,139,76,59,201,83,47,3.18,23
2014-01-20,优,48,6,16,44,51,26,2.96,36
2014-01-21,良,66,32,37,69,99,62,5.35,15
2014-01-22,良,97,85,71,129,144,83,4.53,12
2014-01-24,良,77,45,42,93,84,43,2.80,29
2014-01-25,优,38,3,15,38,53,31,2.36,33
2014-01-26,良,81,90,54,102,104,64,4.26,18
2014-01-27,良,93,97,55,122,76,43,3.63,28
2014-01-28,良,60,43,35,72,90,51,3.43,24
2014-01-29,良,96,85,61,139,102,54,3.85,23
2014-01-30,良,88,37,57,106,102,52,3.14,30
2014-01-31,严重污染,266,137,252,316,198,96,6.99,15
2014-02-01,重度污染,226,156,175,277,157,76,5.40,21
2014-02-02,轻度污染,101,66,44,132,39,20,2.41,40
2014-02-03,优,33,6,15,26,33,13,1.88,43
2014-02-04,优,38,20,19,39,60,33,2.65,33
2014-02-05,良,64,126,40,73,95,53,3.63,20
2014-02-06,轻度污染,103,161,75,127,120,57,4.21,14
2014-02-07,轻度污染,103,149,77,114,57,38,3.18,19
2014-02-08,优,20,3,5,13,27,14,1.96,40
2014-02-09,优,26,22,11,19,51,31,2.43,34
2014-02-10,优,49,78,32,48,89,53,3.45,21
2014-02-11,良,77,87,56,80,109,66,4.16,16
2014-02-12,良,66,33,43,71,88,64,4.09,17
2014-02-13,良,82,74,60,94,86,61,4.05,16
2014-02-14,轻度污染,121,105,92,131,107,58,3.83,27
2014-02-15,轻度污染,107,61,79,121,110,71,4.89,20
2014-02-16,优,48,21,26,47,71,56,3.83,23
2014-02-17,优,50,39,26,48,77,49,3.70,25
2014-02-18,良,83,124,59,83,45,31,3.05,28
2014-02-19,优,41,34,21,34,56,40,3.21,28
2014-02-20,良,69,51,49,76,72,61,3.84,17
2014-02-21,轻度污染,143,101,108,185,101,83,4.51,24
2014-02-22,中度污染,164,129,124,185,81,76,4.59,17
2014-02-23,中度污染,169,126,128,180,89,76,4.32,13
2014-02-24,中度污染,155,114,118,165,78,70,4.12,12
2014-02-25,中度污染,183,132,139,198,70,64,4.19,14
2014-02-26,良,93,80,57,108,40,30,2.43,30
2014-02-27,优,41,11,17,42,70,34,1.96,35
2014-02-28,良,64,90,31,77,65,45,2.43,22
2014-03-01,良,69,103,31,87,86,42,2.25,32
2014-03-02,良,89,95,46,127,77,47,2.84,25
2014-03-03,良,84,88,41,118,102,50,2.96,22
2014-03-04,优,30,6,8,28,48,16,1.57,39
2014-03-05,优,48,23,17,50,63,30,2.05,31
2014-03-06,优,47,36,17,52,81,27,1.91,33
2014-03-07,优,44,37,16,47,80,35,2.05,29
2014-03-08,良,70,88,38,89,96,37,2.59,33
2014-03-09,良,72,74,36,92,92,53,2.89,24
2014-03-10,轻度污染,117,121,81,181,123,75,4.12,23
2014-03-11,良,96,77,44,139,56,41,2.53,28
2014-03-12,优,31,1,9,29,47,17,1.34,43
2014-03-13,良,81,113,24,111,61,40,2.03,26
2014-03-14,良,80,60,36,109,93,53,2.44,23
2014-03-15,轻度污染,122,146,78,193,124,72,3.36,21
2014-03-16,轻度污染,138,154,83,224,101,68,3.10,28
2014-03-17,中度污染,187,157,74,223,39,13,1.46,46
2014-03-18,良,75,37,33,100,68,47,2.27,28
2014-03-19,良,85,66,20,120,34,17,1.88,45
2014-03-20,良,59,39,26,74,70,37,2.04,34
2014-03-21,良,80,120,46,109,85,59,3.03,25
2014-03-22,轻度污染,102,139,62,154,106,73,3.29,26
2014-03-23,轻度污染,101,110,57,152,83,67,3.05,34
2014-03-25,轻度污染,120,118,61,189,95,66,2.76,35
2014-03-26,轻度污染,123,115,58,194,77,68,3.19,27
2014-03-27,重度污染,237,181,81,348,58,57,2.82,34
2014-03-28,中度污染,192,177,60,287,38,27,1.72,35
2014-03-29,轻度污染,125,133,40,200,52,41,1.75,29
2014-03-30,良,83,70,28,115,54,52,2.31,28
2014-03-31,良,94,122,32,137,47,43,2.25,34
2014-04-01,良,88,101,35,126,52,40,2.53,37
2014-04-02,良,67,59,15,85,31,26,1.88,47
2014-04-03,良,51,27,10,55,24,23,1.76,44
2014-04-04,良,83,102,26,115,44,37,2.09,37
2014-04-05,良,65,37,20,80,38,32,2.04,48
2014-04-06,良,81,98,35,111,48,54,2.35,38
2014-04-07,轻度污染,116,165,55,180,60,72,2.56,39
2014-04-08,轻度污染,137,139,68,222,58,76,2.70,47
2014-04-09,轻度污染,102,86,34,152,20,31,2.12,52
2014-04-10,轻度污染,102,109,45,153,39,39,2.67,52
2014-04-11,良,99,132,60,147,46,51,2.87,41
2014-04-12,轻度污染,126,154,76,198,52,63,2.65,35
2014-04-13,轻度污染,104,136,55,158,39,47,2.33,42
2014-04-14,轻度污染,104,124,54,158,39,46,2.54,61
2014-04-15,轻度污染,121,149,51,189,24,37,2.22,44
2014-04-16,良,60,42,33,71,35,30,2.23,33
2014-04-17,良,98,121,68,120,19,34,2.08,23
2014-04-18,良,67,71,25,84,16,41,1.74,32
2014-04-19,良,53,63,14,58,12,17,1.39,46
2014-04-20,良,52,32,13,57,20,27,1.54,41
2014-04-21,良,60,66,15,70,14,34,1.77,39
2014-04-22,良,86,123,28,121,24,50,1.81,35
2014-04-23,轻度污染,105,135,40,160,28,53,1.90,35
2014-04-24,重度污染,212,182,102,371,26,45,2.21,36
2014-04-25,中度污染,158,174,55,232,15,25,1.89,37
2014-04-26,轻度污染,129,179,41,194,28,41,2.05,27
2014-04-27,良,76,115,24,101,21,46,1.94,30
2014-04-28,良,75,112,21,102,19,48,2.57,33
2014-04-29,良,92,122,29,133,27,55,2.02,33
2014-04-30,轻度污染,112,143,45,173,29,70,1.82,32
2014-05-01,轻度污染,134,158,37,198,14,36,1.19,27
2014-05-02,良,51,22,19,62,22,30,1.56,37
2014-05-03,轻度污染,109,164,28,163,14,38,1.45,30
2014-05-04,优,42,15,20,40,13,17,1.30,43
