日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2017-01-01,重度污染,230,305,179,227,76,77,2.77,17
2017-01-02,重度污染,247,320,196,229,74,81,2.41,22
2017-01-03,轻度污染,123,142,92,118,62,62,1.43,34
2017-01-04,严重污染,269,334,218,250,70,85,3.21,26
2017-01-05,严重污染,277,347,229,304,105,114,3.76,18
2017-01-06,中度污染,187,318,143,173,90,97,2.41,23
2017-01-07,严重污染,289,355,238,274,107,120,3.17,20
2017-01-08,严重污染,340,364,293,344,93,128,3.45,20
2017-01-09,良,78,195,57,72,40,42,1.30,49
2017-01-10,优,39,39,26,34,29,35,1.32,42
2017-01-11,良,55,116,38,50,33,46,1.39,36
2017-01-12,良,69,186,49,66,39,46,1.55,35
2017-01-13,优,48,101,26,47,31,37,0.87,43
2017-01-14,优,44,78,29,41,40,39,0.90,43
2017-01-15,良,70,188,49,66,47,51,1.34,38
2017-01-16,重度污染,225,347,179,199,75,92,2.73,23
2017-01-17,严重污染,317,357,268,287,99,124,3.26,18
2017-01-18,重度污染,230,332,187,213,63,86,1.79,34
2017-01-19,中度污染,191,329,150,176,67,77,1.73,23
2017-01-20,中度污染,175,360,136,168,53,66,1.70,29
2017-01-21,轻度污染,119,332,89,110,66,62,1.41,30
2017-01-22,良,87,217,64,70,43,45,1.03,42
2017-01-23,轻度污染,103,241,77,89,47,53,1.27,37
2017-01-24,中度污染,168,298,127,149,68,71,1.80,36
2017-01-25,轻度污染,141,248,107,136,83,64,1.33,55
2017-01-26,良,87,116,61,91,46,38,1.20,68
2017-01-27,优,50,41,30,47,35,26,1.40,61
2017-01-28,严重污染,258,322,206,220,92,57,2.19,41
2017-01-29,轻度污染,105,242,78,92,52,41,1.63,56
2017-01-30,良,70,219,50,63,40,36,1.70,51
2017-01-31,良,72,205,52,68,46,38,1.53,52
2017-02-01,优,44,60,28,42,31,26,1.21,57
2017-02-02,良,56,114,37,52,40,40,1.42,54
2017-02-03,中度污染,159,296,122,145,63,70,2.17,53
2017-02-04,严重污染,275,354,224,261,85,104,3.49,43
2017-02-05,中度污染,156,297,118,147,56,69,1.84,63
2017-02-06,优,47,75,29,43,34,41,1.72,56
2017-02-07,轻度污染,102,324,76,99,50,67,2.43,37
2017-02-08,中度污染,157,360,119,143,42,67,2.61,42
2017-02-09,良,63,192,44,59,32,44,1.43,54
2017-02-10,优,41,35,25,39,26,36,1.09,58
2017-02-11,良,80,212,57,76,37,43,1.19,49
2017-02-12,重度污染,216,352,170,176,55,72,1.99,39
2017-02-13,中度污染,190,341,148,164,50,90,2.26,39
2017-02-14,轻度污染,150,281,113,134,52,76,1.88,65
2017-02-15,轻度污染,111,192,83,103,47,58,1.47,84
2017-02-16,良,82,139,55,84,26,37,1.38,72
2017-02-17,优,41,22,18,36,20,33,1.69,62
2017-02-18,良,62,86,41,61,33,53,2.11,43
2017-02-19,良,76,112,36,98,35,50,1.79,51
2017-02-20,优,49,51,26,47,27,37,1.46,62
2017-02-21,良,80,298,58,79,58,58,1.66,66
2017-02-22,良,67,197,45,67,39,42,1.23,72
2017-02-23,良,54,154,35,51,38,45,1.59,67
2017-02-24,良,66,180,46,61,44,51,1.70,59
2017-02-25,良,65,172,46,57,35,50,1.42,66
2017-02-26,轻度污染,103,284,76,99,51,75,1.88,62
2017-02-27,良,85,210,62,79,54,52,1.31,95
2017-02-28,良,68,99,47,61,41,53,1.45,74
2017-03-01,优,40,19,21,32,21,31,1.48,62
2017-03-02,良,66,162,45,70,38,56,1.89,46
2017-03-03,良,54,32,34,54,31,43,1.44,66
