日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2023-01-01,良,70,155,49,85,25,65,1.22,15
2023-01-02,良,95,225,71,114,29,69,1.34,14
2023-01-03,轻度污染,130,273,98,150,31,80,1.80,11
2023-01-04,良,99,209,74,115,25,73,1.50,21
2023-01-05,轻度污染,111,203,83,138,30,81,1.57,11
2023-01-06,良,94,147,48,127,14,47,0.81,41
2023-01-07,轻度污染,101,195,53,152,26,69,1.07,13
2023-01-08,良,93,192,60,137,30,69,1.44,15
2023-01-09,良,75,162,48,99,20,60,1.09,22
2023-01-10,良,100,239,74,129,23,70,1.41,15
2023-01-11,轻度污染,141,270,107,164,32,77,1.68,13
2023-01-12,中度污染,170,271,128,185,37,75,1.78,15
2023-01-13,中度污染,181,285,138,192,23,59,1.65,15
2023-01-14,优,34,142,13,34,10,15,0.53,62
2023-01-15,优,36,151,11,37,6,15,0.38,65
2023-01-16,良,65,252,40,80,21,48,0.97,30
2023-01-17,轻度污染,106,288,37,163,7,20,0.44,61
2023-01-18,轻度污染,122,289,58,195,16,39,0.73,38
2023-01-19,轻度污染,105,269,46,160,5,17,0.36,64
2023-01-20,良,68,174,32,87,13,22,0.59,51
2023-01-21,轻度污染,102,229,71,142,24,37,0.95,37
2023-01-22,中度污染,163,243,125,185,30,29,1.01,59
2023-01-23,良,55,123,18,61,5,5,0.30,75
2023-01-24,优,39,89,14,40,7,9,0.40,64
2023-01-25,良,67,224,44,84,26,37,1.02,35
2023-01-26,良,81,219,36,113,9,20,0.53,58
2023-01-27,优,38,41,13,41,5,10,0.34,66
2023-01-28,优,48,63,20,51,10,21,0.49,57
2023-01-29,良,59,128,33,68,15,41,0.78,40
2023-01-30,良,66,145,43,79,22,58,1.08,27
2023-01-31,良,67,132,44,81,21,58,1.05,34
2023-02-01,良,57,99,14,70,8,18,0.39,63
2023-02-02,良,68,229,33,87,20,49,0.87,25
2023-02-03,良,87,289,59,124,28,56,1.30,23
2023-02-04,良,72,183,46,94,20,55,0.91,30
2023-02-05,轻度污染,129,262,99,157,32,71,1.45,31
