日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2022-01-01,轻度污染,126,306,95,109,10,77,1.00,36
2022-01-02,中度污染,164,328,124,148,12,99,1.41,28
2022-01-03,轻度污染,133,275,101,123,14,93,1.29,31
2022-01-04,中度污染,159,287,120,123,8,65,1.20,30
2022-01-05,良,52,98,37,39,5,25,0.95,43
2022-01-06,优,27,25,18,21,5,27,0.59,30
2022-01-07,良,57,127,41,43,6,37,0.77,24
2022-01-08,轻度污染,107,227,80,79,7,48,1.01,30
2022-01-09,良,85,175,62,64,6,49,0.84,24
2022-01-10,良,97,240,72,77,7,51,1.05,17
2022-01-11,中度污染,161,312,122,121,7,50,1.44,39
2022-01-12,轻度污染,142,297,107,113,10,64,1.50,31
2022-01-13,轻度污染,123,289,93,100,8,37,1.01,46
2022-01-14,轻度污染,106,288,79,84,11,56,1.16,22
2022-01-15,轻度污染,122,288,92,97,10,63,1.21,24
2022-01-16,轻度污染,131,279,100,104,9,66,1.23,30
2022-01-17,中度污染,156,298,119,134,9,66,1.23,36
2022-01-18,重度污染,227,328,177,172,9,69,1.57,40
2022-01-19,中度污染,189,307,143,160,10,81,1.79,41
2022-01-20,中度污染,191,321,146,143,7,35,1.25,47
2022-01-21,良,98,265,73,83,6,35,1.06,18
2022-01-22,优,49,135,35,39,5,29,0.83,13
2022-01-23,优,30,107,20,20,5,30,1.01,13
2022-01-24,良,57,157,41,37,5,29,1.19,20
2022-01-25,良,93,204,69,69,5,31,1.28,19
2022-01-26,良,61,173,44,47,5,25,1.19,29
2022-01-27,优,45,158,31,31,5,19,0.95,53
2022-01-28,良,57,222,41,41,5,19,0.80,53
2022-01-29,良,67,244,49,45,5,20,0.75,46
2022-01-30,良,81,249,60,59,6,25,0.90,41
2022-01-31,良,91,269,68,70,6,31,1.08,36
2022-02-01,轻度污染,137,296,103,146,10,21,0.91,64
2022-02-02,良,61,260,44,55,6,16,0.67,68
2022-02-03,良,69,269,50,56,6,26,0.88,45
2022-02-04,良,73,288,53,62,6,29,0.86,46
2022-02-05,良,82,310,60,68,8,30,0.94,53
2022-02-06,良,78,307,57,61,7,19,0.82,67
2022-02-07,优,30,131,21,20,5,15,0.63,65
2022-02-08,优,33,119,23,21,6,16,0.57,64
2022-02-09,优,47,161,33,30,6,22,0.61,50
2022-02-10,良,52,165,37,38,6,30,0.76,36
2022-02-11,良,67,196,48,49,7,43,0.87,18
2022-02-12,良,77,246,56,54,6,28,0.82,37
2022-02-13,良,57,170,40,42,6,34,0.83,30
2022-02-14,良,63,214,45,57,7,51,1.04,24
2022-02-15,良,90,281,67,78,8,38,1.03,41
2022-02-16,轻度污染,107,302,80,100,7,33,1.00,35
2022-02-17,优,42,182,29,35,6,20,0.68,47
2022-02-18,优,31,132,21,21,5,18,0.53,42
2022-02-19,优,45,221,31,33,5,16,0.58,48
2022-02-20,良,73,295,53,59,8,33,0.82,52
2022-02-21,良,62,274,44,60,12,62,0.98,29
2022-02-22,良,87,317,64,87,11,71,1.14,26
2022-02-23,良,75,287,55,61,8,35,0.85,65
2022-02-24,良,96,292,72,96,10,64,1.08,52
