日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2023-01-01,优,38,60,19,38,2,28,0.40,32
2023-01-02,优,22,9,10,21,2,18,0.25,46
2023-01-03,优,36,59,20,38,2,32,0.43,26
2023-01-04,良,63,128,41,70,3,45,0.63,17
2023-01-05,轻度污染,106,196,79,118,4,61,0.91,12
2023-01-06,轻度污染,103,163,62,115,3,45,0.69,33
2023-01-07,良,66,96,19,81,2,40,0.50,21
2023-01-08,良,59,75,25,70,2,32,0.47,31
2023-01-09,优,34,47,13,35,2,24,0.35,43
2023-01-10,良,60,143,37,69,3,47,0.60,18
2023-01-11,良,82,172,60,97,4,57,0.79,9
2023-01-12,轻度污染,115,214,87,127,4,58,0.88,6
2023-01-13,良,100,214,74,91,2,27,0.69,32
2023-01-14,优,21,34,2,9,2,5,0.11,66
2023-01-15,优,23,59,6,21,2,9,0.20,57
2023-01-16,优,43,96,18,43,2,22,0.33,40
2023-01-17,良,80,241,26,110,2,13,0.28,51
2023-01-18,良,70,163,28,89,2,24,0.37,38
2023-01-19,良,71,139,29,100,2,19,0.33,39
2023-01-20,优,40,55,9,40,2,6,0.25,54
2023-01-21,良,58,77,35,63,3,23,0.48,36
2023-01-22,良,93,123,66,114,3,23,0.54,40
2023-01-23,良,59,137,37,65,2,6,0.42,56
2023-01-24,优,36,73,7,36,2,5,0.20,57
2023-01-25,优,44,82,25,46,3,21,0.43,34
2023-01-26,优,46,43,21,49,2,15,0.35,43
2023-01-27,优,24,5,7,22,2,7,0.22,55
2023-01-28,良,62,195,15,74,2,11,0.24,54
2023-01-29,良,64,166,21,79,2,16,0.26,51
2023-01-30,良,63,124,34,76,4,37,0.52,31
2023-01-31,良,70,149,35,92,2,30,0.53,43
2023-02-01,优,30,18,8,32,2,6,0.16,63
2023-02-02,优,22,3,10,22,2,19,0.26,41
2023-02-03,优,42,58,23,44,2,37,0.43,23
2023-02-04,优,48,101,28,51,3,35,0.50,36
2023-02-05,良,100,211,74,114,5,54,0.82,22
2023-02-06,轻度污染,129,251,98,140,7,46,1.07,37
2023-02-07,良,67,165,47,76,4,39,0.84,38
2023-02-08,优,34,76,20,33,2,26,0.38,48
2023-02-09,良,68,228,49,70,4,43,0.65,28
2023-02-10,轻度污染,113,296,85,99,2,37,0.75,26
2023-02-11,中度污染,185,330,139,181,2,38,1.01,18
2023-02-12,轻度污染,108,312,81,100,2,26,0.81,28
2023-02-13,优,23,54,6,9,2,12,0.22,65
2023-02-14,优,20,25,8,16,2,21,0.26,48
2023-02-15,良,52,183,31,55,2,34,0.48,29
2023-02-16,良,92,274,68,101,3,48,0.65,20
2023-02-17,中度污染,174,321,132,177,3,62,1.04,18
2023-02-18,中度污染,164,321,124,159,2,43,0.90,31
2023-02-19,优,29,9,5,29,2,13,0.21,66
2023-02-20,优,23,4,4,23,2,15,0.19,61
2023-02-21,优,36,39,18,40,2,31,0.35,40
2023-02-22,良,78,278,56,97,3,55,0.67,21
2023-02-23,轻度污染,121,319,91,140,3,66,0.80,20
2023-02-24,优,43,92,25,40,2,25,0.29,57
2023-02-25,优,24,10,9,21,2,22,0.23,52
2023-02-26,良,88,258,60,98,3,39,0.55,46
2023-02-27,中度污染,173,326,131,185,4,53,0.90,43
2023-02-28,良,88,233,59,86,2,30,0.47,53
2023-03-01,优,21,2,4,16,2,18,0.19,59
2023-03-01,优,21,1,4,16,2,18,0.19,59
2023-03-02,良,51,64,19,60,2,36,0.35,41
2023-03-03,良,65,139,33,79,2,40,0.45,42
2023-03-04,轻度污染,139,323,103,168,8,54,1.20,50
2023-03-05,重度污染,212,334,162,224,3,46,1.42,63
2023-03-06,中度污染,170,329,132,181,2,43,1.10,65
2023-03-07,中度污染,190,334,146,216,6,56,1.26,82
2023-03-08,轻度污染,109,306,73,131,3,32,0.66,72
2023-03-09,良,77,199,42,104,3,46,0.53,42
2023-03-10,重度污染,243,331,82,397,3,37,0.52,49
2023-03-11,轻度污染,124,267,19,176,2,10,0.20,67
2023-03-12,良,53,114,8,59,2,8,0.18,70
2023-03-13,良,73,198,30,96,2,46,0.46,24
2023-03-14,轻度污染,126,318,42,195,3,33,0.44,44
2023-03-15,良,96,247,17,132,2,5,0.17,73
2023-03-16,优,49,97,13,54,2,21,0.28,52
2023-03-17,良,78,308,43,106,3,41,0.50,27
2023-03-18,优,44,133,21,45,2,28,0.30,53
2023-03-19,良,80,271,51,97,2,36,0.44,53
2023-03-20,轻度污染,148,325,113,158,3,42,0.67,53
2023-03-21,中度污染,161,305,122,165,2,41,0.77,61
2023-03-22,严重污染,336,304,171,679,2,16,0.30,72
2023-03-23,轻度污染,102,198,35,155,3,10,0.14,68
2023-03-24,良,60,177,19,74,2,18,0.23,60
2023-03-25,良,58,200,24,71,2,24,0.30,53
2023-03-26,良,51,141,22,61,2,23,0.25,60
2023-03-27,良,52,129,21,62,2,25,0.24,60
2023-03-28,良,92,290,62,132,5,43,0.65,64
2023-03-29,轻度污染,119,328,88,172,4,46,0.68,92
2023-03-30,轻度污染,108,322,78,162,3,38,0.58,110
2023-03-31,良,84,297,55,117,2,28,0.42,110
2023-04-01,良,78,268,53,103,2,26,0.43,102
2023-04-02,良,100,302,75,128,5,41,0.64,78
2023-04-03,良,70,288,44,90,4,29,0.62,94
2023-04-04,优,40,226,17,40,2,12,0.33,79
2023-04-05,优,35,153,19,34,2,15,0.28,75
2023-04-06,优,42,120,14,42,2,10,0.18,74
2023-04-07,优,32,54,5,34,2,7,0.11,73
2023-04-08,优,50,75,13,52,2,18,0.20,65
2023-04-09,良,86,271,58,118,3,35,0.45,67
2023-04-10,中度污染,176,300,108,333,2,40,0.54,58
2023-04-11,严重污染,305,262,107,548,2,5,0.15,80
2023-04-12,严重污染,277,263,105,388,2,27,0.32,52
2023-04-13,严重污染,471,337,161,582,2,45,0.58,43
2023-04-14,中度污染,191,304,79,272,2,23,0.35,65
2023-04-15,良,72,166,24,98,2,15,0.14,67
2023-04-16,优,49,46,15,54,2,19,0.17,68
2023-04-17,良,81,245,40,112,4,29,0.50,73
2023-04-18,良,71,217,33,92,2,33,0.51,76
2023-04-19,良,78,232,35,106,2,30,0.51,98
2023-04-20,良,73,201,20,98,2,12,0.20,81
2023-04-21,优,38,77,10,38,2,9,0.19,78
2023-04-22,优,32,95,19,32,2,15,0.28,56
2023-04-23,良,52,267,29,55,2,28,0.40,52
2023-04-24,良,56,299,27,64,2,23,0.35,70
2023-04-25,良,65,310,31,78,2,13,0.28,64
2023-04-26,良,51,213,14,55,2,22,0.21,70
2023-04-27,良,82,313,51,112,2,37,0.51,58
2023-04-28,良,67,247,37,85,2,16,0.32,58
2023-04-29,优,41,100,11,43,2,12,0.20,70
2023-04-30,优,42,87,13,42,2,18,0.22,75
2023-05-01,良,70,216,38,90,3,28,0.48,99
2023-05-02,良,77,291,40,100,3,23,0.59,117
2023-05-03,良,82,313,42,101,3,24,0.65,126
2023-05-04,良,53,293,31,64,2,16,0.62,83
2023-05-05,优,23,22,10,22,3,11,0.32,57
2023-05-06,优,29,89,7,24,2,17,0.21,73
2023-05-07,优,37,179,11,32,2,23,0.23,69
2023-05-08,优,48,243,18,49,2,24,0.28,91
2023-05-09,良,58,307,27,66,2,27,0.40,102
2023-05-10,良,55,265,21,57,2,28,0.38,97
2023-05-11,良,70,314,42,81,3,28,0.45,115
2023-05-12,良,57,211,38,62,2,28,0.48,81
2023-05-13,优,33,51,10,27,2,20,0.28,78
2023-05-14,良,69,244,30,72,3,26,0.47,112
2023-05-15,良,98,332,53,102,3,24,0.80,155
2023-05-16,良,84,307,48,105,2,18,0.62,135
2023-05-17,良,56,259,28,62,2,14,0.45,103
2023-05-18,优,49,225,18,50,2,19,0.49,86
2023-05-19,良,62,257,41,68,3,27,0.78,36
2023-05-20,中度污染,158,304,49,225,3,9,0.17,66
2023-05-21,良,91,267,30,116,2,9,0.18,77
2023-05-22,优,37,136,12,36,2,15,0.16,75
2023-05-23,优,43,128,12,40,2,22,0.24,85
2023-05-24,良,70,312,29,85,3,15,0.44,127
2023-05-25,良,63,294,34,77,2,15,0.41,97
2023-05-26,良,75,320,47,90,2,23,0.51,103
2023-05-27,良,85,335,62,89,2,19,0.69,88
