日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2023-01-01,中度污染,177,282,134,141,6,32,0.93,36
2023-01-02,轻度污染,147,285,111,123,6,27,0.79,47
2023-01-03,轻度污染,126,269,95,109,5,33,0.79,50
2023-01-04,轻度污染,109,236,82,98,5,39,0.81,47
2023-01-05,中度污染,200,280,152,165,6,33,0.92,63
2023-01-06,重度污染,226,313,181,199,10,37,1.02,62
2023-01-07,中度污染,157,306,119,152,6,59,1.13,44
2023-01-08,良,95,198,70,103,8,47,0.92,61
2023-01-09,良,87,191,64,71,5,29,0.73,57
2023-01-10,严重污染,274,335,224,258,7,36,1.23,74
2023-01-11,重度污染,210,323,169,205,5,50,1.14,59
2023-01-12,良,74,164,54,67,5,26,0.84,27
2023-01-13,良,70,184,49,56,4,24,0.93,8
2023-01-14,优,34,138,20,32,3,16,0.78,33
2023-01-15,优,25,71,13,25,3,10,0.41,57
2023-01-16,优,48,127,26,49,5,15,0.53,52
2023-01-17,良,57,132,39,62,6,16,0.55,60
2023-01-18,良,74,177,54,72,4,30,0.70,51
2023-01-19,良,81,189,59,85,5,29,0.66,60
2023-01-20,良,99,286,74,95,4,27,0.80,39
2023-01-21,中度污染,176,315,133,170,7,20,0.94,39
2023-01-22,中度污染,183,267,141,167,7,10,0.73,47
2023-01-23,中度污染,156,299,118,151,4,10,0.78,39
2023-01-24,轻度污染,115,319,71,144,6,6,0.65,81
2023-01-25,良,62,193,34,73,4,7,0.53,72
2023-01-26,良,64,128,45,67,5,11,0.62,61
2023-01-27,良,91,281,60,117,7,11,0.69,71
2023-01-28,良,82,292,56,111,7,23,0.67,70
2023-01-29,良,96,298,71,112,8,42,0.82,50
2023-01-30,良,82,214,60,88,8,38,0.78,57
2023-01-31,良,57,93,38,60,8,30,0.70,70
2023-02-01,轻度污染,131,276,99,120,9,42,0.88,42
2023-02-02,轻度污染,118,307,68,165,7,20,0.65,40
2023-02-03,良,66,200,45,76,5,23,0.59,15
2023-02-04,良,95,248,71,77,3,23,0.61,12
2023-02-05,轻度污染,140,283,106,116,4,31,0.82,10
2023-02-06,轻度污染,150,279,114,118,3,30,0.86,16
2023-02-07,轻度污染,130,261,98,102,3,27,0.82,18
2023-02-08,良,86,222,63,71,3,33,0.99,10
2023-02-09,良,51,169,37,34,3,21,0.75,33
2023-02-10,良,60,174,43,47,3,27,0.73,22
2023-02-11,优,30,58,21,25,3,26,0.68,21
2023-02-12,优,13,1,9,11,3,20,0.68,12
2023-02-13,优,19,18,13,16,3,17,0.78,27
2023-02-14,良,58,271,41,52,3,16,0.54,47
2023-02-15,良,71,258,51,67,5,32,0.62,51
2023-02-16,良,77,216,56,79,5,53,0.69,27
2023-02-17,良,95,229,71,102,7,59,0.93,12
2023-02-18,良,98,232,72,101,7,49,1.07,14
2023-02-19,轻度污染,110,317,81,111,5,21,0.64,59
2023-02-20,良,96,301,71,119,7,30,0.64,91
2023-02-21,良,81,295,59,96,6,34,0.64,72
2023-02-22,良,77,271,56,84,4,27,0.55,36
2023-02-23,良,72,206,52,63,3,28,0.53,17
2023-02-24,良,60,166,42,49,3,20,0.50,58
2023-02-25,良,69,228,50,62,4,28,0.51,56
2023-02-26,轻度污染,103,282,77,95,4,35,0.60,77
2023-02-27,良,72,191,51,80,5,50,0.62,54
2023-02-28,良,70,148,50,72,5,57,0.68,32
2023-03-01,轻度污染,129,322,97,109,7,28,0.67,54
2023-03-01,轻度污染,129,321,97,109,7,28,0.67,54
2023-03-02,中度污染,155,331,117,145,7,25,0.75,85
2023-03-03,中度污染,152,330,115,148,7,36,0.83,82
2023-03-04,轻度污染,115,301,87,110,5,33,0.90,69
2023-03-05,良,83,208,57,94,7,49,0.78,58
2023-03-06,良,63,115,40,75,8,40,0.61,83
2023-03-07,良,79,215,57,89,9,48,0.77,69
2023-03-08,良,97,271,72,76,4,35,0.83,44
2023-03-09,良,79,206,58,71,4,27,0.83,67
2023-03-10,良,66,156,45,73,6,42,0.73,64
2023-03-11,良,67,179,48,52,4,23,0.58,66
2023-03-12,轻度污染,130,325,25,209,6,14,0.35,84
2023-03-13,轻度污染,117,326,28,184,7,23,0.43,83
2023-03-14,良,89,254,35,128,11,28,0.60,91
2023-03-15,良,66,133,39,81,7,24,0.58,94
2023-03-16,轻度污染,115,321,44,180,7,21,0.51,53
2023-03-17,优,29,70,18,21,4,12,0.38,39
2023-03-18,优,33,64,22,27,4,16,0.40,39
2023-03-19,优,13,1,7,9,4,18,0.46,27
2023-03-20,优,29,38,19,27,4,24,0.60,7
2023-03-21,优,23,17,15,22,4,22,0.62,9
2023-03-22,优,36,60,25,28,4,20,0.68,28
2023-03-23,良,59,157,42,45,4,26,0.78,28
2023-03-24,优,41,122,17,44,3,15,0.53,49
2023-03-25,良,65,234,29,80,4,17,0.42,49
2023-03-26,良,59,176,30,69,5,20,0.48,63
2023-03-27,良,68,186,44,84,7,35,0.61,48
2023-03-28,良,82,245,57,109,6,39,0.70,34
2023-03-29,良,70,216,49,83,5,37,0.66,37
2023-03-30,良,74,247,53,89,6,32,0.66,58
2023-03-31,良,60,177,40,67,5,41,0.83,50
2023-04-01,良,54,135,33,57,6,31,0.64,87
2023-04-02,优,46,86,30,46,7,17,0.64,79
2023-04-03,优,30,60,18,28,5,11,0.61,58
2023-04-04,优,17,1,8,9,3,9,0.51,51
2023-04-05,优,27,48,16,24,4,12,0.51,69
2023-04-06,优,33,69,19,25,4,16,0.53,84
2023-04-07,良,60,207,29,75,4,25,0.56,61
2023-04-08,良,79,280,36,108,6,30,0.49,92
2023-04-09,良,71,203,40,93,8,39,0.63,79
2023-04-10,良,66,144,41,82,10,30,0.65,60
2023-04-11,优,48,62,32,47,6,28,0.73,48
2023-04-12,良,59,102,40,62,4,25,0.73,71
2023-04-13,良,56,98,39,56,6,24,0.83,68
2023-04-14,优,47,61,28,48,3,12,0.64,71
2023-04-15,良,87,207,37,125,6,17,0.55,83
2023-04-16,良,76,218,39,103,10,21,0.71,101
2023-04-17,良,60,99,31,71,7,18,0.63,104
2023-04-18,优,31,19,19,25,3,13,0.68,81
2023-04-19,优,32,45,20,24,3,12,0.67,81
2023-04-20,优,48,116,27,40,4,25,0.71,81
2023-04-21,优,49,142,29,49,4,21,0.63,87
2023-04-22,优,34,110,14,33,3,9,0.40,51
2023-04-23,优,13,3,4,7,3,10,0.48,42
2023-04-24,优,15,7,8,10,3,10,0.49,42
2023-04-25,优,27,69,15,21,3,14,0.49,61
2023-04-26,优,43,174,23,39,4,29,0.62,59
2023-04-27,优,44,103,29,43,6,20,0.62,70
2023-04-28,优,42,76,29,34,4,25,0.72,33
2023-04-29,轻度污染,121,308,37,180,4,12,0.41,79
2023-04-30,良,98,311,43,146,6,28,0.63,72
2023-05-01,良,69,200,34,89,5,25,0.59,86
2023-05-02,良,65,224,39,79,7,19,0.67,76
2023-05-03,优,37,95,22,37,5,7,0.52,74
2023-05-04,优,29,118,19,28,5,8,0.52,74
2023-05-05,优,24,26,15,16,3,8,0.53,73
2023-05-06,优,19,7,10,14,3,8,0.60,56
2023-05-07,优,39,204,19,37,3,9,0.50,81
2023-05-08,优,46,224,24,46,5,11,0.48,107
2023-05-09,优,48,196,26,47,5,21,0.48,101
2023-05-10,优,45,158,31,31,4,12,0.51,80
2023-05-11,优,42,125,27,40,3,13,0.49,93
2023-05-12,良,57,213,38,56,4,27,0.72,67
2023-05-13,良,59,242,40,63,8,35,0.84,72
2023-05-14,良,75,291,55,77,11,30,0.83,86
2023-05-15,良,69,250,49,70,10,23,0.75,90
2023-05-16,良,54,158,37,55,7,25,0.72,64
2023-05-17,优,32,85,17,21,4,8,0.50,81
2023-05-18,优,36,87,19,27,4,18,0.54,89
2023-05-19,良,54,218,34,54,4,22,0.60,104
2023-05-20,优,49,118,34,47,4,18,0.55,80
2023-05-21,优,36,68,22,31,4,10,0.58,72
2023-05-22,优,39,152,14,36,3,8,0.35,74
2023-05-23,优,50,199,27,54,4,19,0.48,60
2023-05-24,优,38,73,22,35,3,12,0.48,95
2023-05-25,优,34,34,22,32,5,19,0.60,61
2023-05-26,优,38,118,26,34,4,17,0.59,56
2023-05-27,优,44,236,24,42,4,19,0.54,51
2023-05-28,优,30,113,15,26,5,15,0.48,69
2023-05-29,良,55,293,36,53,3,18,0.64,70
2023-05-30,优,49,245,33,50,3,9,0.65,56
2023-05-31,优,28,26,15,24,3,8,0.65,78
2023-06-01,优,37,0,23,36,4,11,0.63,89
2023-06-02,优,50,0,32,48,4,11,0.62,125
2023-06-03,良,51,0,20,54,4,11,0.45,96
2023-06-04,良,51,0,26,51,4,10,0.48,113
2023-06-05,优,29,0,18,26,3,7,0.46,66
2023-06-06,优,31,0,16,23,3,11,0.48,91
2023-06-07,优,41,0,23,33,5,18,0.65,94
2023-06-08,优,37,0,25,28,3,11,0.60,88
2023-06-09,优,49,0,23,31,4,14,0.67,97
2023-06-10,优,38,0,22,35,8,19,0.78,79
2023-06-11,优,48,0,23,45,4,22,0.55,90
2023-06-12,优,42,0,20,40,5,13,0.47,115
2023-06-13,优,35,0,17,24,4,9,0.46,100
2023-06-14,优,42,0,24,39,4,19,0.61,77
2023-06-15,良,51,0,30,53,4,35,0.62,62
2023-06-16,优,44,0,30,42,4,18,0.58,71
2023-06-17,优,25,0,15,21,4,6,0.50,72
2023-06-18,优,18,0,9,17,5,6,0.48,54
2023-06-19,优,35,0,23,31,3,7,0.56,55
2023-06-20,优,17,0,7,12,3,14,0.56,42
2023-06-21,优,24,0,13,18,3,14,0.65,54
2023-06-22,优,25,0,7,8,3,4,0.50,80
2023-06-23,优,26,0,8,10,3,6,0.56,80
2023-06-24,优,28,0,17,22,3,8,0.58,87
2023-06-25,优,26,0,12,17,3,9,0.66,77
2023-06-26,优,19,0,9,13,4,9,0.66,54
2023-06-27,优,19,0,8,14,5,9,0.51,52
2023-06-28,优,24,0,14,19,4,11,0.50,63
2023-06-29,优,24,0,14,21,6,10,0.53,57
2023-06-30,优,27,0,17,26,3,12,0.59,57
2023-07-01,优,32,0,20,29,3,12,0.62,64
2023-07-02,优,31,0,18,26,3,8,0.52,76
2023-07-03,优,26,0,13,21,4,8,0.51,75
2023-07-04,优,22,0,9,17,5,8,0.52,62
2023-07-05,优,20,0,9,15,3,10,0.53,61
2023-07-06,优,20,0,8,19,5,7,0.49,57
2023-07-07,优,21,0,8,21,5,6,0.47,58
2023-07-08,优,24,0,12,22,5,7,0.47,59
2023-07-09,优,27,0,13,25,5,8,0.48,64
2023-07-10,优,27,0,12,25,5,8,0.45,67
2023-07-11,优,28,0,14,26,6,9,0.49,73
2023-07-12,优,28,0,14,25,6,9,0.48,76
2023-07-13,优,30,0,15,27,7,11,0.52,81
2023-07-14,优,39,0,24,35,4,15,0.55,63
2023-07-15,优,34,0,16,32,3,10,0.50,84
2023-07-16,良,53,0,22,57,4,10,0.52,105
2023-07-17,优,41,0,23,40,4,7,0.52,95
2023-07-18,优,22,0,12,15,3,7,0.53,63
2023-07-19,优,19,0,7,10,3,11,0.51,61
2023-07-20,优,23,0,11,20,4,15,0.61,47
2023-07-21,优,27,0,14,23,3,13,0.58,58
