日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2014-01-01,重度污染,209,180,154,223,61,85,2.09,61
2014-01-02,中度污染,194,164,138,187,40,71,1.59,82
2014-01-03,中度污染,184,123,139,186,33,75,1.53,61
2014-01-04,重度污染,206,171,157,215,48,80,1.69,56
2014-01-05,重度污染,202,141,152,216,43,75,1.59,74
2014-01-06,中度污染,169,97,128,171,24,48,1.47,92
2014-01-07,轻度污染,118,94,89,119,17,38,1.21,67
2014-01-08,良,86,117,64,89,41,39,1.62,57
2014-01-09,轻度污染,111,146,84,105,32,36,1.25,56
2014-01-10,中度污染,162,142,123,179,41,57,1.58,36
2014-01-11,中度污染,168,137,127,163,29,54,1.84,23
2014-01-12,良,65,40,47,63,23,32,1.51,35
2014-01-13,良,70,48,50,75,27,37,1.15,49
2014-01-14,良,94,68,70,115,34,58,1.23,40
2014-01-15,轻度污染,132,83,100,161,51,70,2.03,61
2014-01-16,中度污染,159,106,120,185,37,83,1.81,42
2014-01-17,中度污染,170,94,128,195,36,77,1.84,43
2014-01-18,中度污染,172,94,130,203,39,73,1.86,40
2014-01-19,中度污染,186,111,141,226,37,84,1.86,45
2014-01-20,中度污染,190,152,144,220,44,77,1.88,50
2014-01-21,轻度污染,136,169,102,173,44,58,1.34,51
2014-01-22,轻度污染,145,161,109,203,76,79,1.84,47
2014-01-24,良,87,57,64,99,21,40,1.02,76
2014-01-25,轻度污染,119,88,89,125,17,56,1.30,27
2014-01-26,重度污染,228,172,177,217,24,62,1.90,32
2014-01-27,中度污染,179,155,137,170,20,48,1.61,43
2014-01-28,良,76,75,55,72,10,23,0.98,72
2014-01-29,良,78,59,56,75,27,26,1.34,79
2014-01-30,良,80,29,58,83,13,25,1.18,64
2014-01-31,重度污染,221,103,200,300,49,25,1.10,69
2014-02-01,良,67,37,48,61,10,18,0.90,70
2014-02-02,良,58,20,41,55,10,23,0.90,57
2014-02-03,良,76,100,55,77,16,35,1.07,42
2014-02-04,良,78,141,57,77,13,29,1.03,54
2014-02-05,良,53,105,31,47,33,16,1.17,85
2014-02-06,优,34,48,23,30,8,15,1.00,54
2014-02-07,优,44,69,30,43,9,21,1.08,33
