日期,质量等级,AQI指数,当天AQI排名,PM2.5,PM10,So2,No2,Co,O3
2021-01-01,良,96,345,71,107,11,65,1.07,13
2021-01-02,中度污染,166,359,126,183,19,79,1.72,10
2021-01-03,中度污染,164,340,124,179,18,85,1.60,11
2021-01-04,重度污染,208,349,158,230,18,85,1.91,6
2021-01-05,轻度污染,144,332,109,155,15,63,1.28,15
2021-01-06,轻度污染,104,286,59,119,11,45,0.85,27
2021-01-07,良,66,247,19,83,9,29,0.49,37
2021-01-08,良,69,332,40,88,12,47,0.73,22
2021-01-09,良,72,318,43,92,13,56,0.80,16
2021-01-10,良,91,334,63,115,15,56,0.95,12
2021-01-11,良,87,302,29,129,8,36,0.56,34
2021-01-12,良,77,180,36,103,10,56,0.79,25
2021-01-13,良,72,127,37,95,11,53,0.80,27
2021-01-14,轻度污染,112,278,75,174,16,73,1.25,16
2021-01-15,轻度污染,146,316,65,242,14,56,0.99,20
2021-01-16,良,96,228,44,142,13,43,0.75,25
2021-01-17,良,58,112,25,66,9,42,0.64,33
2021-01-18,良,79,246,49,107,15,60,1.05,19
2021-01-19,轻度污染,122,354,92,169,18,70,1.43,17
2021-01-20,中度污染,173,359,131,202,16,79,1.54,9
2021-01-21,中度污染,188,327,145,210,17,77,1.64,26
2021-01-22,中度污染,175,314,133,196,18,82,1.65,17
2021-01-23,重度污染,240,347,190,247,18,84,2.00,20
2021-01-24,严重污染,275,354,225,286,14,75,2.12,20
2021-01-25,轻度污染,137,283,77,182,8,33,0.97,43
2021-01-26,轻度污染,115,264,73,179,10,57,1.03,23
2021-01-27,轻度污染,116,262,76,175,11,52,0.92,36
2021-01-28,轻度污染,112,292,32,173,8,45,0.55,35
2021-01-29,轻度污染,120,343,73,192,12,64,0.89,12
2021-01-30,良,89,265,58,121,10,53,0.84,29
2021-01-31,良,71,161,45,91,11,63,0.87,17
2021-02-01,良,72,190,44,93,11,54,0.79,28
2021-02-02,良,97,318,43,144,13,44,0.78,30
2021-02-03,轻度污染,101,293,67,149,12,50,0.93,31
2021-02-04,良,97,278,70,140,15,59,1.04,18
2021-02-05,良,81,246,50,102,11,47,0.81,36
2021-02-06,良,78,247,49,105,11,62,0.88,27
2021-02-07,良,85,273,60,118,14,60,1.00,26
2021-02-08,轻度污染,102,345,72,143,14,50,1.06,39
2021-02-09,中度污染,167,360,127,192,13,66,1.34,41
2021-02-10,重度污染,212,363,162,218,16,64,1.67,59
2021-02-11,重度污染,247,364,197,249,15,56,1.83,54
2021-02-12,严重污染,328,365,278,328,19,49,2.01,59
2021-02-13,中度污染,173,350,137,169,11,33,1.27,51
2021-02-14,良,71,269,51,66,6,27,0.91,26
2021-02-15,良,72,293,42,78,7,34,0.89,27
2021-02-16,良,59,243,35,68,8,32,0.70,40
2021-02-17,良,72,344,44,93,11,45,0.82,35
2021-02-18,良,88,348,62,112,11,60,0.95,31
2021-02-19,良,72,290,45,90,10,49,0.78,39
2021-02-20,良,69,266,36,88,9,56,0.80,31
2021-02-21,良,76,281,39,101,8,47,0.75,36
2021-02-22,良,96,324,54,142,12,59,0.83,31
2021-02-23,轻度污染,118,356,68,186,12,42,0.75,53
2021-02-24,良,76,308,34,98,7,28,0.69,31
2021-02-25,优,50,215,35,41,6,35,0.97,11
2021-02-26,良,85,260,63,77,6,35,1.14,17
2021-02-27,轻度污染,101,281,75,102,7,31,0.99,39
2021-02-28,良,97,330,42,148,6,25,0.80,25
2021-03-01,良,52,304,23,56,6,19,0.52,59
2021-03-02,良,67,302,30,84,9,48,0.76,36
2021-03-03,良,79,318,46,108,8,59,0.83,27
2021-03-04,良,93,332,51,135,11,67,1.01,22
2021-03-05,良,96,324,60,142,10,67,1.06,34
2021-03-06,轻度污染,109,356,72,162,9,59,1.10,21
2021-03-07,良,79,324,56,108,10,40,0.89,26
2021-03-08,良,77,244,51,103,9,46,0.85,19
2021-03-09,良,83,277,56,116,8,49,0.83,17
2021-03-10,良,91,302,60,127,9,55,1.03,4
2021-03-11,良,72,256,49,84,7,49,0.94,31
2021-03-12,良,79,268,45,109,9,55,0.95,34
2021-03-13,良,93,288,53,135,9,49,0.94,39
2021-03-14,良,75,189,42,100,8,44,0.96,24
2021-03-15,轻度污染,110,259,66,170,10,60,1.21,31
2021-03-16,严重污染,316,292,78,477,7,40,0.89,40
2021-03-17,严重污染,263,314,67,376,10,40,0.62,33
2021-03-18,轻度污染,141,332,56,228,9,42,0.65,22
2021-03-19,良,87,284,44,123,5,33,0.67,28
2021-03-20,严重污染,292,351,71,410,6,38,0.46,30
2021-03-21,轻度污染,129,344,38,194,7,37,0.44,44
2021-03-22,轻度污染,106,318,46,163,9,62,0.64,26
2021-03-23,轻度污染,136,344,72,222,11,79,0.86,21
2021-03-24,轻度污染,135,353,72,220,12,76,0.87,31
2021-03-25,轻度污染,121,337,63,191,11,60,0.86,48
2021-03-26,良,85,261,40,119,7,40,0.71,44
2021-03-27,轻度污染,107,306,41,163,6,54,0.63,36
2021-03-28,严重污染,251,315,118,470,10,57,0.65,32
2021-03-29,严重污染,410,349,183,658,11,42,0.69,52
2021-03-30,严重污染,350,362,130,449,10,38,0.77,60
2021-03-31,轻度污染,117,319,63,183,8,36,0.65,58
2021-04-01,优,24,52,14,25,5,23,0.46,39
2021-04-02,优,20,21,11,19,5,30,0.58,31
2021-04-03,优,34,135,22,33,5,37,0.70,26
2021-04-04,良,51,263,27,55,8,30,0.72,28
2021-04-05,良,57,256,21,65,9,33,0.53,55
2021-04-06,良,69,306,29,88,12,46,0.60,46
2021-04-07,良,85,334,44,121,8,58,0.76,26
2021-04-08,良,93,339,50,135,9,46,0.83,57
2021-04-09,良,70,290,32,91,8,45,0.59,60
2021-04-10,良,84,332,45,117,9,57,0.73,32
2021-04-11,良,79,337,48,109,8,47,0.76,46
2021-04-12,良,79,319,32,108,8,50,0.72,50
2021-04-13,良,74,334,24,98,10,39,0.54,44
2021-04-14,良,68,331,36,87,8,42,0.52,38
2021-04-15,良,100,292,39,150,7,54,0.60,22
2021-04-16,轻度污染,142,288,55,233,8,55,0.59,33
2021-04-17,良,99,301,36,149,11,41,0.48,55
2021-04-18,轻度污染,103,359,54,156,12,58,0.65,51
2021-04-19,良,81,327,36,112,8,40,0.50,66
2021-04-20,良,62,248,41,69,6,38,0.65,36
2021-04-21,优,45,134,27,46,5,32,0.70,38
2021-04-22,良,58,274,32,68,7,38,0.77,36
2021-04-23,良,58,262,32,70,6,36,0.84,37
2021-04-24,优,28,41,15,28,5,18,0.60,66
2021-04-25,优,46,224,31,44,5,27,0.65,43
2021-04-26,优,34,117,16,34,4,31,0.66,39
2021-04-27,良,82,284,26,114,6,36,0.57,48
2021-04-28,良,64,237,20,78,5,34,0.38,55
2021-04-29,良,84,302,32,118,6,46,0.48,49
2021-04-30,良,97,329,43,145,6,47,0.51,42
2021-05-01,轻度污染,123,359,55,195,10,58,0.65,45
2021-05-02,良,93,353,41,136,8,37,0.65,54
2021-05-03,良,55,246,31,59,6,25,0.76,58
2021-05-04,良,85,315,27,120,5,33,0.55,60
2021-05-05,良,84,320,34,117,8,45,0.51,55
2021-05-06,良,80,241,36,111,5,42,0.50,61
2021-05-07,重度污染,239,318,89,358,7,37,0.39,63
2021-05-08,轻度污染,135,302,67,220,6,52,0.52,64
2021-05-09,轻度污染,105,350,52,156,8,66,0.72,76
2021-05-10,良,97,356,48,137,8,53,0.80,96
2021-05-11,良,82,356,34,113,9,35,0.66,110
2021-05-12,良,87,349,44,123,7,52,0.73,74
2021-05-13,良,57,273,25,67,5,23,0.58,78
2021-05-14,良,52,281,27,60,5,18,0.59,64
2021-05-15,优,30,169,10,35,4,11,0.35,53
